geneid	length	nreads
Arid1b	11325	22902
Hnrnpf	16120	22893
Cytip	5735	22737
Ncor1	20689	22405
Rpl7	934	22360
Mll3	16820	22328
Kcnq1ot1	83437	22169
Chst3	6112	21999
Glcci1	6204	21980
Top2a	5217	21864
Sf3b2	3233	21835
Setd2	8350	21817
Rad21	3605	21799
Dpp4	8922	21776
Huwe1	14625	21600
Ybx1	2191	21461
Ebf1	2245	21439
Irf4	4683	21405
Actg1	1894	21371
Arl5a	5212	20978
D930015E06Rik	4909	20767
Marcks	4186	20626
Sf3b1	6192	20584
Hist1h1e	1931	20287
Pik3ap1	2615	20271
Ablim1	18775	20266
Crebbp	7507	20234
Kat6a	9126	20048
Tmem38b	2861	20041
Hnrnpm	4947	19942
Chd2	9071	19914
Clint1	3398	19873
Wdfy4	9681	19833
Elf1	4217	19784
Akap13	12543	19664
Pou2af1	2566	19644
Slc12a6	12573	19607
C1galt1	2065	19505
Anp32b	1367	19482
Luc7l3	3296	19409
Phip	10729	19401
Tpr	7550	19311
Dek	2602	19301
Tcp1	2363	19172
Chchd10	948	19090
Il7r	3210	19023
Xrcc6	2113	18994
Cnbp	6489	18918
Arhgap30	4487	18871
Cd79a	1327	18865
Ssh2	9039	18836
Cd19	2436	18744
Cd72	5736	18676
Hnrnph1	2226	18673
Luc7l2	10478	18510
Mtss1	9908	18470
Myo1c	15883	18420
Spib	2786	18407
Hnrnpul1	4106	18364
Serinc5	5318	18361
Actr3	7851	18330
Supt16	4491	18296
Rpl6	1250	18289
Pten	8212	18252
Wdr26	7047	18136
Birc6	15768	18112
Erbb2ip	12962	18090
Rpl29	710	18065
Nsd1	12784	18052
Hnrnpab	4949	18034
Ikzf1	10065	18016
Serp1	2449	17872
Smc1a	3970	17746
Canx	12827	17702
Ywhae	2078	17653
Kif21b	9119	17574
Ivns1abp	9693	17549
H2-K1	1646	17542
Hist2h4	348	17488
Tln1	8560	17481
Hmgn5	1907	17456
Cep110	13582	17437
Il16	4989	17406
Mll1	16439	17384
Aff3	6010	17143
Rpl8	862	17107
Ubb	1165	17101
Rps7	961	17072
Mbnl1	28915	16998
Snx2	2013	16929
Ddx17	16427	16921
Polr2a	5799	16791
Lyn	6849	16778
Hnrnpd	26832	16566
Adrbk1	3182	16539
Cd79b	1198	16539
Ets1	9859	16534
Smg1	15553	16477
Baz2a	8369	16476
Tcf12	21475	16454
Rps8	740	16392
Rps23	555	16333
Fmnl1	7647	16272
Fcrla	5046	16222
Rpl21	1856	16202
Rps20	502	16163
Cnp	4881	16119
Brd2	13469	16106
Mcl1	3487	16063
Baz2b	7980	16021
Unc93b1	4258	15991
Cap1	2393	15989
Cltc	6144	15909
Rpl35	452	15836
Pyhin1	3497	15827
Itga4	9832	15785
Fam107b	3148	15618
H3f3a	1076	15511
Rpl18a	1291	15504
Psme4	6442	15469
Rock2	8012	15368
Rock1	6187	15356
Btg2	3083	15317
Laptm5	2398	15309
Hnrnpul2	5726	15264
Anp32e	9375	15258
Ezr	3070	15144
Baz1b	6433	15116
Edem3	6604	15060
Chd1	7918	15046
Rps4x	876	15027
Adam10	4589	15012
Numa1	7153	15006
Pum2	37079	14918
Csde1	8309	14908
Ubr4	15872	14908
Reln	11698	14894
Prpf38b	3003	14889
Akna	5475	14874
Smarce1	2918	14869
Scaf11	7724	14863
Ppp2r5a	3082	14839
Thrap3	4327	14782
Arhgap17	16878	14758
Ddx3x	4571	14746
Itsn2	14409	14734
Wdr1	2878	14715
Tpm3	9062	14706
Jmjd1c	16999	14655
Dync1h1	14398	14632
Vps13b	13371	14624
Gnai2	2177	14606
Arglu1	1712	14580
Gdi2	2681	14560
Stag2	11770	14525
Eif2ak3	4496	14433
Nono	4933	14412
Ptprc	15994	14403
Ptbp3	13735	14399
Rps24	2569	14382
Tmsb10	1828	14352
Plcg2	4298	14351
Calr	1943	14331
Syncrip	9341	14300
Sf1	8084	14299
Jund	2878	14221
Set	5497	14212
Pnn	3469	14196
Ranbp2	9476	14193
Siglecg	2484	14160
Hist1h1a	747	14125
Ubl3	2667	14125
Foxo1	5552	14101
Brd4	8667	14030
Atp2a3	13719	13958
Hist1h1d	2977	13903
Zcchc11	6054	13845
Calm2	1216	13803
Dbnl	7086	13796
Arl5c	1561	13786
Phf2	5260	13756
Slamf7	3977	13717
Ep300	8749	13684
Mid1	7784	13663
Ep400	21488	13631
Cenpf	11122	13621
Smc3	4851	13615
Cnot1	24984	13539
Rps5	740	13538
Ppp6r1	3793	13512
Thoc2	7619	13442
Vim	1834	13395
Hipk1	8049	13393
Dock8	7810	13392
Npm1	4093	13334
Rpl36a	489	13297
Rbm3	6700	13277
Rps9	703	13223
Prpf8	7481	13202
Zfpm1	3386	13193
Snn	2904	13056
Rabgap1l	9711	13044
Hmha1	7408	13023
Ptprcap	846	12997
Ptpn6	4409	12943
Pik3r1	12754	12903
Prpf4b	4466	12900
Rbm5	3087	12797
Rpl13	778	12735
Macf1	40909	12730
Ppia	736	12721
Mll5	7258	12714
Arhgef1	16676	12699
Elk4	3671	12696
E2f2	4738	12665
Arid2	9029	12563
Sptan1	23994	12533
Baz1a	6179	12493
Inpp5d	14628	12493
Fryl	11470	12473
Nap1l1	5453	12471
Klhl24	6683	12453
Atp5a1	2431	12452
Trip12	9632	12423
Samhd1	7897	12342
Safb2	3272	12328
Smchd1	7047	12267
Sec63	6032	12254
Bclaf1	16209	12243
Rsrc2	8674	12236
Sbno1	10071	12235
Psap	15807	12232
Eif3c	2882	12195
Eef1b2	1933	12185
Matr3	4472	12182
Fau	1881	12155
Ppp1r12a	3403	12140
Pbrm1	8117	12088
Cep350	13307	12069
Clta	4458	12050
Anapc5	5477	12037
Gse1	19783	12036
Smc4	4082	12013
Chd9	11517	11990
Ccar1	4478	11986
Cnot2	11940	11978
Coro1a	1597	11958
Tnrc18	13852	11954
Rpl12	638	11953
Sh3kbp1	13926	11938
Vars	4224	11924
Klf2	1816	11918
Bcl2l1	2371	11898
Cpsf2	5315	11893
Pfn1	870	11873
Chd3	7281	11869
Sfrs18	4545	11839
Pik3cd	29395	11793
Dok3	1546	11783
Ptp4a3	13595	11782
Prrc2b	19232	11768
Nup210	7035	11760
Cep250	31789	11721
Eif4g3	18437	11720
Hivep1	8753	11702
Csk	2276	11683
2310036O22Rik	892	11657
Hnrnpl	2142	11583
Caprin1	25393	11572
Cdv3	15211	11559
Rps17	474	11554
Tmem123	2870	11532
Hip1r	4392	11528
Akap9	12105	11513
Syne2	21718	11503
Rrm2b	4512	11500
Tardbp	39147	11443
Cfl1	1184	11437
Bcor	33578	11422
Ccdc88c	6292	11405
Ash1l	11270	11403
Gnas	22976	11389
Rpl3	1361	11385
Hcfc1	8093	11366
Pnrc1	1925	11336
Prpf40a	3565	11330
Itpr2	23547	11309
Iqsec1	11016	11248
Cyth1	9474	11155
Herpud1	1871	11149
Slc38a1	22077	11137
Ssb	4149	11113
Tmem106b	6082	11068
Arf6	3731	11053
Tapt1	3489	11052
Mlxip	9505	10961
Vpreb3	602	10943
Fbxo11	4013	10939
Foxp4	12000	10939
Pdcd4	6554	10923
Rpl27a	1112	10918
Eif4g1	10813	10913
Usp34	12200	10895
Srrm1	7449	10859
Cpm	5195	10858
Apobec3	4819	10831
Ewsr1	2400	10823
Nckap1l	4717	10822
Mef2d	2459	10784
Cux1	7990	10781
Man2a1	6078	10776
Mtpn	4042	10772
Snora21	128	10735
Cic	18294	10733
Jakmip1	2382	10730
Sbk1	4092	10727
Zfp106	9099	10714
Whsc1	21625	10665
Scarna10	71	10643
Ik	1996	10638
Clk1	6657	10625
Ddx46	5673	10621
Ssrp1	5587	10567
Abcf1	3150	10544
Rbbp4	4407	10540
Ube2h	13361	10486
Ythdc1	3034	10486
Ctcf	3823	10466
Stmn1	1060	10456
Zfp292	9977	10453
Hnrnpa0	2678	10451
Anp32a	2089	10445
Kdm3b	7112	10436
Gnb1	9374	10412
Yy1	2324	10406
Rpl23	1062	10394
Rnf20	8471	10387
Mgea5	4797	10325
Dhx9	4613	10320
Gas7	13980	10320
Srrt	9018	10317
Cd74	2638	10292
Gltscr1	5360	10290
Rplp2	441	10289
Smarcc1	5673	10275
Gabpb2	17273	10254
Ralgps2	41634	10235
Bzw1	2833	10210
Myl4	883	10198
Pabpn1	1793	10196
Trib2	4198	10195
Lgals9	3079	10183
Rps3	1878	10165
Strbp	16348	10163
Pcbp2	11196	10148
Rcc2	3767	10143
Gpd1l	4393	10142
Snrnp200	6740	10116
Rbm33	9501	10107
Wasf2	4088	10099
Khdrbs1	6348	10065
Ano6	11359	10056
AI314180	5901	10043
Atp5b	1879	10017
Tmpo	19823	10017
Kdm5a	10969	10011
Atf7ip	4527	9985
Brd3	15982	9947
Eps8	21748	9944
Cep170	6930	9928
Swap70	4035	9925
Rgs2	3009	9909
Srsf5	4703	9887
Cct2	1962	9875
Smc6	5603	9871
Kif5b	6030	9842
Rhoa	2126	9808
Srsf11	9257	9787
Setx	10970	9771
Hist1h4d	312	9735
Rpl11	594	9732
Papola	4508	9720
Ppig	6297	9710
Kdm2a	7265	9699
Dpp8	4764	9651
Erp29	1243	9645
Lsp1	11254	9628
Rbbp6	8471	9625
Jak1	5299	9610
Cxcr4	1814	9606
Nedd9	8947	9587
Rps27a	1547	9584
Pecam1	6553	9579
Fam63b	8081	9561
Srsf1	10924	9552
Fip1l1	9003	9537
Mylip	2983	9531
Atf4	1725	9514
Dmxl1	12211	9512
Golgb1	11025	9496
Supt5	3511	9490
Creb1	25057	9480
Itpr3	8990	9477
Prkcd	2775	9475
Rpl28	496	9443
Khsrp	3999	9435
Hcls1	2018	9420
Tcf20	14579	9395
Sept7	5058	9357
Gm17821	12530	9331
Lbr	3552	9291
Eif4a2	7750	9280
St8sia4	6807	9280
Calm3	2208	9270
Ncoa2	16219	9258
Gpam	3828	9238
Arid4a	5780	9223
B3gnt2	5275	9223
Hectd1	8988	9204
Rpl41	449	9172
Ogt	5384	9170
Ddx6	18106	9168
Nfatc3	6014	9155
Zmiz1	7525	9149
Marf1	7765	9145
Arpc5	1897	9144
Usp7	5427	9138
Cdc42	3654	9136
Jun	3187	9131
Mbd2	1850	9109
Pcm1	8381	9103
Klhl6	2405	9098
Dhx15	5991	9095
Actr2	3669	9082
Crebrf	7453	9079
Sec11c	770	9069
Gpcpd1	10795	9048
Pdia4	2481	9044
Irf2bp2	4530	9033
Tax1bp1	3284	9032
Rbm6	7705	9022
Nucks1	12189	9017
Bcr	6537	9008
Snx30	7507	8999
Rfwd2	5056	8995
Fgfr1op2	2828	8992
Snrnp70	1639	8992
Arid4b	11949	8990
Kdm5c	6267	8982
Mrfap1	1630	8979
Filip1l	7199	8961
Eif5a	12029	8942
Bod1l	10539	8938
Naca	8152	8938
Ubr2	15298	8932
Spag9	49794	8922
Tspyl2	2758	8897
Csnk1a1	2013	8890
Phf3	7561	8890
Ppp1ca	1363	8888
Chd8	8190	8867
Kpnb1	5909	8867
Mta2	3087	8827
Hdac5	7593	8824
Ktn1	4485	8822
Hivep2	9768	8818
Kctd12	6057	8812
Txnip	5599	8803
Kidins220	7402	8776
Tcerg1	4409	8762
Smarcd2	5144	8756
Ckap5	13091	8746
Il2ra	4428	8716
Fli1	3087	8700
Hnrpdl	2750	8698
Ddx54	3931	8692
Stk10	5073	8691
Tnrc6b	34458	8661
Incenp	3217	8655
Ptprj	11835	8652
Psip1	3181	8630
Kansl1	5510	8626
Parp1	3827	8618
Apc	12449	8610
Ankrd13a	3252	8609
St6gal1	12729	8607
Ankhd1	8231	8593
Dazap2	1822	8587
Ubr5	19562	8581
Tpm4	2082	8533
Zfr	4597	8513
Hexim1	3400	8511
Rtf1	4664	8504
Fth1	2453	8500
Hist1h1b	672	8467
Dnmt1	21864	8454
Smek1	9149	8450
Zc3h11a	4395	8440
Brd1	5137	8428
Vps54	4712	8405
Dnm2	13688	8391
Tram1	2888	8369
Smarcc2	14214	8367
Ddx23	2814	8362
Zfp207	12240	8360
Glg1	3870	8323
Birc3	2811	8297
Esyt1	3685	8285
Lmo4	4670	8285
Ankrd17	19379	8280
Eif5b	7797	8253
Samd9l	5329	8248
Zc3h4	6051	8246
Hnrnpc	13993	8230
Cenpe	7813	8226
Arhgef18	5300	8209
Ywhah	1764	8151
Btf3	1978	8144
Eif1	1211	8131
Trrap	12476	8083
Psme1	977	8078
Sema4b	3946	8074
Ppp1cc	2379	8070
Atad2b	8102	8050
Tmsb4x	670	8032
Srsf6	3546	8021
Uggt1	9029	8020
Lnpep	5181	8008
Phf14	10800	7994
Snora81	164	7990
Mycbp2	15233	7987
Tet3	10906	7983
Rai1	14473	7975
D4Wsu53e	1415	7961
Pkig	5389	7957
Lcp1	7748	7946
Nrd1	4155	7938
Tacc1	14166	7916
Dido1	18041	7914
Rb1cc1	7046	7911
Far1	7853	7907
Srsf3	5626	7890
Eef1g	1565	7875
Zfml	10761	7870
Itm2b	1772	7857
Taok1	12409	7849
Klf13	6396	7846
Osbpl8	14267	7818
Pax5	1208	7799
Brwd1	18378	7786
Cpsf6	6534	7774
Picalm	24501	7762
Ubxn7	10318	7761
Rcsd1	5250	7757
Usp9x	11902	7748
Hspa5	5150	7723
Gm4759	3091	7712
Gpbp1	7188	7697
Arhgap11a	5016	7694
Arhgdia	2732	7691
Mast4	10670	7691
Pde2a	20708	7682
Mctp2	5789	7680
Safb	3183	7678
Fnbp4	4690	7673
Golga4	7532	7672
Trim44	5612	7666
Cdk13	13982	7665
Tmed2	1975	7660
Rsf1	11129	7658
Atxn2l	3718	7650
Tnks2	6481	7636
Qk	16812	7624
Ptk2b	11794	7621
Rrp1	2008	7621
H2-Q4	1793	7618
Wbp7	8457	7605
Fam120a	4918	7591
Rpl22	2040	7576
Map4k4	22525	7574
Srsf4	2254	7570
Hdgf	2245	7556
Spen	12299	7555
Rpl10	795	7550
Rapgef6	31997	7545
Capza2	1986	7543
Prdm2	16718	7529
Gramd4	8427	7514
Ubxn1	1033	7511
Rreb1	46572	7490
Mtdh	3680	7489
Chd6	10549	7488
Rac2	3036	7478
Arf1	3790	7456
Rbm17	1534	7455
Nnt	8140	7442
Vcp	3315	7441
Grk4	5648	7437
Mprip	17502	7403
Mga	27235	7402
Zc3h13	6151	7395
Zbtb18	8786	7390
Eif5	7793	7389
Add1	11918	7372
Irf8	2827	7368
Cmip	8879	7361
Wtap	11937	7348
Tab2	4278	7327
Uba1	16374	7322
Cmah	19124	7309
Zfp36l2	3532	7305
Ccna2	2811	7293
Rps26	448	7291
Dusp11	6434	7282
Epn1	4959	7277
Syvn1	6573	7268
Eif4a1	3749	7264
Pcnt	9530	7261
Rbm38	1774	7256
Smek2	5108	7252
Ifi203	7244	7245
Dhx16	3390	7237
Sik1	4509	7226
Etnk1	6433	7224
Git2	14911	7220
Vps13d	44688	7219
Ppp1r18	8526	7215
Ccni	2804	7213
Ddx21	4743	7207
Tubb4b	1600	7206
Capza1	3187	7200
Rab43	8913	7198
Dyrk1a	11771	7196
Atp13a2	8580	7184
Ccnd3	6170	7180
Atp11b	4864	7177
Mapk1	7031	7163
Spop	2882	7151
Susd1	3295	7151
Stag1	6010	7140
Setd5	6470	7132
Txndc11	4197	7124
Smarca5	4638	7121
Tspan13	1923	7120
H2afz	957	7102
Hmgn2	1254	7092
Iws1	9623	7092
Nsa2	2686	7058
Sart1	5091	7057
Snrpf	813	7045
Ino80d	26967	7037
Arpc2	1597	7018
Eif3e	1541	7012
Ly6d	691	6986
Dcaf8	3743	6983
Pip5k1c	8480	6981
Sltm	7260	6981
U2surp	15340	6978
Ppp2ca	1930	6973
Rpl9	725	6971
Whsc1l1	13575	6962
Adnp	4903	6958
Bdp1	9921	6946
Vav1	12315	6941
Rpl7a	864	6925
Usp8	8387	6922
Osbpl9	9599	6917
Smc2	5321	6914
Ptp4a2	6795	6911
Dnaja2	2839	6900
Eif3h	1228	6883
Slamf6	2443	6881
Ppp1cb	4024	6879
Elf4	5847	6875
H2afx	1359	6865
Rsbn1l	5554	6859
Paip2	1424	6858
Purb	8478	6849
Epb4.1l2	8667	6848
Sin3a	15300	6847
Celf2	65102	6846
Pan3	4628	6845
Sec62	3966	6834
Snw1	2257	6834
Herc2	15346	6833
Zfp592	7292	6829
Il17ra	3970	6825
Fam49b	3800	6820
R3hdm2	12489	6811
Rbm27	6264	6811
4932438A13Rik	15883	6801
Rpl14	935	6797
Actn4	3811	6792
Wac	15127	6786
4930523C07Rik	5868	6781
Hp1bp3	9785	6775
Tpx2	21219	6767
Dlg1	27519	6764
Rhoh	4960	6755
Stk24	2574	6751
Blnk	2097	6748
Ankrd12	8991	6745
Ddb1	4163	6737
Fgd6	8044	6733
Dnaja1	16680	6724
Fchsd2	8750	6709
Pafah1b3	870	6692
Col5a3	6086	6677
Dnajb6	7115	6674
Eif4b	3854	6663
Rps14	597	6659
Cd37	1226	6646
Gm608	12606	6646
Trim28	3242	6633
Oxr1	19759	6627
Sash3	2584	6622
Cdc5l	2991	6619
Fubp1	6491	6619
Ncoa3	7531	6613
Tnrc6c	8726	6612
Ppp6r3	14498	6610
Mndal	1908	6600
H2afy	7824	6592
Ttc14	20502	6591
Slc38a2	4628	6573
Arcn1	3454	6568
Ubap2l	30876	6564
Rc3h1	11011	6556
Celf1	25095	6553
Sf3b3	4299	6541
Hist1h4h	478	6535
Jhdm1d	9553	6531
Rdx	10555	6529
Tmem164	12405	6503
Akt1	5330	6494
Bms1	4288	6493
Rpl18	679	6492
Fcho1	6559	6486
Kif11	4819	6482
Cdc25b	6134	6479
Ubtf	9138	6460
Zfc3h1	6956	6458
Taf1	8060	6452
Dnajc8	1392	6447
Copa	4629	6439
Slc30a5	3179	6431
Ylpm1	7034	6426
Zcchc6	5551	6423
Ftl1	970	6422
Hspa4	4640	6415
Ppp4r2	3641	6407
Aspm	9866	6400
Rpl27	734	6394
Rlim	7435	6392
Trak1	4885	6391
Phf12	4392	6381
Clec2d	1214	6366
Nav2	22374	6366
Suv420h1	33890	6366
Suz12	8677	6365
Tfrc	4914	6362
2810407C02Rik	3546	6356
Cbfa2t3	22910	6349
Peli1	3485	6341
Gps2	1220	6340
Zfp706	4417	6332
Atp5h	574	6331
Maz	2371	6326
Uso1	3898	6321
Gm10845	3389	6312
Nasp	5205	6302
Tmem131	6548	6301
2810474O19Rik	6080	6297
Upf1	9199	6294
Rab14	3081	6273
Rltpr	2504	6273
Gdi1	2657	6268
Nin	16383	6258
Sp3	8259	6236
Sp1	7818	6235
Ube2d3	2619	6230
Arhgap21	13914	6210
Tceb3	4592	6208
Epc2	4358	6203
Limd2	2950	6199
Snap29	3432	6198
Gltscr2	1557	6197
Pcbp1	1669	6182
Smg6	5799	6168
Srsf10	6116	6158
Nfkbia	1579	6140
Pum1	25717	6140
Cd22	8069	6115
Irf2	2484	6115
Foxn3	2611	6107
Usp24	10601	6107
2610507B11Rik	7443	6106
Nfat5	26824	6098
Jarid2	17383	6095
Tgfbr2	9501	6090
Pds5a	4146	6089
Nufip2	10399	6085
Cbfb	11346	6077
Cct5	1769	6064
A830010M20Rik	11543	6063
Slc43a2	20968	6054
Spin1	5200	6047
Dgkz	7584	6031
Dennd5b	9833	6023
Herc1	15229	6010
Atp8a1	16303	6009
Nr2c2	7620	5991
Gpatch8	6829	5976
Slc25a5	1238	5970
Apobec1	4474	5955
Chmp4b	1606	5954
Usp1	3567	5954
Csnk1g3	4394	5953
P4hb	2538	5950
Cd44	29904	5942
2900097C17Rik	4917	5937
Flna	8347	5937
Rpl24	679	5937
Ube2s	988	5937
Rnf111	4880	5927
Chst15	4265	5925
Morc3	4179	5924
Gigyf2	11437	5922
Pou2f1	51912	5921
Ppm1g	2165	5907
Mapre1	7327	5902
Gigyf1	5438	5882
Ppp1r15b	5588	5882
Scaf8	4873	5877
Arhgdib	1100	5867
Topbp1	5111	5852
Brd8	4677	5841
Tra2b	2135	5839
Pitpna	3716	5823
Prex1	6530	5814
Zc3h15	1962	5811
Nsmce4a	1435	5810
Akap8	3695	5799
Tnfrsf13c	1906	5799
Cbx1	1274	5797
Hist1h2ak	393	5797
Treml2	4509	5788
Tm9sf2	3062	5787
Rasgrp1	5105	5786
Runx1	25412	5786
Zranb2	2616	5781
Taok2	10234	5777
Zfp148	9431	5775
Eif3b	2966	5765
Hdac7	33483	5756
Brd7	2370	5748
Uhrf1	13944	5742
Dock11	6665	5738
Supt6	6201	5731
Eif2s3x	3587	5730
Parp14	7251	5728
Nbr1	18576	5727
Mdm4	3490	5722
Ppp2r2a	6679	5722
Rps2	999	5721
Ptpra	7110	5719
Dnajc2	2037	5715
Bag6	11230	5713
Slu7	7385	5710
Srsf2	1903	5708
Rps15	522	5703
Tm9sf3	6144	5698
Tor1aip1	12152	5698
Rnf216	9171	5685
Pcf11	5804	5684
Nfkbie	2421	5679
Pds5b	7309	5678
Ppp1r16b	12762	5671
Ube3a	13895	5671
Cdk12	20157	5665
Tmf1	6781	5663
Msl2	4923	5659
Med13l	9295	5641
Spg21	2690	5638
Nusap1	5821	5637
Ptbp1	5788	5635
Ctbp1	9536	5633
Prkce	6254	5617
Pdcd6ip	17877	5611
Arid3a	5326	5604
Slbp	1631	5604
Crebzf	15784	5603
Msl1	4340	5601
Usp25	4413	5601
Ncapd2	4514	5594
Sorcs2	5721	5594
Elf2	2676	5591
Gpbp1l1	3519	5591
Wipf1	4397	5586
Rapgef1	18321	5585
Col4a3bp	10648	5578
Ptges3	1954	5577
Rps15a	5134	5576
Pnrc2	1907	5574
Cnot6l	5269	5567
Ppp2r5c	13298	5565
Ypel3	2006	5559
Xiap	6550	5554
Rpl32	504	5551
Ttyh3	4658	5533
Pqbp1	3375	5528
Cul3	2764	5526
Rps11	602	5526
Polm	2925	5525
Rftn1	2802	5525
Sept11	5008	5524
Cdkn1b	2405	5522
Sdha	2859	5516
G3bp2	21355	5503
Ankrd44	6140	5499
Ubr3	16153	5495
Gfra1	3224	5484
Sqstm1	2000	5480
Trim11	2252	5474
Eif2c2	8031	5471
Ap2m1	2057	5470
Hnrnpr	2675	5461
Nudt4	3231	5457
Arid5a	22498	5442
Morf4l1	3849	5441
Slc1a5	2758	5433
Rnf10	3112	5431
Ftsjd2	3754	5429
Hvcn1	5423	5424
Rnf115	2265	5422
Upf2	5174	5418
Cdk11b	2589	5409
Golga2	8803	5403
Xrn2	3367	5401
Notch2	10506	5386
Srgn	938	5384
U2af2	4392	5377
Nemf	3722	5376
Pkn1	6761	5374
Med1	15722	5360
Arih1	6435	5359
Prr14l	10546	5353
Pde4b	17179	5349
Cct7	2452	5348
Ubqln1	7288	5337
Glyr1	6686	5335
Taok3	12913	5332
Tgfb1	2094	5324
Zfp710	13528	5323
Kansl1l	9283	5321
Psmd4	1252	5318
Glul	2782	5317
Gsk3b	8298	5317
Msi2	7270	5317
Rpl35a	1532	5313
Rps12	518	5298
Zbed6	5007	5296
Svil	7424	5290
Nol7	1811	5282
Ctnnb1	7046	5281
Cd38	2995	5280
Helz2	10109	5269
Rasa3	4118	5268
Api5	3702	5267
Zfp646	6310	5263
Kctd3	3703	5259
Cdk19	11482	5257
Gm1821	703	5251
Ankfy1	8034	5249
Man1a	3889	5247
Ppp1r9b	4330	5243
Dnajc21	2053	5237
Abi1	17103	5234
Asxl2	17922	5222
Xpo1	10050	5222
Lrrfip1	8617	5208
Eif3d	1910	5207
Prelid1	1089	5207
Mier1	9403	5206
Flii	4012	5197
Senp6	4938	5197
Slfn2	1664	5190
Ehmt2	7765	5183
Lbh	3068	5178
Phf20l1	6670	5175
Sipa1	18455	5175
Strap	2644	5174
Stk38	3288	5172
Kdm4a	7992	5171
Cyb5b	4294	5170
Hmgn1	1200	5168
Fam168b	15126	5166
Zc3h18	7536	5163
Brwd3	6434	5162
Cdc42se2	3138	5162
Lpgat1	14107	5158
Ran	2288	5136
Gnb2	1577	5130
Ralbp1	7862	5130
Fmr1	4393	5116
Sept1	1453	5110
Hist2h2ac	390	5105
Rrm1	3997	5105
Fam178a	6880	5095
Epb4.1	16759	5088
Msh3	3945	5085
Tapbp	5497	5082
Arpc4	6463	5081
Dock10	7303	5072
Dtx3l	5181	5064
Sh3bgrl	2836	5056
Fam3c	2739	5055
Eif3g	1068	5054
Mtor	8595	5050
Zc3hav1	7180	5033
Mir5109	87	5029
Hif1a	4761	5028
Rnf38	9948	5028
C2cd3	7811	5011
Ehbp1l1	17401	4997
Clasp1	23049	4993
Naa15	6090	4988
Capn7	3561	4986
Leng8	5094	4986
Tec	7815	4986
Epc1	8619	4983
Csnk1g2	4695	4979
Rif1	8502	4966
Tug1	7949	4963
Rac1	2269	4950
Rbm26	4105	4946
Acly	8824	4944
1110037F02Rik	7115	4940
Cnot3	2905	4933
Setd1a	5931	4932
Ap3b1	4020	4924
Nop56	1895	4924
Scaf4	4181	4921
Kdm1b	4987	4911
Otud4	14651	4905
Syf2	1276	4903
Ndufs2	1606	4901
Slc16a1	4426	4900
Yme1l1	4571	4897
D14Abb1e	14878	4885
St13	1622	4883
Nr3c1	6329	4869
Rnf169	7156	4868
