geneid	length	nreads
Cplx2	4925	17082
Itga4	9832	17026
Btg1	5008	16780
Bptf	11488	16340
Ucp2	4133	16285
Wnk1	53018	16269
Rad21	3605	16200
Dnajc7	2312	16153
Wdfy4	9681	16130
Map3k1	6961	16108
Prrc2a	13713	16086
Rpsa	1861	15878
H3f3b	1993	15753
Lrmp	2313	15624
Rere	7458	15518
Bcl7a	3809	15506
Ly6e	12714	15499
Zeb2	9113	15432
Setd2	8350	15418
Acin1	19148	15413
Cerk	4546	15279
Ncor1	20689	15237
Acad9	3913	15181
Akap13	12543	15000
Trp53inp1	10822	14965
Tpr	7550	14878
Mll3	16820	14817
Ezh2	5292	14810
Serbp1	26614	14793
Top1	3846	14625
Ywhaz	13871	14502
Slc12a6	12573	14306
Dgkd	5694	14153
Cenpf	11122	14110
D930015E06Rik	4909	14109
Crebbp	7507	14090
Tln1	8560	14063
Smc1a	3970	13997
Rpl23a	560	13899
Sox4	2953	13883
Rpl4	1422	13772
Phip	10729	13747
Polr2a	5799	13740
Fam53b	10199	13586
Zscan29	6904	13452
Luc7l2	10478	13439
Supt16	4491	13379
Birc6	15768	13317
Adam19	6387	13309
Cd24a	1816	13260
Hnrnpf	16120	13233
Chst3	6112	13205
Chd2	9071	13101
Arl5a	5212	13046
Dpp4	8922	13045
Mbnl1	28915	13024
Hist1h1e	1931	12980
Arhgap30	4487	12972
Cep110	13582	12930
Ybx1	2191	12917
Hnrnpm	4947	12906
Huwe1	14625	12894
Aff3	6010	12831
Ebf1	2245	12793
Ssh2	9039	12785
Glcci1	6204	12734
Kat6a	9126	12610
Adrbk1	3182	12537
Nsd1	12784	12531
Hnrnpd	26832	12469
Spib	2786	12438
Dek	2602	12425
B2m	858	12335
Stag2	11770	12267
Ablim1	18775	12261
Psme4	6442	12260
Sf3b1	6192	12251
Clint1	3398	12239
Wdr26	7047	12223
Gnb2l1	1254	12204
Elf1	4217	12132
Reln	11698	12014
Rock2	8012	12000
Rock1	6187	11994
Sf3b2	3233	11937
Cytip	5735	11915
Rps6	1394	11843
Hnrnph1	2226	11815
Irf4	4683	11779
H2-K1	1646	11638
Mll5	7258	11636
Thrap3	4327	11635
Luc7l3	3296	11633
Marcks	4186	11622
Anp32b	1367	11606
Tubb5	2645	11604
Kif21b	9119	11591
Actr3	7851	11564
Erbb2ip	12962	11529
Hmgn5	1907	11479
Tifa	2137	11477
Mll1	16439	11440
Syncrip	9341	11422
Calm1	4001	11303
Actg1	1894	11256
Numa1	7153	11255
Rpl17	775	11241
Myo1c	15883	11192
Pten	8212	11152
Scaf11	7724	11148
C1galt1	2065	11127
Serinc5	5318	11096
Calm2	1216	11007
Ddx17	16427	10959
Baz2b	7980	10955
Il7r	3210	10942
Trip12	9632	10938
Ranbp2	9476	10920
Adam10	4589	10872
Rplp1	468	10856
Brd2	13469	10835
Hnrnpul1	4106	10813
Rpl6	1250	10802
Smg1	15553	10738
Hnrnpul2	5726	10684
Edem3	6604	10613
Pik3ap1	2615	10559
Hnrnpab	4949	10545
Baz2a	8369	10465
Ets1	9859	10448
Cd72	5736	10442
Mtss1	9908	10436
Ikzf1	10065	10407
Baz1b	6433	10385
Cnot1	24984	10336
Macf1	40909	10258
Ubr4	15872	10235
Rpl18a	1291	10230
Prpf38b	3003	10199
Usp34	12200	10101
Snord22	126	10098
Prpf8	7481	10079
Thoc2	7619	10052
Tpm3	9062	10000
Snord15a	148	9962
Fcrla	5046	9936
Pou2af1	2566	9926
Tcp1	2363	9912
Fmnl1	7647	9881
Rpl21	1856	9865
Chd3	7281	9849
Cltc	6144	9823
Brd4	8667	9809
Uba52	494	9803
Cd79a	1327	9749
Arglu1	1712	9746
Chd1	7918	9734
Baz1a	6179	9729
Ddx3x	4571	9725
Vps13b	13371	9717
Ivns1abp	9693	9700
Tcf12	21475	9684
Cd19	2436	9680
Dync1h1	14398	9675
Itsn2	14409	9647
Jmjd1c	16999	9618
Ywhae	2078	9606
Calr	1943	9569
Canx	12827	9562
Rpl36a	489	9540
Csde1	8309	9525
Zfpm1	3386	9502
Snx2	2013	9457
Anp32e	9375	9429
Nap1l1	5453	9417
Fam107b	3148	9407
Sptan1	23994	9407
Cd79b	1198	9379
Mcl1	3487	9367
Pum2	37079	9358
Smc4	4082	9342
Ccar1	4478	9339
Rpl7	934	9322
Ppp2r5a	3082	9320
Ctcf	3823	9313
Pyhin1	3497	9312
Ptbp3	13735	9287
Akna	5475	9279
Vars	4224	9249
Rpl29	710	9236
Prpf40a	3565	9234
Ppp6r1	3793	9190
Ep300	8749	9171
Vmn1r58	2680	9170
Smc3	4851	9165
Rpl8	862	9141
Rsrc2	8674	9138
Serp1	2449	9083
Sbno1	10071	9064
Ezr	3070	9036
Chchd10	948	9026
Incenp	3217	8994
Gdi2	2681	8969
Ssb	4149	8907
Cap1	2393	8880
Xrcc6	2113	8849
Kdm3b	7112	8829
Arid2	9029	8826
Cnp	4881	8788
Lyn	6849	8782
Anapc5	5477	8740
Phf2	5260	8717
Unc93b1	4258	8712
Zcchc11	6054	8668
Mid1	7784	8663
Gnai2	2177	8652
Smarce1	2918	8619
Rps8	740	8600
Set	5497	8564
Ptprc	15994	8563
Cnbp	6489	8559
Prpf4b	4466	8538
Nono	4933	8514
Rps5	740	8511
Ep400	21488	8497
Bcor	33578	8484
Rps24	2569	8479
Ppp1r12a	3403	8476
Jund	2878	8461
Hist1h1a	747	8446
Wasf2	4088	8439
Wdr1	2878	8429
Il16	4989	8428
Fryl	11470	8425
Bcl2l1	2371	8392
Sh3kbp1	13926	8351
Klhl24	6683	8334
Ckap5	13091	8303
Nup210	7035	8300
Eif4g1	10813	8256
Hivep1	8753	8254
Dock8	7810	8242
Swap70	4035	8235
Zfp277	4530	8220
Ik	1996	8206
Eif3c	2882	8204
Akap9	12105	8203
Zfp106	9099	8197
Caprin1	25393	8149
Cep350	13307	8148
Tnrc18	13852	8148
Gas7	13980	8133
Atp2a3	13719	8115
Golgb1	11025	8114
Smchd1	7047	8108
Tardbp	39147	8106
Arid4b	11949	8086
Elk4	3671	8052
Ubb	1165	8002
Itpr3	8990	7962
Hnrnpa0	2678	7931
Rps23	555	7924
Eif4g3	18437	7894
H3f3a	1076	7889
Trib2	4198	7878
Rps7	961	7866
Arhgap17	16878	7863
Siglecg	2484	7852
Rplp2	441	7849
Zfp292	9977	7841
Ptp4a3	13595	7832
Prrc2b	19232	7822
Eif2ak3	4496	7774
Hist2h4	348	7774
Bclaf1	16209	7768
Npm1	4093	7767
Rpl12	638	7764
Chd8	8190	7725
Ewsr1	2400	7692
Aplf	6332	7691
Rps9	703	7687
Inpp5d	14628	7679
Ddx46	5673	7667
Smarcc1	5673	7665
Laptm5	2398	7646
Slc38a1	22077	7645
Rps4x	876	7635
Foxo1	5552	7629
Srrm1	7449	7605
Coro1a	1597	7603
Itpr2	23547	7579
Hcfc1	8093	7564
Btg2	3083	7562
Pcm1	8381	7561
Rabgap1l	9711	7522
Hnrpdl	2750	7506
Arf6	3731	7478
Hist1h1d	2977	7444
Ppia	736	7444
Plcg2	4298	7431
Sf1	8084	7418
Snord15b	145	7413
Ythdc1	3034	7411
Vim	1834	7374
Dbnl	7086	7369
Sfrs18	4545	7352
Ankhd1	8231	7332
Ptprcap	846	7324
E2f2	4738	7310
Hmha1	7408	7310
Ash1l	11270	7275
Hectd1	8988	7267
Rbm3	6700	7257
Usp7	5427	7232
Ktn1	4485	7222
Tax1bp1	3284	7222
Smc6	5603	7216
Cic	18294	7204
Pdcd4	6554	7199
Zmiz1	7525	7192
Setx	10970	7191
Dnmt1	21864	7181
Rbbp6	8471	7166
Safb2	3272	7150
Pbrm1	8117	7147
Iqsec1	11016	7122
2310036O22Rik	892	7121
Atad2b	8102	7116
Arl5c	1561	7114
Cep250	31789	7110
Bod1l	10539	7091
Gabpb2	17273	7083
Chd9	11517	7074
Cux1	7990	7045
Kpnb1	5909	6987
Cenpe	7813	6980
Csk	2276	6972
Tmem38b	2861	6965
Ubl3	2667	6950
Nucks1	12189	6947
Phf3	7561	6905
Hip1r	4392	6889
Pnn	3469	6883
Rpl3	1361	6869
Ccdc88c	6292	6865
Gse1	19783	6836
Usp9x	11902	6829
Atf7ip	4527	6809
Kif5b	6030	6778
Phf14	10800	6773
G530011O06Rik	2380	6769
Ncoa2	16219	6727
Tcf20	14579	6715
Cyth1	9474	6708
Hipk1	8049	6708
Cmah	19124	6705
Fau	1881	6699
Fam63b	8081	6698
Ralgps2	41634	6689
Cd74	2638	6686
Snrnp200	6740	6673
Mgea5	4797	6658
Snord17	221	6650
Anp32a	2089	6648
Arhgef1	16676	6645
Rpl35	452	6644
Syne2	21718	6617
Ddx6	18106	6596
Tmpo	19823	6589
Abcf1	3150	6585
Prkcd	2775	6565
Gltscr1	5360	6561
Fip1l1	9003	6537
Fbxo11	4013	6536
Slamf7	3977	6525
Stk10	5073	6517
Dhx15	5991	6508
Atp5a1	2431	6504
Srsf11	9257	6500
Sec63	6032	6487
Hnrnpl	2142	6486
Rbm5	3087	6482
Whsc1	21625	6476
Samd9l	5329	6458
4932438A13Rik	15883	6424
Hist1h4d	312	6416
Pfn1	870	6408
Jakmip1	2382	6390
Snn	2904	6380
Hivep2	9768	6342
Psap	15807	6340
Gnas	22976	6339
A630089N07Rik	2131	6319
Clta	4458	6314
Kdm5a	10969	6297
Mef2d	2459	6288
Samhd1	7897	6276
Ubr5	19562	6274
Cnot2	11940	6270
Khdrbs1	6348	6266
Sept7	5058	6256
Zc3h13	6151	6253
Ppig	6297	6250
Pik3r1	12754	6232
Stmn1	1060	6232
Eif5b	7797	6228
Lnpep	5181	6226
Birc3	2811	6223
Cdv3	15211	6220
Dmxl1	12211	6214
Smc2	5321	6206
Ssrp1	5587	6204
Tcerg1	4409	6199
Ankrd17	19379	6195
Sltm	7260	6172
Dhx9	4613	6164
Safb	3183	6160
Cct2	1962	6157
Cep170	6930	6155
Jak1	5299	6154
Spen	12299	6148
Smek1	9149	6144
Actr2	3669	6123
Ylpm1	7034	6111
Hdac5	7593	6101
Strbp	16348	6100
Nfatc3	6014	6088
Kdm2a	7265	6087
AI314180	5901	6083
Cfl1	1184	6023
Herc2	15346	6007
Eef1b2	1933	6005
Tacc1	14166	5976
Ube2h	13361	5974
Eif4b	3854	5965
Creb1	25057	5957
Ptpn6	4409	5954
Ano6	11359	5951
Matr3	4472	5931
Mtpn	4042	5920
Far1	7853	5895
Srsf1	10924	5892
Tubb4b	1600	5871
Bdp1	9921	5866
Aspm	9866	5863
Rnf20	8471	5856
Man2a1	6078	5851
Rpl11	594	5840
Tapt1	3489	5837
Rcc2	3767	5834
Rpl13	778	5831
Eps8	21748	5830
Pnrc1	1925	5829
Cpsf2	5315	5828
Mlxip	9505	5823
Mycbp2	15233	5818
Supt5	3511	5801
Pabpn1	1793	5782
Tnrc6b	34458	5765
Rbm6	7705	5758
Snrnp70	1639	5753
Synj2bp	10398	5753
Col5a3	6086	5740
Rpl23	1062	5722
Txnip	5599	5706
Lsp1	11254	5696
Dok3	1546	5689
Srrt	9018	5669
B3gnt2	5275	5659
Parp1	3827	5653
Pax5	1208	5624
Rreb1	46572	5614
Brd1	5137	5612
Cpm	5195	5605
Ptk2b	11794	5605
Ubr2	15298	5592
Vps54	4712	5591
Sp1	7818	5589
Eef1g	1565	5561
Nckap1l	4717	5561
Zfr	4597	5514
Hnrnpc	13993	5505
Trim28	3242	5494
R3hdm2	12489	5485
Dpp8	4764	5470
Ddx54	3931	5464
Srsf5	4703	5456
Taok1	12409	5455
Eif5	7793	5444
Cpsf6	6534	5424
Apobec3	4819	5416
Erp29	1243	5416
Flna	8347	5412
Zfml	10761	5411
Ptprj	11835	5404
Smarca5	4638	5400
Rbm33	9501	5398
Setd5	6470	5397
Gpam	3828	5382
Nrd1	4155	5360
Lcp1	7748	5355
Arid4a	5780	5350
Zc3h4	6051	5348
Kidins220	7402	5344
Zbtb18	8786	5341
Papola	4508	5318
Ankrd13a	3252	5306
Pik3cd	29395	5305
Crebrf	7453	5283
Nedd9	8947	5275
Mbd2	1850	5264
Gpcpd1	10795	5257
Gpd1l	4393	5257
Naca	8152	5255
Dido1	18041	5250
Tpx2	21219	5240
Sbk1	4092	5233
Mta2	3087	5228
Gnb1	9374	5227
Rbbp4	4407	5223
Rhoa	2126	5214
Mier1	9403	5196
Glg1	3870	5180
Ddx23	2814	5178
Rrm2b	4512	5175
Brwd1	18378	5164
Rdx	10555	5156
Pcbp2	11196	5153
Rps3	1878	5146
Smarcc2	14214	5144
Hexim1	3400	5138
Bcr	6537	5137
Eif3b	2966	5134
Brd3	15982	5128
Srsf6	3546	5113
Vcp	3315	5111
Git2	14911	5106
Dnm2	13688	5091
Marf1	7765	5087
Kdm5c	6267	5085
Cdk13	13982	5074
Hcls1	2018	5070
Fgfr1op2	2828	5069
Bzw1	2833	5060
Ccna2	2811	5057
Snx30	7507	5054
Uggt1	9029	5053
Jun	3187	5043
Lgals9	3079	5033
Herpud1	1871	5032
Tmsb10	1828	5028
Kctd12	6057	5009
Rlim	7435	4999
Sp3	8259	4998
Epb4.1l2	8667	4997
Rps20	502	4986
Map4k4	22525	4984
Ap1s3	2876	4982
Syvn1	6573	4978
Ttc14	20502	4974
Psip1	3181	4965
Klf2	1816	4961
Usp8	8387	4960
Iws1	9623	4957
Klhl6	2405	4954
U2surp	15340	4951
Purb	8478	4949
Arf1	3790	4947
Copa	4629	4945
Ubap2l	30876	4942
Ncoa3	7531	4940
Khsrp	3999	4939
Gm608	12606	4931
Pdia4	2481	4931
Trrap	12476	4928
Il2ra	4428	4921
Qk	16812	4921
Tgfbr2	9501	4920
Yy1	2324	4919
Etnk1	6433	4918
Srsf4	2254	4916
Osbpl8	14267	4901
Tpm4	2082	4899
Apc	12449	4890
Tnrc6c	8726	4886
Ogt	5384	4880
Irf2bp2	4530	4874
Atp5b	1879	4860
Golga4	7532	4852
Ptp4a2	6795	4852
Ddx21	4743	4843
Herc1	15229	4842
Tmem106b	6082	4842
Zc3h18	7536	4842
St8sia4	6807	4836
Rbm17	1534	4834
Tmem123	2870	4831
Rpl7a	864	4830
Zc3h11a	4395	4829
Mctp2	5789	4827
Rps26	448	4825
Add1	11918	4824
Clk1	6657	4812
Rb1cc1	7046	4803
Fli1	3087	4793
Acbd3	3471	4790
Susd1	3295	4784
Rsf1	11129	4782
Pip5k1c	8480	4780
Arhgap11a	5016	4774
Ubxn7	10318	4771
Rrp1	2008	4765
Gramd4	8427	4764
Sema4b	3946	4760
Chd6	10549	4759
Prdm2	16718	4749
Rapgef6	31997	4744
Rcsd1	5250	4742
Filip1l	7199	4737
Taf1	8060	4737
Eif4a2	7750	4731
Esyt1	3685	4705
Irf8	2827	4690
Uba1	16374	4681
D14Abb1e	14878	4674
Dcaf8	3743	4670
Mast4	10670	4667
Ncapd2	4514	4667
Hdgf	2245	4666
Picalm	24501	4658
Ppp1r18	8526	4646
Tnks2	6481	4643
Tram1	2888	4642
Usp24	10601	4636
Eif3e	1541	4621
Fam120a	4918	4598
Lbr	3552	4590
Gm19757	2946	4582
Atp11b	4864	4580
Dyrk1a	11771	4579
Bms1	4288	4576
Ddb1	4163	4566
Vps13d	44688	4566
Klf13	6396	4561
Mtdh	3680	4561
Ppp1ca	1363	4550
Zcchc6	5551	4550
Cmip	8879	4544
Actn4	3811	4542
Nnt	8140	4542
Atp13a2	8580	4537
Ankrd12	8991	4535
Gpbp1	7188	4529
Mylip	2983	4513
5730577I03Rik	2355	4509
H2afx	1359	4505
4930523C07Rik	5868	4503
Spin1	5200	4500
Vpreb3	602	4496
Cd44	29904	4486
Rai1	14473	4485
Nemf	3722	4483
Sept11	5008	4481
H2afz	957	4476
Arhgdia	2732	4461
Eif5a	12029	4436
Wbp7	8457	4435
Kif11	4819	4429
Lpgat1	14107	4411
Dnajc8	1392	4406
Rpl41	449	4392
Nfyb	2552	4384
Ubxn1	1033	4374
Rfx7	8000	4364
Celf2	65102	4360
Uhrf1	13944	4360
Dhx16	3390	4352
Akap8	3695	4348
Ino80d	26967	4348
Rpl28	496	4344
Sart1	5091	4343
Gigyf1	5438	4342
Rps17	474	4336
Foxp4	12000	4313
Arhgef18	5300	4306
Snw1	2257	4304
Cct5	1769	4297
Ppp1cb	4024	4297
Rfwd2	5056	4297
Ywhah	1764	4296
Atxn2l	3718	4292
Spag9	49794	4290
Uso1	3898	4290
Zfc3h1	6956	4280
Cdc25b	6134	4278
Sec11c	770	4276
Sf3b3	4299	4263
Ppp1cc	2379	4259
Mga	27235	4252
Cul3	2764	4247
Psme1	977	4239
Zfp207	12240	4231
Pds5b	7309	4224
Clec2d	1214	4223
Sin3a	15300	4219
Hnrnpr	2675	4214
Tab2	4278	4208
Tspyl2	2758	4207
2900097C17Rik	4917	4204
Parp14	7251	4199
Dgkz	7584	4192
Cdc42	3654	4190
Dusp11	6434	4183
Rpl14	935	4180
Lmo4	4670	4172
Pot1b	3499	4162
Pcnt	9530	4157
Gigyf2	11437	4155
Stag1	6010	4150
Fnbp4	4690	4144
Msi2	7270	4144
Slu7	7385	4132
Rtf1	4664	4130
Upf2	5174	4130
Sec62	3966	4128
Pafah1b3	870	4123
Hp1bp3	9785	4122
Pde2a	20708	4122
Csnk1a1	2013	4120
Mrfap1	1630	4120
Morc3	4179	4111
Nsa2	2686	4111
Topbp1	5111	4102
Trim44	5612	4097
Paip2	1424	4094
Tlk1	4031	4091
Tra2b	2135	4088
Ube3a	13895	4081
Rpl22	2040	4079
Kansl1	5510	4072
Dock11	6665	4070
Rpl27a	1112	4063
Rbm27	6264	4054
Hist1h2ak	393	4048
Senp6	4938	4047
Rps27a	1547	4044
Rasgrp1	5105	4036
Arhgap21	13914	4034
Jhdm1d	9553	4034
Upf1	9199	4005
Spop	2882	4004
Adnp	4903	4000
Arpc2	1597	3988
Pds5a	4146	3986
Msh3	3945	3985
Nin	16383	3985
Eif1	1211	3980
Htatsf1	5632	3973
Ifi203	7244	3970
Ly6d	691	3969
Rsbn1l	5554	3966
Msl1	4340	3964
Oxr1	19759	3961
Pkn1	6761	3959
Smek2	5108	3955
Usp25	4413	3955
Zfp646	6310	3950
Madd	18118	3947
Gltscr2	1557	3945
Ap3b1	4020	3944
Zfp706	4417	3940
Kif20b	5563	3938
Zfp871	10850	3932
Ppp1r16b	12762	3924
Arcn1	3454	3921
Hook3	12836	3920
Rab43	8913	3920
Vps13a	11164	3920
Ppp1r15b	5588	3916
Calm3	2208	3908
H2-Q4	1793	3905
Hspa5	5150	3903
Pecam1	6553	3901
Cbfa2t3	22910	3900
St13	1622	3896
Cxcr4	1814	3895
Atf4	1725	3889
Vav1	12315	3887
Fubp1	6491	3876
Celf1	25095	3873
Irf2	2484	3873
Gpatch8	6829	3865
Med13l	9295	3864
Rhoh	4960	3862
Arpc5	1897	3857
Elf4	5847	3851
Fth1	2453	3851
Eif4a1	3749	3845
Pan3	4628	3844
Suz12	8677	3843
Brd7	2370	3836
Olfr856-ps1	1642	3831
Arid3a	5326	3828
Brd8	4677	3828
Myo18a	7304	3820
Peli1	3485	3819
Os9	7933	3817
Ralgapa1	23678	3817
Smg6	5799	3815
Akt1	5330	3812
Fchsd2	8750	3811
Hist1h1b	672	3808
Nasp	5205	3808
Rpl10	795	3808
Eif2c2	8031	3807
Ppp1r9b	4330	3804
Dazap2	1822	3800
Mndal	1908	3800
Btf3	1978	3796
Cdk11b	2589	3785
Rc3h1	11011	3781
Blnk	2097	3776
Gm15800	15482	3773
Rev3l	10665	3773
Tm9sf3	6144	3773
Sdha	2859	3770
Tet3	10906	3770
Lrrfip1	8617	3762
Nr2c2	7620	3762
Rgs2	3009	3761
Fam49b	3800	3756
Suv420h1	33890	3756
Mprip	17502	3751
Asxl2	17922	3748
Pou2f1	51912	3746
Pcf11	5804	3744
Gm4759	3091	3743
Sash3	2584	3741
Cdk12	20157	3740
Ubtf	9138	3735
Whsc1l1	13575	3734
G3bp2	21355	3726
Fcho1	6559	3725
Treml2	4509	3722
Phf12	4392	3720
Upf3b	2188	3720
Tmem131	6548	3712
Dnaja1	16680	3709
H2afy	7824	3706
Metap2	4989	3704
Dnajb6	7115	3702
Kdm1b	4987	3697
Crebzf	15784	3696
Zfp148	9431	3691
Ubr3	16153	3688
Sqstm1	2000	3687
Gdi1	2657	3686
2610507B11Rik	7443	3685
Ankrd44	6140	3679
Hdac7	33483	3676
Cd22	8069	3672
Col4a3bp	10648	3671
Phf20l1	6670	3665
Sik1	4509	3665
Capza1	3187	3661
Trpm7	14287	3658
Glyr1	6686	3657
Cdk19	11482	3649
Usp1	3567	3629
Wac	15127	3619
Odf2	14832	3616
Jarid2	17383	3614
Tfrc	4914	3611
Pum1	25717	3609
Fus	1844	3600
Hspa4	4640	3597
Skil	20603	3597
Dennd5b	9833	3585
Zfp592	7292	3582
Nktr	7015	3580
Zfp710	13528	3580
Naa15	6090	3576
Slc38a2	4628	3574
Otud4	14651	3573
Mtor	8595	3572
Dnajc2	2037	3569
2810407C02Rik	3546	3564
Ppp6r3	14498	3560
Rac2	3036	3559
Hist2h2ac	390	3545
Rnf111	4880	3543
Tmed2	1975	3542
Helz	6218	3537
Dnajc21	2053	3526
Nusap1	5821	3525
Ftsjd2	3754	3523
Epn1	4959	3519
Pdcd6ip	17877	3517
Dnajc13	7697	3516
Myl4	883	3514
Hmgn2	1254	3512
Atad2	5683	3508
Ppp2ca	1930	3507
Epc1	8619	3505
Eml4	15786	3501
Notch2	10506	3500
St6gal1	12729	3496
Rps14	597	3489
Srsf3	5626	3475
Ppp4r2	3641	3474
Xiap	6550	3473
Mbtd1	5231	3464
Atp8a1	16303	3463
Bub1b	3669	3458
Polm	2925	3457
Ppm1g	2165	3453
Notch1	9489	3451
Cdc5l	2991	3448
Cd37	1226	3447
Supt6	6201	3446
D4Wsu53e	1415	3438
Dock10	7303	3436
Rpl9	725	3434
Kctd3	3703	3432
Eif2s3x	3587	3424
Epc2	4358	3424
Atp13a3	14528	3419
Zranb2	2616	3416
Rltpr	2504	3410
Fam168b	15126	3405
B4galt1	4535	3399
Trak1	4885	3394
Stk24	2574	3388
Rbm26	4105	3381
Mbtps1	8599	3380
Mir5109	87	3375
Rps11	602	3372
Il17ra	3970	3371
Gimap1	3004	3368
Sfi1	4025	3366
Smarcd2	5144	3365
Taok2	10234	3365
Scarna10	71	3363
Kdm4a	7992	3361
Rps10	573	3360
Eps15	9415	3350
9830001H06Rik	13232	3349
Scaf8	4873	3349
Tmsb4x	670	3349
A230046K03Rik	5858	3348
Xpo1	10050	3348
Nufip2	10399	3347
Pdia3	2642	3346
Phrf1	5374	3344
Bag6	11230	3339
Yme1l1	4571	3339
Smc5	17061	3335
Aim2	2537	3334
Mapk1	7031	3331
Prex1	6530	3330
Pkig	5389	3329
Zfp644	5690	3328
Rps15a	5134	3314
Flii	4012	3313
Zrsr2	6747	3312
Ccni	2804	3311
A830010M20Rik	11543	3304
Dtx3l	5181	3303
Acly	8824	3301
Rasa3	4118	3300
Fmr1	4393	3299
Wtap	11937	3299
Ipo7	3117	3292
Lbh	3068	3288
Svil	7424	3288
Gpbp1l1	3519	3287
Elf2	2676	3279
Rpl24	679	3276
Rad50	5153	3269
Zfp36l2	3532	3268
Zc3hav1	7180	3265
Gps2	1220	3264
Glul	2782	3261
Zfp488	4301	3257
Pqbp1	3375	3245
Rif1	8502	3237
Nav2	22374	3234
Zbed6	5007	3231
Tceb3	4592	3228
Plec	225028	3224
Eif3g	1068	3221
Smap2	2905	3217
Vmn1r65	2682	3217
Fam193a	5541	3216
Lin7c	4136	3214
Wipf1	4397	3207
Prr14l	10546	3206
Dnaja2	2839	3205
Ubxn4	4093	3205
Grk6	8091	3204
Sf3a1	4916	3204
Ddx42	4012	3203
Arih1	6435	3200
Kansl1l	9283	3200
Pdzd8	7076	3199
F830016B08Rik	3297	3196
1110018G07Rik	5433	3195
Ttyh3	4658	3194
Nuak1	5018	3193
Srsf10	6116	3188
Rab14	3081	3183
Cbx5	26505	3181
Hdlbp	6238	3178
Eif3h	1228	3175
Sun2	11325	3171
Nfat5	26824	3169
Cnot3	2905	3164
Mtmr3	5674	3163
Cdkn1b	2405	3160
Chst15	4265	3158
Csnk1g3	4394	3158
Zfp608	6112	3152
Slc43a2	20968	3150
Slamf6	2443	3147
Casc5	6525	3144
N4bp2	5731	3144
Hvcn1	5423	3143
Tor1aip1	12152	3141
Mdm4	3490	3137
P4hb	2538	3129
Nap1l4	2283	3127
Tug1	7949	3126
Diap1	4377	3125
Sorcs2	5721	3121
U2af2	4392	3119
Usp47	11140	3118
Nr3c1	6329	3111
Btaf1	8509	3108
Dnahc8	14583	3097
Zc3h15	1962	3097
C2cd3	7811	3094
Csnk1g2	4695	3092
Pnrc2	1907	3092
Ap3d1	4730	3090
Larp4b	4688	3090
Mapre1	7327	3090
Rnf10	3112	3089
Osbpl9	9599	3087
Bbx	8742	3085
Tnfrsf13c	1906	3082
Nfkbie	2421	3079
Acss1	3594	3078
Cd38	2995	3076
Hmgn1	1200	3076
Dhx38	4190	3075
Ube2d3	2619	3075
Setd1a	5931	3074
Kif23	3425	3073
Med12	8447	3073
Slain2	9716	3072
Scaf1	4177	3070
Ehbp1l1	17401	3069
Tle3	15522	3069
Rasa1	5101	3068
Kif15	4823	3064
Tbk1	3029	3063
Dcp2	8643	3059
Pcbp1	1669	3059
Sh3bgrl	2836	3056
Gabpa	4986	3055
Tnpo1	10776	3054
Dlg1	27519	3053
Tmf1	6781	3036
Cd2	1144	3035
Rpl27	734	3033
Strap	2644	3025
Gak	4453	3023
Gm17644	3200	3022
Calcoco1	2824	3017
Fam178a	6880	3016
Mdc1	7352	3016
Nedd4	5494	3016
Slc1a5	2758	3015
Ncor2	25588	3013
Cct7	2452	3008
Ppp2r2a	6679	3008
