geneid	length	nreads
Ptbp3	13735	16718
Canx	12827	16717
Sptan1	23994	16671
Cnp	4881	16659
Ablim1	18775	16606
Zfp106	9099	16549
Iqsec1	11016	16543
Irf8	2827	16354
Jund	2878	16264
Nipbl	17414	16131
Smarca4	19107	16113
Rpl13	778	16051
Serp1	2449	15996
Cic	18294	15992
Zcchc11	6054	15952
Vars	4224	15934
Bach2	8493	15930
Lrmp	2313	15926
Hmha1	7408	15843
Snx2	2013	15750
Acin1	19148	15574
Aff1	16635	15566
Fau	1881	15450
Scaf11	7724	15441
Ly6d	691	15312
Pou2af1	2566	15302
Ccnd2	5771	15262
Psap	15807	15218
Ralgps2	41634	15173
Cd37	1226	15144
Dbnl	7086	15139
Rac2	3036	15079
Rps23	555	14998
Rpl35	452	14977
Aff3	6010	14963
Cap1	2393	14955
Rps4x	876	14915
Eif4g1	10813	14858
Ptk2b	11794	14763
1700021K19Rik	10641	14751
Ddx17	16427	14729
Brd2	13469	14709
Pdia4	2481	14610
Lmnb1	2844	14598
Bcl11a	12842	14540
Grk6	8091	14526
Thrap3	4327	14482
Hnrnpm	4947	14442
Numa1	7153	14437
Siglecg	2484	14409
Mycbp2	15233	14319
A130077B15Rik	2547	14308
Sp100	2158	14308
Npm1	4093	14272
Rbm39	2812	14237
5031439G07Rik	5032	14225
Ep400	21488	14215
Hcls1	2018	14174
Rps24	2569	14143
Brwd1	18378	14096
Card11	4112	14092
Hnrnpul1	4106	14081
Trip12	9632	14072
Dmxl1	12211	14058
Hspa5	5150	14016
Rplp2	441	13966
Dock8	7810	13925
Parp1	3827	13893
Fmnl1	7647	13887
Fryl	11470	13826
Rcc2	3767	13748
Adam19	6387	13716
Esyt1	3685	13678
Stk10	5073	13589
Hmgb2	2692	13547
Rpl41	449	13474
Kdm3b	7112	13451
Sept11	5008	13413
Arid3a	5326	13388
Smchd1	7047	13373
Ncoa3	7531	13352
Chd2	9071	13345
Supt16	4491	13241
Laptm5	2398	13233
Hvcn1	5423	13223
Ep300	8749	13171
Pml	10616	13123
Atp5a1	2431	13105
Elf1	4217	13094
Mll5	7258	13074
Actr2	3669	13026
Rpl29	710	13023
Caprin1	25393	13016
Gdi2	2681	12996
Pax5	1208	12994
Cux1	7990	12923
Arid1b	11325	12820
Hcfc1	8093	12813
H2-Ab1	1193	12766
Prkcd	2775	12751
Arf6	3731	12747
Tcf20	14579	12729
Hck	4184	12708
Snrnp200	6740	12662
Itsn2	14409	12661
Bank1	3247	12613
Golgb1	11025	12577
Map4k1	2698	12555
Edem3	6604	12488
Cnot1	24984	12465
H3f3a	1076	12465
Sik1	4509	12389
Rock1	6187	12373
Prex1	6530	12368
Mtss1	9908	12344
Tcof1	9150	12295
Rpl10	795	12284
Cytip	5735	12263
Wdr26	7047	12255
Nono	4933	12242
Pum2	37079	12236
Rpl37	867	12157
Notch2	10506	12154
Baz1b	6433	12129
Hnrnpul2	5726	12116
Csde1	8309	12111
Ddx3x	4571	12108
Usp34	12200	12029
Top2a	5217	12025
Smc1a	3970	12009
Set	5497	11992
Grk4	5648	11959
Rasgrp1	5105	11911
Fam107b	3148	11847
Rpl23	1062	11838
Kif21b	9119	11806
Dennd4b	5399	11802
Ptprcap	846	11797
Ddx6	18106	11791
Nedd4	5494	11740
Eef1b2	1933	11687
Fth1	2453	11676
Hnrnpab	4949	11667
Sf1	8084	11648
Lbh	3068	11643
Ranbp2	9476	11626
Pdcd4	6554	11608
E2f2	4738	11592
Helz2	10109	11542
Sipa1	18455	11532
Eif4g3	18437	11524
Ywhae	2078	11472
Plec	225028	11470
Rad21	3605	11403
Klf13	6396	11391
Baz1a	6179	11341
Rps20	502	11323
Sbno1	10071	11321
Rhoa	2126	11306
Dek	2602	11285
Eif3c	2882	11262
Foxo1	5552	11249
Inpp5d	14628	11236
Anp32b	1367	11222
Akna	5475	11209
Rpl7a	864	11141
Phip	10729	11116
Ppp6r1	3793	11096
Arhgdia	2732	11094
Rpl27a	1112	11070
Vav1	12315	11025
Cecr2	9213	11001
Snn	2904	10983
Atf7ip	4527	10980
Samd9l	5329	10973
Cnbp	6489	10953
Purb	8478	10944
Prrc2b	19232	10888
Psme1	977	10838
Hnrnph1	2226	10805
Etnk1	6433	10784
Mtpn	4042	10767
Eef1g	1565	10756
Jarid2	17383	10751
Fcrla	5046	10744
Syne2	21718	10736
Chd8	8190	10735
Baz2a	8369	10734
Khdrbs1	6348	10725
Sdc4	2460	10685
Syvn1	6573	10668
Rps2	999	10650
Clta	4458	10644
Myo18a	7304	10638
Jak1	5299	10587
D930015E06Rik	4909	10582
Cep110	13582	10572
Add1	11918	10557
Trp53inp1	10822	10552
Ptp4a2	6795	10548
Dock10	7303	10540
Rbm25	4244	10536
Treml2	4509	10485
St6gal1	12729	10465
Sema4d	4377	10419
Ppp1ca	1363	10399
Erbb2ip	12962	10378
Tet3	10906	10341
Atp5b	1879	10331
Dhx9	4613	10306
Tmsb10	1828	10303
Setx	10970	10289
Brd4	8667	10282
Myo1e	4944	10214
Hectd1	8988	10192
Rps27a	1547	10142
Ewsr1	2400	10121
Jmjd1c	16999	10116
Nfatc3	6014	10053
Hnrnpd	26832	10036
Arhgap17	16878	9991
Luc7l2	10478	9985
Ash1l	11270	9977
Srrm1	7449	9977
Snx5	4927	9946
Usp7	5427	9946
Stat1	15456	9939
Chchd10	948	9899
Srsf5	4703	9873
Tlr9	3471	9873
Dock11	6665	9860
Wipf1	4397	9838
Rapgef1	18321	9822
Ssrp1	5587	9820
Rpl14	935	9802
Pld4	1978	9789
Arpc2	1597	9765
Rasa3	4118	9762
Nckap1l	4717	9745
Parp14	7251	9735
Eif4b	3854	9728
Eif5a	12029	9725
Rpl12	638	9698
Naca	8152	9672
Txnip	5599	9642
Slc12a6	12573	9640
Tapbp	5497	9631
Glcci1	6204	9619
Sh2b3	2482	9603
Hipk1	8049	9551
Nup210	7035	9491
Btla	6467	9442
Bod1l	10539	9432
Pkn1	6761	9420
Khsrp	3999	9408
Dnmt1	21864	9390
Cerk	4546	9379
Ssh2	9039	9361
Txndc5	2617	9355
Hmgn1	1200	9332
Ubl3	2667	9323
Cep350	13307	9316
Nfkb1	4118	9306
Ppp1r18	8526	9293
Elk4	3671	9286
Sema4b	3946	9267
Itm2b	1772	9265
Eml4	15786	9251
Smc3	4851	9251
Atp13a2	8580	9248
Gabpb2	17273	9233
Grn	2333	9226
Rpl18	679	9216
Zfpm1	3386	9197
Ubr5	19562	9191
Hist1h1e	1931	9189
Tcp1	2363	9185
Hivep2	9768	9175
Itpr2	23547	9172
Kpnb1	5909	9167
Kdm2a	7265	9146
Ptp4a3	13595	9119
Gm10845	3389	9114
Herc2	15346	9114
Pik3c2b	7929	9111
B3gnt5	14089	9107
Fermt3	2587	9101
Snord15a	148	9082
Stag2	11770	9080
Cdv3	15211	9061
Arhgef18	5300	9030
Vps13d	44688	9029
Chd1	7918	9027
Herc1	15229	9021
Klhl14	4018	9010
Lynx1	3952	8982
Mlec	5952	8981
Tram1	2888	8969
Pyhin1	3497	8948
Pdia3	2642	8938
Apobec3	4819	8931
Myo1g	3307	8923
Mef2c	12752	8922
Zfp36l1	2984	8915
Rps14	597	8909
Rps18	524	8897
Itpr1	9877	8877
Erp29	1243	8874
Cyth1	9474	8848
Zmiz2	8160	8831
Usp24	10601	8807
Bcor	33578	8804
Rps17	474	8791
Prpf38b	3003	8763
Mdn1	17959	8762
Igj	2102	8751
Epb4.1l2	8667	8708
Diap1	4377	8706
Uggt1	9029	8690
Rpl11	594	8670
Ctss	2713	8659
Sh3kbp1	13926	8656
Copa	4629	8654
Sp110	3852	8654
Zfp292	9977	8649
Tnrc6b	34458	8629
Rbm3	6700	8619
Ftl1	970	8612
Calm2	1216	8597
Man2a2	6554	8596
Rps15	522	8582
Tax1bp1	3284	8580
Ddx46	5673	8576
Bzw1	2833	8575
Pbrm1	8117	8561
Arhgdib	1100	8560
Mef2d	2459	8556
Edem1	5858	8546
Hivep3	9021	8540
Cmah	19124	8535
Rbm5	3087	8518
Epn1	4959	8513
Cct5	1769	8499
Zfp36l2	3532	8494
Ubtf	9138	8452
Btg2	3083	8422
Spen	12299	8416
Ddx54	3931	8405
Vps13b	13371	8395
Ankrd13a	3252	8394
Abcf1	3150	8389
Dennd5b	9833	8385
Ppp2r5a	3082	8382
4930470H14Rik	1734	8367
Myb	7197	8362
Lbr	3552	8361
Add3	17766	8356
Rpl27	734	8332
Hist1h1d	2977	8325
Tacc1	14166	8317
Syncrip	9341	8311
Hnrpdl	2750	8272
4932438A13Rik	15883	8264
Hspa4	4640	8231
Ivns1abp	9693	8223
Mta2	3087	8213
Uba1	16374	8211
Chd3	7281	8199
Zbtb7a	5373	8199
Ube2h	13361	8197
Ddx21	4743	8191
Dnajc7	2312	8181
Gga2	4891	8172
Ankhd1	8231	8168
Hnrnpl	2142	8161
N4bp2	5731	8152
Cdc42	3654	8149
Mga	27235	8146
Cd97	12307	8144
Pou2f2	13180	8114
Trrap	12476	8101
Tpm4	2082	8090
Chst15	4265	8086
Ankrd17	19379	8085
Pcbp2	11196	8058
Birc3	2811	8056
Sun2	11325	8049
Kdm5a	10969	8025
Sp1	7818	8017
Acly	8824	8004
Smarcc2	14214	7995
Usp9x	11902	7991
Tgfbr2	9501	7988
Pik3cd	29395	7984
Prpf4b	4466	7980
Ppp1r12a	3403	7948
Dido1	18041	7942
Pkm	4864	7936
Tgfb1	2094	7922
Ccni	2804	7910
Akap9	12105	7892
Cct2	1962	7853
Rps12	518	7849
Rcsd1	5250	7839
Hnrnpa0	2678	7835
Rfx7	8000	7830
Fam65b	12159	7815
Rpl32	504	7810
H2-Aa	1069	7792
Ncf1	2721	7781
Rpl28	496	7771
9930111J21Rik1	3863	7769
Hdac7	33483	7763
Sept6	15282	7752
Jakmip1	2382	7744
Zfp608	6112	7743
Ahnak	19145	7742
Ttyh3	4658	7741
Arf1	3790	7740
Rsf1	11129	7734
Strbp	16348	7726
Filip1l	7199	7697
Sf3b3	4299	7693
Ktn1	4485	7689
Il16	4989	7687
Lnpep	5181	7654
Ubb	1165	7652
Baz2b	7980	7636
Kif5b	6030	7636
Arhgap25	5330	7612
Vcp	3315	7608
Arhgap4	9867	7580
Smarcc1	5673	7573
Flii	4012	7572
Cybb	4752	7558
Srsf1	10924	7556
Ctcf	3823	7553
Cblb	6322	7550
Apc	12449	7539
Ptbp1	5788	7536
Calm3	2208	7517
Bdp1	9921	7516
Ddb1	4163	7498
Dok3	1546	7478
Top1	3846	7476
Vpreb3	602	7476
Fam120a	4918	7470
Rpl9	725	7434
Chd9	11517	7426
Matr3	4472	7377
Tle3	15522	7365
Safb2	3272	7361
P4hb	2538	7356
Clint1	3398	7355
Ppp1r16b	12762	7351
Eif5b	7797	7342
Gns	3855	7333
Dpp4	8922	7331
Marcks	4186	7330
Nrd1	4155	7329
Ubqln1	7288	7318
Larp1	6615	7317
Adar	17660	7314
Mgea5	4797	7307
Wbp7	8457	7298
Eif5	7793	7295
Usp25	4413	7292
Taok1	12409	7284
Malt1	5008	7282
Rps26	448	7281
Rnf20	8471	7272
Tbc1d1	5432	7243
Ap3d1	4730	7241
Supt6	6201	7241
2900097C17Rik	4917	7234
Prkar1a	3323	7227
Irf5	4432	7221
Bclaf1	16209	7214
Gpcpd1	10795	7205
Susd1	3295	7203
Rpl22	2040	7195
Tcerg1	4409	7187
Arglu1	1712	7181
Sash3	2584	7176
Serinc5	5318	7158
Cybasc3	2580	7145
Nfkb2	9232	7143
Prr14l	10546	7134
Sept7	5058	7126
Arap1	19753	7115
Wasf2	4088	7110
Lyst	11806	7102
Stk24	2574	7091
Map4k2	2466	7088
Hnrnpc	13993	7086
U2af2	4392	7085
Mknk2	3068	7083
Gnb1	9374	7071
Supt5	3511	7050
Fnbp1	20146	7048
Capza1	3187	7045
Zc3hav1	7180	7042
Eif4a2	7750	7040
Ik	1996	7030
Rps19	629	7018
Cd93	6638	7015
Rock2	8012	7012
Tor1aip1	12152	7011
C1galt1	2065	7009
2610507B11Rik	7443	6989
Trak2	6240	6988
Hivep1	8753	6972
Tmpo	19823	6969
Far1	7853	6968
Ebf1	2245	6957
Arid4b	11949	6942
Cdk13	13982	6939
A630089N07Rik	2131	6936
Rassf4	6344	6929
Zfp706	4417	6923
Vav2	3482	6919
Hdlbp	6238	6902
Luc7l3	3296	6901
Ubap2l	30876	6881
Ankrd44	6140	6872
Nfatc1	27724	6872
Dnm2	13688	6870
Smarcd2	5144	6862
Capzb	6761	6861
Glg1	3870	6860
Prdm2	16718	6852
Fam49b	3800	6848
Eif4a1	3749	6847
Arcn1	3454	6846
Smek1	9149	6844
Hdac9	12623	6841
Elf4	5847	6837
Rnase6	1071	6835
Stk17b	3278	6820
Gpd1l	4393	6819
Bcl7a	3809	6817
Hist2h2bb	493	6817
Eif2ak3	4496	6811
Rps11	602	6807
Qk	16812	6792
Rapgef6	31997	6782
Arpc1b	1551	6773
Rpn1	3642	6771
Pcm1	8381	6754
Atxn2l	3718	6751
Myo5a	11683	6749
Snap29	3432	6747
Phf3	7561	6745
Cd53	2802	6740
Traf3	13875	6737
Ccdc88c	6292	6736
Zeb2	9113	6736
Taok3	12913	6728
Zbtb18	8786	6723
Trp53i11	2662	6707
Cyth4	2791	6705
Arpc5	1897	6700
Mtdh	3680	6699
Spag9	49794	6695
Srebf2	4570	6687
Kdm5c	6267	6684
Sla	5434	6683
Rps16	615	6682
Rsrc2	8674	6678
Il4ra	5094	6675
Rbbp6	8471	6665
Tnrc18	13852	6664
Irf4	4683	6661
H2-Q4	1793	6660
Map4k4	22525	6656
Lrrk2	8230	6654
Eif3b	2966	6653
Thoc2	7619	6651
Atad2b	8102	6646
Cep170	6930	6643
Limd2	2950	6641
Lrrfip1	8617	6615
Anp32e	9375	6610
Gltscr2	1557	6600
Elmsan1	14112	6597
Git2	14911	6584
Ino80d	26967	6575
Ap2b1	10776	6574
Cbfa2t3	22910	6573
Morc3	4179	6570
Pold1	3424	6567
Trim25	5563	6564
Smap2	2905	6560
Anp32a	2089	6559
Ppp2ca	1930	6555
Ier5	3270	6552
Blk	2475	6540
Rpl36	407	6534
Pi4ka	6431	6532
Ddx58	4943	6527
Trim28	3242	6522
Klhl24	6683	6514
Jhdm1d	9553	6512
Setd5	6470	6500
Man1a	3889	6487
Ubxn1	1033	6485
Srsf2	1903	6483
Dennd1b	16276	6482
Lpgat1	14107	6463
Ehbp1l1	17401	6439
Rc3h1	11011	6430
Prpf40a	3565	6394
Ftsjd2	3754	6391
Rps10	573	6388
Mrfap1	1630	6378
Sdha	2859	6377
Zc3h4	6051	6375
Gripap1	2922	6368
Pcbp1	1669	6358
Sec16a	8739	6356
Napsa	1479	6352
Actn4	3811	6348
Rrp1	2008	6348
Rps5	740	6343
Nucks1	12189	6340
Dyrk1a	11771	6338
St3gal1	5784	6338
Rrbp1	7867	6333
Smc6	5603	6324
Lrba	28098	6322
Ptpn1	4213	6319
Nfkbid	2010	6315
Man2a1	6078	6305
Tnks2	6481	6292
Pik3r1	12754	6279
Dhx16	3390	6267
Eif2s3x	3587	6267
Sfrs18	4545	6260
Ehd1	3182	6259
Csnk1a1	2013	6257
Prkce	6254	6256
Pds5a	4146	6254
Cnn3	2003	6252
Ifi203	7244	6251
Mybbp1a	4117	6251
Dgkz	7584	6237
Gltscr1	5360	6233
Aldh2	2207	6231
Arl5a	5212	6224
Sh3bgrl3	707	6224
Mbd2	1850	6210
Dennd4a	8655	6200
Fam168b	15126	6195
Ncor2	25588	6195
Ddx23	2814	6193
Atp1b1	2422	6188
Stat6	3805	6178
Pnn	3469	6172
Arid2	9029	6164
Pkig	5389	6158
Nin	16383	6153
Dpp8	4764	6151
Gcn1l1	8546	6148
Mllt6	7271	6145
Zfml	10761	6140
Blnk	2097	6137
Limd1	4853	6137
Srsf11	9257	6132
Trib2	4198	6131
Kidins220	7402	6125
R3hdm2	12489	6118
Rpl10a	830	6118
Rbm33	9501	6112
Ythdc1	3034	6093
Smc4	4082	6090
Ctsz	1393	6080
Rpl36a	489	6068
Gimap1	3004	6065
Grb2	2610	6064
Ube2d3	2619	6063
Tlk1	4031	6062
Snx30	7507	6060
Zfp592	7292	6060
Ccdc50	13917	6059
Ctbp1	9536	6054
Ylpm1	7034	6049
Setd1b	8858	6044
Eif3f	1507	6038
Cotl1	1639	6030
Msl1	4340	6027
Skil	20603	6027
Ywhah	1764	6025
Srsf3	5626	6023
Slc38a1	22077	6013
Mtmr3	5674	6012
Zc3h13	6151	6008
Tab2	4278	6001
Anapc5	5477	5979
Pcnt	9530	5972
Ccar1	4478	5970
Smarce1	2918	5959
Chd6	10549	5957
Hspa9	3042	5950
Zcchc6	5551	5944
Crebrf	7453	5938
Nr3c1	6329	5933
Eif3h	1228	5932
Pxk	5647	5928
Dtx3l	5181	5921
Sh3bp5	2473	5911
Vps13a	11164	5903
Pag1	16447	5899
Ppp1r15b	5588	5894
Ppig	6297	5884
Eps15	9415	5871
Kdm4a	7992	5871
Tra2b	2135	5864
Hyou1	4432	5863
Pa2g4	2432	5859
Srsf6	3546	5854
Tap1	5816	5848
Os9	7933	5845
Sltm	7260	5844
Adam10	4589	5840
Irf2bp2	4530	5829
Rap1b	1937	5828
Papola	4508	5820
Gm608	12606	5819
Was	2094	5819
Slc44a2	6916	5814
Ppp1cc	2379	5809
Cd164	2830	5806
Coro1b	1844	5800
H2-Eb1	1669	5799
Arfgef1	7042	5793
Golga4	7532	5791
Ssb	4149	5791
Tmed2	1975	5780
Fli1	3087	5779
Dhx15	5991	5772
Sept1	1453	5768
Mapk1	7031	5767
Fip1l1	9003	5766
Atm	11964	5760
Sp3	8259	5758
Gtf3c1	6869	5750
Clasp1	23049	5747
Fam3c	2739	5741
H2afy	7824	5728
U2surp	15340	5719
Dcp2	8643	5713
Fgfr1op2	2828	5708
Psme4	6442	5706
Ckap5	13091	5692
Phf2	5260	5689
Dip2b	17041	5684
Tmem131	6548	5680
2310036O22Rik	892	5675
Marf1	7765	5669
Pip5k1c	8480	5667
Cenpf	11122	5666
Clec2d	1214	5661
G3bp1	2685	5661
Cd2ap	5399	5659
2810407C02Rik	3546	5653
Rlim	7435	5639
Fchsd2	8750	5632
Osbpl8	14267	5626
Clic1	1159	5623
Rps15a	5134	5619
Rbm6	7705	5616
Srrt	9018	5595
Msl2	4923	5588
Med13l	9295	5582
Med12	8447	5577
Ehd4	3387	5568
Ankfy1	8034	5564
Rnf187	1939	5564
S1pr1	3029	5563
4930523C07Rik	5868	5560
Scd2	5451	5555
Xpo1	10050	5544
Gmip	3925	5534
Whsc1l1	13575	5531
Fbxo11	4013	5530
Cd52	503	5520
Tmod3	3590	5517
Hist1h1a	747	5512
Cnn2	1782	5507
Ubxn7	10318	5506
Fus	1844	5498
Tm9sf3	6144	5494
Pabpn1	1793	5490
Camk2d	12782	5481
Dnajc13	7697	5473
Topbp1	5111	5468
Snora81	164	5465
Ogdh	33277	5462
Bms1	4288	5458
Ran	2288	5445
Pitpna	3716	5440
Snrnp70	1639	5440
Celf2	65102	5419
Bag6	11230	5414
Phf14	10800	5410
Rpl15	1841	5409
Ubr2	15298	5404
Hist1h4d	312	5403
Psmb8	1223	5393
Whsc1	21625	5389
Pnrc1	1925	5384
Aff4	10165	5383
Upf1	9199	5380
Sf3a1	4916	5375
Ap2m1	2057	5370
Mapre1	7327	5368
Mgat1	11373	5368
Cdc5l	2991	5360
Gna13	6197	5360
Nol7	1811	5355
Tnrc6c	8726	5345
Dicer1	9851	5343
Myo9b	21541	5336
Akt1	5330	5335
Cpm	5195	5332
Creb1	25057	5325
Dusp2	1618	5320
Nktr	7015	5318
Sin3a	15300	5307
Tcf25	8330	5303
Vasp	2251	5297
Rnf10	3112	5290
Rbbp4	4407	5288
Tbl1xr1	8127	5286
Heg1	4780	5284
Ahctf1	8831	5281
Stxbp2	2703	5280
Fubp1	6491	5271
Rbm27	6264	5268
Ubr3	16153	5268
Ctnnb1	7046	5263
Cep250	31789	5259
Srsf4	2254	5248
Cbl	5083	5247
Adnp	4903	5245
Cobll1	9973	5244
Kansl1	5510	5236
Nsa2	2686	5232
Tcf12	21475	5231
Atf4	1725	5229
Pak2	4099	5225
Glyr1	6686	5212
Trim8	3241	5201
Pum1	25717	5194
Yy1	2324	5189
Fnbp4	4690	5183
Hdgf	2245	5182
Eif3g	1068	5170
Smarca5	4638	5170
Ezh2	5292	5165
Gnb2	1577	5160
Sart1	5091	5159
Slc25a5	1238	5159
Zzef1	11150	5152
Uvrag	3438	5151
Eif2c2	8031	5140
Cdc37	2456	5135
H2-D1	1736	5134
Trim30a	3770	5128
Lrp10	3012	5125
Puf60	5610	5125
Man2b1	4325	5124
Tmf1	6781	5115
Pdcd6ip	17877	5114
Ttc7	4615	5114
Slfn2	1664	5112
Dazap2	1822	5110
Pecam1	6553	5109
Dcaf7	5749	5104
Plcl2	4051	5104
Arfgef2	8776	5101
D4Wsu53e	1415	5098
Dusp6	2797	5095
Otud4	14651	5095
Cpsf6	6534	5093
Rasgrp2	2193	5093
Gm15800	15482	5090
Nfkbie	2421	5089
Sub1	3321	5086
Brd1	5137	5084
Snord22	126	5079
Heatr6	5673	5063
Cul3	2764	5054
Gigyf2	11437	5051
Zfp207	12240	5046
Fam178a	6880	5043
Stmn1	1060	5037
Mier1	9403	5036
Hnrnpr	2675	5034
Synrg	11105	5025
Srpk3	1963	5024
Psd4	4683	5018
Aim1	7416	5017
Rfc1	4720	5010
Akap8	3695	5009
Iws1	9623	5009
Arap2	7362	5002
Gatad2a	15475	5001
Gas7	13980	5000
Cabin1	7460	4989
Gpi1	2856	4989
Ywhaq	2110	4982
Fkbp15	4342	4978
Hdac1	1971	4972
Nfat5	26824	4968
Pik3cg	20135	4968
Phrf1	5374	4964
Rreb1	46572	4963
Uso1	3898	4956
Ap1m1	1964	4953
Smek2	5108	4950
Pds5b	7309	4949
Ppp1cb	4024	4945
Tmbim6	9870	4945
Specc1l	12353	4931
St13	1622	4928
Taf1	8060	4925
Cdk12	20157	4924
Psip1	3181	4919
Dusp11	6434	4918
Rpl39	394	4913
Ppm1g	2165	4910
Rtf1	4664	4908
Pou2f1	51912	4906
Synj2bp	10398	4906
Atf6	7463	4898
Eprs	4850	4898
Il10ra	3493	4897
Pan3	4628	4890
G3bp2	21355	4888
E2f4	1993	4886
Gak	4453	4886
Setd1a	5931	4882
Cherp	3800	4872
Ncoa2	16219	4869
Smg6	5799	4868
Cpsf3	2560	4864
Capza2	1986	4863
Rnf111	4880	4862
Arpc4	6463	4861
Tubb4b	1600	4850
Plekhf2	2920	4847
Fam63b	8081	4843
Rpl35a	1532	4843
Prelid1	1089	4840
Picalm	24501	4838
Ppp1r9b	4330	4838
Gramd4	8427	4837
Irf2	2484	4833
Zc3h18	7536	4831
Wac	15127	4828
St8sia4	6807	4824
Dnajc2	2037	4820
Phf12	4392	4814
Usp1	3567	4814
Ibtk	5650	4809
Anapc1	8967	4808
Ap3b1	4020	4808
Gigyf1	5438	4808
Zmiz1	7525	4798
Hmgn5	1907	4784
A630001G21Rik	1936	4781
Aldoa	4560	4777
Rest	4266	4776
Atp8a1	16303	4775
Tardbp	39147	4775
Rpl24	679	4774
Ints1	7113	4773
Fgd2	5247	4772
Arpc3	848	4762
Mctp2	5789	4757
Mlxip	9505	4757
Celf1	25095	4754
Ap1b1	12500	4753
Acss1	3594	4751
Stag1	6010	4750
Mast3	5334	4747
Il2rg	1612	4746
