geneid	length	nreads
Setd2	8350	11998
Cd93	6638	11953
Acad9	3913	11880
Rpsa	1861	11880
Fam53b	10199	11873
Bptf	11488	11848
Cd79a	1327	11846
Adrbk1	3182	11790
Mll1	16439	11764
Ncor1	20689	11714
Hist1h1e	1931	11681
Irf4	4683	11614
Huwe1	14625	11394
Ywhaz	13871	11367
Rps3a1	943	11149
Crebbp	7507	11134
Btg1	5008	11050
Cerk	4546	10964
Rbm39	2812	10954
Chst3	6112	10894
Fam129c	2482	10794
Phip	10729	10731
Supt16	4491	10721
Acin1	19148	10688
Tpr	7550	10688
Smc1a	3970	10621
Slc12a6	12573	10620
Pou2af1	2566	10595
Kat6a	9126	10587
Cenpf	11122	10473
Tln1	8560	10459
Baz2b	7980	10430
Sf3b1	6192	10407
Smg1	15553	10385
Spib	2786	10353
Kif21b	9119	10296
H3f3b	1993	10241
Baz1b	6433	10203
Rbm25	4244	10120
Ezh2	5292	10089
Ikzf1	10065	10033
Pik3ap1	2615	10019
Hnrnpf	16120	9993
Sox4	2953	9928
Nsd1	12784	9912
Rpl19	1490	9912
Hist1h1d	2977	9910
Mbnl1	28915	9859
Hist2h4	348	9831
Cep110	13582	9771
Serinc5	5318	9758
Pten	8212	9590
Ddx17	16427	9530
Ubr4	15872	9528
Hist1h1a	747	9505
Sf3b2	3233	9458
Tifa	2137	9419
Anp32e	9375	9290
Zscan29	6904	9244
Hnrnpul1	4106	9161
Adam19	6387	9043
Wdr26	7047	9027
Chd1	7918	9017
Arhgap30	4487	8983
Scaf11	7724	8934
Baz2a	8369	8919
Serbp1	26614	8882
Hnrnph1	2226	8880
Dync1h1	14398	8851
Polr2a	5799	8842
Ebf1	2245	8820
Edem3	6604	8780
Macf1	40909	8780
Hnrnpm	4947	8760
Nup210	7035	8722
Cltc	6144	8699
Cnot1	24984	8660
Rpl4	1422	8648
Akna	5475	8647
Actg1	1894	8624
Ablim1	18775	8621
Psme4	6442	8575
Cnp	4881	8570
Rpl23a	560	8535
Ssh2	9039	8534
Thrap3	4327	8523
Cacna1e	12697	8434
Ivns1abp	9693	8432
Rps6	1394	8419
Aff3	6010	8391
Cplx2	4925	8343
Top1	3846	8338
Elf1	4217	8335
Hnrnpab	4949	8334
Clint1	3398	8277
Adam10	4589	8254
Smc4	4082	8254
Dnmt1	21864	8242
Stag2	11770	8200
Fryl	11470	8198
Tmpo	19823	8181
Aplf	6332	8116
Numa1	7153	8095
Anp32b	1367	8069
Hnrnpd	26832	8052
Dock8	7810	7992
Ybx1	2191	7984
Dnajc7	2312	7982
Snord15b	145	7961
Calm1	4001	7928
Ep400	21488	7875
Sf1	8084	7862
Prpf8	7481	7821
Whsc1	21625	7816
Zfpm1	3386	7783
Hist1h4d	312	7778
Erbb2ip	12962	7770
Tcp1	2363	7746
C1galt1	2065	7709
E2f2	4738	7707
Smc3	4851	7701
Luc7l3	3296	7691
Vmn1r58	2680	7668
Nap1l1	5453	7657
Usp34	12200	7652
A630089N07Rik	2131	7650
Ep300	8749	7634
Nono	4933	7622
Myo1c	15883	7617
Stmn1	1060	7590
Vps13b	13371	7585
Itpr2	23547	7579
Pum2	37079	7577
Cd19	2436	7571
Ppia	736	7544
Ranbp2	9476	7544
Marcks	4186	7539
Unc93b1	4258	7509
Hcfc1	8093	7503
Gnb2l1	1254	7477
Rock1	6187	7476
Cd79b	1198	7420
Gltscr1	5360	7418
Fmnl1	7647	7399
Snord15a	148	7359
Arl5a	5212	7358
Foxo1	5552	7339
Ptbp3	13735	7335
Arid2	9029	7332
Luc7l2	10478	7331
Zcchc11	6054	7327
Brd4	8667	7308
Syncrip	9341	7305
Sptan1	23994	7291
Ets1	9859	7280
Cd72	5736	7271
Tpm3	9062	7267
Jmjd1c	16999	7259
Prrc2b	19232	7168
Ppp2r5a	3082	7151
Zfp277	4530	7125
B2m	858	7119
Btg2	3083	7097
Col5a3	6086	7054
Hmha1	7408	7037
Mll5	7258	7034
Ptprc	15994	7029
Siglecg	2484	7028
Pyhin1	3497	7003
Cytip	5735	6996
Actr3	7851	6994
Jund	2878	6932
Smchd1	7047	6917
Baz1a	6179	6882
Cap1	2393	6849
Caprin1	25393	6839
Uba52	494	6832
Trip12	9632	6830
Chd2	9071	6785
Klhl24	6683	6761
Ctcf	3823	6745
H2-K1	1646	6744
Pbrm1	8117	6733
Rpl7	934	6706
Hnrnpul2	5726	6696
Ly6e	12714	6696
Ash1l	11270	6686
Cep350	13307	6685
Cic	18294	6678
Chd9	11517	6672
Akap9	12105	6658
Calm2	1216	6655
Rpl17	775	6638
Ddx3x	4571	6635
Ewsr1	2400	6629
Gdi2	2681	6611
Hipk1	8049	6606
Mgea5	4797	6598
Brd2	13469	6549
Strbp	16348	6544
Kdm3b	7112	6440
Ywhae	2078	6429
Mlxip	9505	6412
Mtss1	9908	6399
Lyn	6849	6391
Hist1h1b	672	6365
Prpf4b	4466	6362
Rpl6	1250	6353
Fam107b	3148	6347
Sbno1	10071	6305
Zfp106	9099	6304
Rock2	8012	6294
Smarcc1	5673	6248
Tcf12	21475	6248
Vim	1834	6247
Incenp	3217	6215
Eif4g3	18437	6188
Eif4g1	10813	6186
Calr	1943	6134
Elk4	3671	6128
Atf7ip	4527	6121
Zfp292	9977	6118
Snx2	2013	6086
Dpp4	8922	6078
Thoc2	7619	6054
Ccar1	4478	6026
Slc38a1	22077	6018
Golgb1	11025	6010
Arhgap17	16878	6006
Rpl29	710	5997
Slamf7	3977	5942
Smc2	5321	5939
Dhx9	4613	5938
Tnrc18	13852	5936
Ddx46	5673	5930
Bod1l	10539	5928
Ckap5	13091	5914
Chchd10	948	5910
Ppp1r12a	3403	5908
Ppp6r1	3793	5902
Srrm1	7449	5890
Phf2	5260	5877
Atp2a3	13719	5870
Canx	12827	5857
Mcl1	3487	5851
Ncapd2	4514	5836
Setx	10970	5831
Ssrp1	5587	5808
Prpf38b	3003	5806
Rpl21	1856	5795
Syne2	21718	5795
Bcor	33578	5789
Tardbp	39147	5780
Tcf20	14579	5768
Herc1	15229	5757
Plcg2	4298	5754
Ubr5	19562	5746
Anapc5	5477	5716
Smarcc2	14214	5677
Il16	4989	5674
Rps8	740	5672
Sfrs18	4545	5672
Chd8	8190	5663
Rai1	14473	5659
Hivep1	8753	5654
Itsn2	14409	5651
Lbr	3552	5627
Xrcc6	2113	5623
Uhrf1	13944	5591
Pnn	3469	5584
Il7r	3210	5582
Hmgn5	1907	5573
Arf6	3731	5562
Cenpe	7813	5546
Samhd1	7897	5542
Safb2	3272	5540
Smarce1	2918	5526
Brwd1	18378	5499
Mef2d	2459	5498
Rps7	961	5483
Kctd12	6057	5449
Gas7	13980	5439
Dmxl1	12211	5436
Vars	4224	5409
Arglu1	1712	5401
Cmah	19124	5399
Inpp5d	14628	5380
Atp5a1	2431	5315
Rcc2	3767	5315
Serp1	2449	5315
Bclaf1	16209	5314
Map4k4	22525	5313
Hivep2	9768	5281
Csde1	8309	5276
Fcrla	5046	5266
4932438A13Rik	15883	5265
Laptm5	2398	5265
Kif11	4819	5257
Cux1	7990	5252
Snrnp200	6740	5250
Pcm1	8381	5231
H3f3a	1076	5230
Rbm5	3087	5228
Slc1a5	2758	5224
Tnrc6b	34458	5221
Vps13d	44688	5220
Set	5497	5211
Rpl8	862	5208
Kdm5a	10969	5199
Iqsec1	11016	5195
Eif2ak3	4496	5192
Klf2	1816	5187
Gnai2	2177	5181
Eif3c	2882	5178
Rplp1	468	5173
Ankhd1	8231	5162
Synj2bp	10398	5159
Gabpb2	17273	5140
Rbm33	9501	5134
Reln	11698	5124
AI314180	5901	5110
Ddx6	18106	5105
Ktn1	4485	5085
Dbnl	7086	5076
Phf14	10800	5067
Nucks1	12189	5059
Mycbp2	15233	5033
Pax5	1208	5031
Hectd1	8988	5007
Rps4x	876	4987
Arhgef1	16676	4975
Pik3cd	29395	4975
Usp7	5427	4953
Lgals9	3079	4941
Csk	2276	4932
Flna	8347	4929
Rabgap1l	9711	4928
Khdrbs1	6348	4927
Rbbp4	4407	4927
Cdv3	15211	4921
H2afx	1359	4921
H2afz	957	4900
Npm1	4093	4898
Spen	12299	4897
Srsf1	10924	4893
Cep250	31789	4886
Abcf1	3150	4879
Ubb	1165	4874
Kif5b	6030	4869
Zmiz1	7525	4868
Cpm	5195	4860
Prpf40a	3565	4844
Rpl18a	1291	4844
Hist1h2ak	393	4841
Dnahc8	14583	4837
Kdm2a	7265	4837
Snn	2904	4822
Wasf2	4088	4819
Rsrc2	8674	4816
Atad2b	8102	4806
Nfatc3	6014	4792
Cnot2	11940	4791
Wdr1	2878	4767
Ezr	3070	4733
Tapt1	3489	4731
Snord17	221	4729
Klhl6	2405	4727
Rbbp6	8471	4720
Ythdc1	3034	4720
Rbm6	7705	4705
Zc3h4	6051	4691
Smc6	5603	4689
Apc	12449	4684
Psap	15807	4684
Klf13	6396	4679
Ankrd17	19379	4676
Arid4b	11949	4674
Osbpl8	14267	4674
Phf3	7561	4671
Brd1	5137	4661
Ubl3	2667	4646
Tax1bp1	3284	4641
Ptp4a3	13595	4636
Tcerg1	4409	4635
Man2a1	6078	4626
Dpp8	4764	4623
Tpx2	21219	4613
Itpr3	8990	4612
Gse1	19783	4611
Cnbp	6489	4609
Cfl1	1184	4594
Arhgap11a	5016	4580
Chd6	10549	4578
Brd3	15982	4576
Cpsf2	5315	4567
Aspm	9866	4553
Trib2	4198	4553
Sec63	6032	4549
Usp9x	11902	4545
Cyth1	9474	4543
Srrt	9018	4539
G530011O06Rik	2380	4536
Etnk1	6433	4533
Ik	1996	4532
Pik3r1	12754	4530
Sbk1	4092	4528
Ube2h	13361	4527
Herc2	15346	4517
Bcr	6537	4515
Gpd1l	4393	4514
Rpl35	452	4511
Ralgps2	41634	4509
Mtpn	4042	4508
Usp24	10601	4501
Clk1	6657	4487
Ncoa2	16219	4487
Rps23	555	4482
Khsrp	3999	4474
Epb4.1l2	8667	4468
Dok3	1546	4457
Rps9	703	4456
Syvn1	6573	4454
Topbp1	5111	4452
Hist1h4h	478	4442
Cpsf6	6534	4436
Nckap1l	4717	4426
Srsf5	4703	4421
Cdc25b	6134	4419
Kpnb1	5909	4410
Coro1a	1597	4401
Rpl13	778	4396
Psip1	3181	4373
Ncoa3	7531	4351
Srsf4	2254	4338
Dido1	18041	4322
Ogt	5384	4309
Ccna2	2811	4302
Zfml	10761	4297
Zc3h13	6151	4290
Jakmip1	2382	4287
Ubr2	15298	4279
Sltm	7260	4278
Pds5a	4146	4272
Gnb1	9374	4270
Ylpm1	7034	4268
Dyrk1a	11771	4258
Uggt1	9029	4255
Hnrnpa0	2678	4252
Atxn2l	3718	4250
Bcl2l1	2371	4233
Setd5	6470	4233
Ccdc88c	6292	4230
Atad2	5683	4228
Hnrnpl	2142	4228
Pcbp2	11196	4218
Git2	14911	4212
Bdp1	9921	4208
Copa	4629	4200
Bzw1	2833	4198
Rnf20	8471	4196
Stk10	5073	4190
Nedd9	8947	4186
Sept7	5058	4175
Sh3kbp1	13926	4175
Taok1	12409	4174
Mta2	3087	4173
Rps24	2569	4173
Fau	1881	4172
Rpl3	1361	4172
Lnpep	5181	4168
Zfp706	4417	4164
Zfc3h1	6956	4159
Hip1r	4392	4157
Marf1	7765	4156
Tmem123	2870	4153
Wbp7	8457	4150
Matr3	4472	4144
Cep170	6930	4143
Ptpn6	4409	4136
Hnrpdl	2750	4131
B3gnt2	5275	4126
Gpam	3828	4125
Actr2	3669	4123
Calm3	2208	4121
Rrm2b	4512	4121
Atp5b	1879	4103
Srsf11	9257	4086
Papola	4508	4078
Dhx15	5991	4069
Creb1	25057	4061
Rhoa	2126	4059
Spag9	49794	4055
Brd8	4677	4052
N4bp2	5731	4048
Tmsb10	1828	4038
Far1	7853	4036
Eif5b	7797	4028
Tubb4b	1600	4012
Parp1	3827	4005
Trrap	12476	4000
Cct2	1962	3995
Kdm5c	6267	3994
Ptprcap	846	3993
Fam63b	8081	3988
R3hdm2	12489	3978
Dusp11	6434	3976
Rbm17	1534	3964
Esyt1	3685	3962
Tet3	10906	3953
Pfn1	870	3952
Anp32a	2089	3950
Mylip	2983	3950
Stag1	6010	3950
Blnk	2097	3949
Ino80d	26967	3949
Gpcpd1	10795	3946
Trim28	3242	3936
Glg1	3870	3935
St6gal1	12729	3932
Mtor	8595	3923
Eef1b2	1933	3920
Ccnd3	6170	3915
Ptk2b	11794	3915
Tpm4	2082	3911
Jak1	5299	3905
Smek1	9149	3902
Arl5c	1561	3899
Snx30	7507	3899
Snrnp70	1639	3894
U2surp	15340	3878
Mga	27235	3874
Pcnt	9530	3868
Cbx5	26505	3867
Rreb1	46572	3866
Zfp207	12240	3857
Fnbp4	4690	3851
Qk	16812	3850
Bub1b	3669	3847
Sf3b3	4299	3843
Irf2bp2	4530	3838
Foxp4	12000	3837
Rsf1	11129	3837
Clspn	4982	3835
Med13l	9295	3829
Sp3	8259	3818
Safb	3183	3817
Dgkz	7584	3816
Ptprj	11835	3814
Ano6	11359	3811
Vps54	4712	3811
Cdk13	13982	3810
Gramd4	8427	3801
Gnas	22976	3797
Pde2a	20708	3793
Tnrc6c	8726	3793
Rdx	10555	3790
Smarca5	4638	3786
Il17ra	3970	3784
Fam120a	4918	3777
Eif4b	3854	3770
Purb	8478	3766
Sp1	7818	3766
Usp1	3567	3766
Ssb	4149	3765
Man2a2	6554	3764
Txnip	5599	3756
Arid3a	5326	3753
Rgs2	3009	3753
Naca	8152	3749
Rhoh	4960	3746
Zfp488	4301	3743
Vpreb3	602	3732
Smg6	5799	3730
Dhx16	3390	3728
Tacc1	14166	3726
Tmem131	6548	3724
Nrd1	4155	3716
Ppp1cc	2379	3715
Rif1	8502	3714
Tfrc	4914	3713
Fbxo11	4013	3711
Lsp1	11254	3710
Rps3	1878	3700
Cbfa2t3	22910	3699
Sema4b	3946	3692
Eps8	21748	3690
Ddb1	4163	3688
Supt5	3511	3684
Rrm2	2180	3682
Pdia4	2481	3681
Eif2c2	8031	3675
Ppig	6297	3660
Gm15800	15482	3656
Zc3h11a	4395	3649
Hdac5	7593	3639
Rrm1	3997	3636
Ywhah	1764	3636
Hist2h2ac	390	3635
Hnrnpc	13993	3634
Kansl1	5510	3631
Rps20	502	3630
Pabpn1	1793	3628
Tab2	4278	3628
Mapk1	7031	3625
Fubp1	6491	3618
Rfwd2	5056	3595
Clta	4458	3585
Yy1	2324	3585
Golga4	7532	3584
Nin	16383	3584
Swap70	4035	3582
Tnks2	6481	3581
Ankrd13a	3252	3578
Chd3	7281	3570
Trim44	5612	3570
Taf1	8060	3555
Gm608	12606	3552
2310036O22Rik	892	3551
Fip1l1	9003	3549
Dnm2	13688	3542
Arhgdia	2732	3536
Ppp1cb	4024	3536
Fth1	2453	3531
Rcsd1	5250	3514
Rplp2	441	3499
Ubxn7	10318	3498
Eif4a2	7750	3497
Ttc14	20502	3497
Hdgf	2245	3494
Hp1bp3	9785	3491
Mbd2	1850	3489
Arid4a	5780	3487
Susd1	3295	3486
Apobec3	4819	3483
Rapgef6	31997	3482
Tmsb4x	670	3482
Srsf6	3546	3480
Ppp2ca	1930	3478
Zfr	4597	3476
Rbm3	6700	3471
Actn4	3811	3470
Picalm	24501	3470
Rpl12	638	3468
Ppp1r18	8526	3466
Ubap2l	30876	3465
Nr2c2	7620	3462
St8sia4	6807	3458
Arhgef18	5300	3447
Herpud1	1871	3437
H2afy	7824	3431
Trak1	4885	3430
Celf2	65102	3426
Pkn1	6761	3415
Fgfr1op2	2828	3414
Rpl28	496	3412
Chst15	4265	3411
Prr14l	10546	3405
Prex1	6530	3398
Vmn1r65	2682	3385
Akt1	5330	3383
Add1	11918	3381
Fus	1844	3380
Smarcd2	5144	3380
Ppp1ca	1363	3379
Pot1b	3499	3372
Gigyf1	5438	3370
Atp13a2	8580	3363
Ubtf	9138	3361
Ddx54	3931	3360
2610507B11Rik	7443	3359
Dock11	6665	3357
Ptbp1	5788	3345
Rac2	3036	3340
Rps5	740	3340
Uba1	16374	3335
Tram1	2888	3331
Zbtb18	8786	3325
Rtf1	4664	3323
Srsf3	5626	3316
Mast4	10670	3313
Parp14	7251	3313
Ptp4a2	6795	3304
Csnk1a1	2013	3302
1700021K19Rik	10641	3299
Hspa4	4640	3296
D4Wsu53e	1415	3293
Pip5k1c	8480	3293
Pnrc1	1925	3289
Cdk12	20157	3285
Casc5	6525	3284
Myl4	883	3268
Ttyh3	4658	3267
Vcp	3315	3267
Pdcd4	6554	3266
Sin3a	15300	3266
Rab43	8913	3265
Mir5109	87	3263
Prkcd	2775	3260
D14Abb1e	14878	3256
Ankrd12	8991	3241
Cdk19	11482	3241
Zfp871	10850	3238
Maz	2371	3237
Fcho1	6559	3233
Capza1	3187	3232
Kif15	4823	3215
Nktr	7015	3210
C2cd3	7811	3202
Crebrf	7453	3202
Suz12	8677	3196
Prdm2	16718	3195
Helz	6218	3194
Jarid2	17383	3187
Tmem38b	2861	3185
Cxcr4	1814	3184
Rb1cc1	7046	3180
Vav1	12315	3176
Rpl23	1062	3171
Mcm3	2886	3169
Adnp	4903	3162
Phf20l1	6670	3157
Pan3	4628	3156
Pecam1	6553	3152
Vps13a	11164	3152
Zfp608	6112	3152
Kidins220	7402	3147
Mier1	9403	3142
Celf1	25095	3139
Hnrnpr	2675	3133
Rpl11	594	3125
Tmem106b	6082	3122
Birc3	2811	3120
Hspa5	5150	3118
Foxm1	4365	3116
Usp25	4413	3115
Mctp2	5789	3112
Pds5b	7309	3108
Whsc1l1	13575	3106
Mdm4	3490	3103
Supt6	6201	3099
Msl1	4340	3096
Ddx23	2814	3087
Tgfbr2	9501	3084
Cd37	1226	3083
Fam168b	15126	3083
2900097C17Rik	4917	3081
Phrf1	5374	3081
Usp8	8387	3080
Flii	4012	3078
Kif23	3425	3078
Il2ra	4428	3076
Bms1	4288	3075
Arf1	3790	3071
Nusap1	5821	3064
Pou2f1	51912	3060
Gigyf2	11437	3055
Eef1g	1565	3054
Slc38a2	4628	3052
Elf4	5847	3047
Zbed6	5007	3047
Ppp6r3	14498	3044
Zfp407	7908	3040
Ap3d1	4730	3037
Fam193a	5541	3033
Hmgn2	1254	3033
Gpbp1	7188	3031
Zcchc6	5551	3030
Erp29	1243	3027
Mprip	17502	3026
Gimap1	3004	3025
Rlim	7435	3020
Gm4759	3091	3019
Rpl10	795	3016
Acly	8824	3015
Eif5a	12029	3015
Jhdm1d	9553	3013
Ppp1r16b	12762	3011
Upf1	9199	3008
Rpl41	449	3007
Asxl2	17922	3005
Gpatch8	6829	2999
Cmip	8879	2996
Sart1	5091	2995
Dennd5b	9833	2994
Mdc1	7352	2980
Zc3h18	7536	2964
Pik3cg	20135	2961
Ubn2	14669	2954
Akap8	3695	2947
Dcaf8	3743	2945
Ubr3	16153	2944
Eif5	7793	2938
Ubqln1	7288	2934
Wac	15127	2934
Rapgef1	18321	2933
Trappc9	17999	2933
4930523C07Rik	5868	2932
Sp100	2158	2929
Cblb	6322	2926
Rnf111	4880	2919
Atp13a3	14528	2918
Cbx1	1274	2915
Pum1	25717	2914
Rbm27	6264	2911
Snw1	2257	2906
Upf2	5174	2898
Ncapg2	6604	2895
Jun	3187	2893
Eif3b	2966	2891
Olfr856-ps1	1642	2890
Atp8a1	16303	2889
Lmo4	4670	2888
Atp11b	4864	2886
Morc3	4179	2885
Smek2	5108	2885
Msl2	4923	2883
Zfp646	6310	2877
Dazap2	1822	2871
Gm19757	2946	2868
Ppp1r15b	5588	2868
Ccni	2804	2864
Smc5	17061	2859
Zzef1	11150	2859
Ifi203	7244	2858
Rbm38	1774	2858
Camk2d	12782	2857
Clasp1	23049	2854
Txndc11	4197	2854
E2f8	3691	2851
Setd1a	5931	2850
Ubxn1	1033	2849
Nfat5	26824	2848
Prkce	6254	2839
Iws1	9623	2837
Mrfap1	1630	2833
Hdac7	33483	2830
2810407C02Rik	3546	2826
Cul3	2764	2826
Odf2	14832	2825
Srsf2	1903	2825
Rfx7	8000	2822
Xpo1	10050	2819
Kif20b	5563	2814
Psme1	977	2813
Zfp710	13528	2812
Leng8	5094	2808
Srsf10	6116	2807
Hist1h2bb	468	2806
Kctd3	3703	2801
Cdc5l	2991	2800
Tnrc6a	8479	2800
Rc3h1	11011	2796
Utrn	12382	2795
Myo18a	7304	2789
Nnt	8140	2788
Cdc42	3654	2784
Zfp592	7292	2778
Tcof1	9150	2773
Otud4	14651	2770
Hcls1	2018	2762
Ap3b1	4020	2759
Slbp	1631	2759
H2-Q4	1793	2758
Pkig	5389	2757
Rpl7a	864	2753
Oxr1	19759	2747
Arcn1	3454	2746
Rrp1	2008	2746
Zfp71-rs1	3960	2741
Rpl14	935	2738
Rps17	474	2737
1110018G07Rik	5433	2734
Fmr1	4393	2734
Eif4a1	3749	2729
Azin1	9896	2728
Gm17644	3200	2727
Epn1	4959	2718
Pafah1b3	870	2718
Zmynd11	8066	2717
Dnajc13	7697	2716
Nufip2	10399	2716
Dnajb6	7115	2712
Slu7	7385	2711
Mlec	5952	2708
Ppp4r2	3641	2702
Ncor2	25588	2698
Arpc5	1897	2696
Nemf	3722	2692
Hmgn1	1200	2690
Spop	2882	2690
5730577I03Rik	2355	2689
Rsbn1l	5554	2688
Kansl1l	9283	2686
Wrn	12656	2685
Stk24	2574	2680
Lrrfip1	8617	2676
Cd97	12307	2675
Zc3hav1	7180	2670
Ncapd3	5503	2669
Phf12	4392	2669
Suv420h1	33890	2669
Senp6	4938	2668
Blk	2475	2667
Cbfb	11346	2667
Peli1	3485	2666
Sash3	2584	2666
Polm	2925	2665
Heg1	4780	2658
Pgm2l1	8626	2657
Dnajc8	1392	2654
Sept6	15282	2654
Tnpo1	10776	2653
A230046K03Rik	5858	2652
Larp4b	4688	2652
Med12	8447	2652
Tlk1	4031	2652
Pim1	1753	2650
5830418K08Rik	7371	2647
Osbpl9	9599	2647
Cd22	8069	2645
Ctdsp2	8959	2643
Grk6	8091	2643
Hist1h2bj	381	2643
Wtap	11937	2642
Ctbp1	9536	2641
H13	16199	2636
Trim25	5563	2634
Med1	15722	2630
Prkar1a	3323	2630
Kdm1b	4987	2621
Mcm7	2396	2621
Ppm1g	2165	2618
Itm2b	1772	2617
Add3	17766	2616
Snap29	3432	2616
Notch1	9489	2610
Pi4ka	6431	2609
Zbed4	5374	2609
Madd	18118	2607
Taok2	10234	2607
U2af2	4392	2607
B4galt1	4535	2606
Arfgef1	7042	2602
Slc25a51	4437	2601
Ehbp1l1	17401	2599
Scaf8	4873	2598
Ralgapa1	23678	2596
Spin1	5200	2596
Rps27a	1547	2595
Sun2	11325	2595
Nasp	5205	2594
Epc2	4358	2593
Lig1	9437	2589
Mcmdc2	2553	2587
Rev3l	10665	2585
Fli1	3087	2578
Trim11	2252	2575
Slfn2	1664	2574
Scaf1	4177	2573
Mtmr3	5674	2570
Sf3a1	4916	2567
Ap2b1	10776	2566
Acbd3	3471	2562
Dcp2	8643	2559
Ddx21	4743	2558
Zfp236	9473	2558
Zc3h7a	7584	2556
Dock10	7303	2553
Rasa3	4118	2552
Cdkn1b	2405	2551
Aff4	10165	2550
Uso1	3898	2550
G3bp2	21355	2549
Asxl1	6674	2544
Usp47	11140	2544
Msh3	3945	2540
Trip11	6448	2540
Pcbp1	1669	2535
Bbx	8742	2532
Dtx3l	5181	2531
Gtf3c1	6869	2531
Tbl1xr1	8127	2530
Zfp36l2	3532	2528
Zranb2	2616	2524
Nup50	4749	2522
Helz2	10109	2518
Ptpra	7110	2517
Pik3ca	8917	2516
Clec2d	1214	2514
Gfod1	6654	2514
Gltscr2	1557	2511
Smg7	17387	2509
Mbtps1	8599	2507
Trpm7	14287	2507
Myo9b	21541	2505
Prc1	3011	2505
Sec11c	770	2502
Tbc1d10b	3613	2498
Cyld	40018	2495
Tm9sf3	6144	2491
Naa15	6090	2488
Bag6	11230	2487
Hist1h3b	411	2487
Ube4b	5508	2486
Strap	2644	2484
Lbh	3068	2479
Ankfy1	8034	2478
Glt25d1	3181	2476
Cct5	1769	2472
Rictor	9313	2470
Sdha	2859	2469
Btf3	1978	2463
P4hb	2538	2463
Skil	20603	2461
Szt2	10958	2457
Ankrd44	6140	2455
Ppm1e	6315	2455
Ints1	7113	2453
Ube2d3	2619	2453
Glyr1	6686	2451
Foxn3	2611	2450
Dip2b	17041	2449
Adar	17660	2447
Anapc1	8967	2446
Ctnnb1	7046	2446
Irf2	2484	2445
Tle3	15522	2445
Lrba	28098	2441
Gdi1	2657	2439
Rpl27a	1112	2439
Ap1s3	2876	2438
Zfp148	9431	2437
Stat6	3805	2435
Arpc2	1597	2434
Eif3e	1541	2434
Gps2	1220	2434
Man1a2	7943	2434
Rasgrp1	5105	2432
Aftph	7788	2431
Tra2b	2135	2429
1110037F02Rik	7115	2428
Ogdh	33277	2427
Usp19	23481	2427
Lpgat1	14107	2424
Sept11	5008	2421
Tmed2	1975	2418
Brd7	2370	2415
Dlg1	27519	2414
Gak	4453	2413
R3hdm1	4812	2410
Rbm26	4105	2407
Plekhm1	5128	2406
Dnaja1	16680	2405
Xrn2	3367	2405
Nup153	6021	2404
Ftsjd2	3754	2400
Trak2	6240	2400
Lig4	4081	2399
Hook3	12836	2396
Rb1	4625	2394
Eif1	1211	2392
Stk38	3288	2390
Api5	3702	2389
Rpl36a	489	2386
Dot1l	5694	2376
Sfi1	4025	2374
Akt3	4735	2373
Tgfb1	2094	2373
Prkd3	16854	2371
Rc3h2	8965	2370
