geneid	length	nreads
Ywhae	2078	13352
Elf1	4217	13351
Ep400	21488	13246
Adam19	6387	13218
Itga4	9832	13118
Cd19	2436	12889
Smc4	4082	12872
Rpl18a	1291	12864
Unc93b1	4258	12843
Snord15a	148	12804
Atp2a3	13719	12787
Whsc1	21625	12693
Rps8	740	12683
Thrap3	4327	12537
Wdr26	7047	12526
Ptbp3	13735	12463
Sptan1	23994	12451
Dock8	7810	12442
Cap1	2393	12431
Sf1	8084	12425
Clint1	3398	12377
Cd72	5736	12336
Jund	2878	12317
Pum2	37079	12308
Top1	3846	12308
H2afx	1359	12297
Ivns1abp	9693	12266
Ppp2r5a	3082	12266
Brd4	8667	12255
Adam10	4589	12242
Cic	18294	12234
Hipk1	8049	12193
Nap1l1	5453	12106
Ets1	9859	12082
Actr3	7851	12059
Prrc2b	19232	12056
Baz2a	8369	12033
Ppp6r1	3793	12024
Cytip	5735	12023
Rpl29	710	11967
Lbr	3552	11942
Psme4	6442	11941
Atp5a1	2431	11910
Ranbp2	9476	11890
Rpl8	862	11850
Gnai2	2177	11839
Laptm5	2398	11823
Chchd10	948	11803
Rpl6	1250	11792
Smc3	4851	11765
Incenp	3217	11721
Gltscr1	5360	11671
H3f3a	1076	11638
Caprin1	25393	11601
Rpl17	775	11551
Cfl1	1184	11540
Baz2b	7980	11507
Fau	1881	11500
Brd2	13469	11491
Stag2	11770	11490
Gdi2	2681	11481
Cep350	13307	11462
Arhgap30	4487	11449
Itpr2	23547	11445
Ptprc	15994	11436
Vars	4224	11434
Rbm25	4244	11365
Btg2	3083	11354
Tnrc18	13852	11298
Vps13b	13371	11275
B2m	858	11230
Psap	15807	11172
Marcks	4186	11169
Klhl24	6683	11162
Luc7l2	10478	11141
Anp32b	1367	11105
Rps9	703	11105
Hist1h4h	478	11072
Foxo1	5552	11038
Baz1a	6179	11037
Rplp1	468	11024
Strbp	16348	11013
Vim	1834	10965
Phf2	5260	10960
Arid2	9029	10957
Lyn	6849	10949
Ncapd2	4514	10949
Uhrf1	13944	10899
Cux1	7990	10885
Rplp2	441	10864
Plcg2	4298	10796
Ckap5	13091	10752
Trip12	9632	10726
Ubb	1165	10720
Sbk1	4092	10683
Cplx2	4925	10662
Smarcc1	5673	10645
Ewsr1	2400	10627
Ctcf	3823	10600
Hist2h4	348	10572
Rcc2	3767	10564
Erbb2ip	12962	10534
Fcrla	5046	10493
Hist1h2ak	393	10469
Pbrm1	8117	10451
Rpl21	1856	10410
Tmsb10	1828	10393
Kdm3b	7112	10389
Mcl1	3487	10383
Ssrp1	5587	10363
Klhl6	2405	10350
Il7r	3210	10331
Mll5	7258	10331
Rps3	1878	10294
Smchd1	7047	10234
Kif11	4819	10215
Inpp5d	14628	10189
Arf6	3731	10185
Eif4g1	10813	10163
H2-K1	1646	10154
Usp34	12200	10135
Coro1a	1597	10109
Nucks1	12189	10106
Rps4x	876	10087
Hmha1	7408	10082
Hnrnpul2	5726	10053
Rpl3	1361	10046
Flna	8347	10034
Ly6e	12714	10032
Dhx9	4613	10026
Hnrnpd	26832	10014
Rock1	6187	10012
Herc1	15229	9972
Pyhin1	3497	9970
Eif4g3	18437	9962
Kctd12	6057	9933
Syne2	21718	9918
Akap9	12105	9887
H2afz	957	9873
Bcor	33578	9860
Snx2	2013	9856
Rps20	502	9848
Xrcc6	2113	9819
Rps23	555	9792
Atf7ip	4527	9766
Calm3	2208	9764
Brwd1	18378	9757
Bcr	6537	9734
Elk4	3671	9722
Klf2	1816	9716
Tcf20	14579	9711
Myl4	883	9709
Ash1l	11270	9708
Mtss1	9908	9690
4932438A13Rik	15883	9602
Gabpb2	17273	9601
Il16	4989	9599
Ezr	3070	9566
Rpl35	452	9555
Canx	12827	9547
Zfp106	9099	9482
Gnas	22976	9421
Mlxip	9505	9393
Hist1h2bb	468	9369
Calr	1943	9334
Luc7l3	3296	9319
Tcf12	21475	9307
Siglecg	2484	9273
Csde1	8309	9263
Snrnp200	6740	9262
Prpf38b	3003	9261
Ddx3x	4571	9243
Aspm	9866	9241
Snn	2904	9173
C1galt1	2065	9146
Rpl13	778	9133
Smc2	5321	9079
Jmjd1c	16999	9078
Arl5a	5212	9075
Vpreb3	602	9044
Sbno1	10071	9034
Cdv3	15211	9019
Slamf7	3977	9009
Ddx6	18106	9007
Serp1	2449	8970
Set	5497	8953
Srsf1	10924	8948
Khsrp	3999	8947
Chd2	9071	8939
Anapc5	5477	8901
Rbm5	3087	8893
Slc38a1	22077	8886
Dmxl1	12211	8865
Mef2d	2459	8857
Smarcc2	14214	8838
Ralgps2	41634	8834
Ccnd3	6170	8831
Cenpe	7813	8822
Gas7	13980	8821
Usp7	5427	8793
Csk	2276	8786
Chd9	11517	8780
Zmiz1	7525	8771
Zcchc11	6054	8726
Rbbp4	4407	8722
Rps24	2569	8707
Hectd1	8988	8703
Rai1	14473	8668
Chd8	8190	8665
Tmsb4x	670	8654
Rbm33	9501	8653
H2afy	7824	8634
Wdr1	2878	8608
Spen	12299	8598
Eif3c	2882	8579
Arhgap17	16878	8578
Hnrnpa0	2678	8571
Hmgn2	1254	8565
Tcp1	2363	8564
Rpl41	449	8550
Rock2	8012	8543
Setx	10970	8530
Npm1	4093	8505
Cpsf2	5315	8496
Fth1	2453	8494
Ankrd13a	3252	8480
Cpm	5195	8472
Esyt1	3685	8460
Syncrip	9341	8424
Itsn2	14409	8423
Srrm1	7449	8406
Trib2	4198	8390
Ubr5	19562	8359
Pfn1	870	8356
Tnrc6b	34458	8355
Tpx2	21219	8351
Arglu1	1712	8343
Khdrbs1	6348	8342
Rpl23	1062	8334
Hdgf	2245	8319
Nfatc3	6014	8309
Mycbp2	15233	8276
Mgea5	4797	8270
Rhoa	2126	8263
Epb4.1l2	8667	8246
Srsf5	4703	8240
Ptprj	11835	8232
Wasf2	4088	8215
Dok3	1546	8210
Safb2	3272	8204
Rbm3	6700	8153
Prpf4b	4466	8151
Atp5b	1879	8142
Dpp4	8922	8140
Herc2	15346	8133
Ppp1cc	2379	8129
Ubl3	2667	8127
Ddx46	5673	8125
Kif5b	6030	8083
Klf13	6396	8053
Golgb1	11025	8050
Mta2	3087	8003
Pcbp2	11196	8001
Kpnb1	5909	7995
Git2	14911	7983
Iqsec1	11016	7971
Ccna2	2811	7956
Cacna1e	12697	7950
Zfp706	4417	7942
Ankhd1	8231	7931
Vps13d	44688	7927
Pcm1	8381	7925
Cdc25b	6134	7920
Cyth1	9474	7907
Samhd1	7897	7878
Itpr3	8990	7853
Arhgap11a	5016	7836
Bub1b	3669	7830
Tapt1	3489	7824
Ptprcap	846	7820
Hivep2	9768	7795
Srsf4	2254	7795
Brd1	5137	7789
Kdm2a	7265	7779
Lgals9	3079	7777
Rps17	474	7773
Ptk2b	11794	7765
Mtpn	4042	7750
Bod1l	10539	7737
Ncoa3	7531	7737
Ppp1ca	1363	7736
B3gnt2	5275	7730
Cxcr4	1814	7725
Nckap1l	4717	7690
Cep250	31789	7681
Naca	8152	7671
Pik3cd	29395	7662
Tubb4b	1600	7657
Man2a2	6554	7653
Hnrnpl	2142	7649
Cpsf6	6534	7633
Ankrd17	19379	7624
Gnb1	9374	7618
Eef1b2	1933	7614
Tax1bp1	3284	7613
Gpd1l	4393	7602
Eif2ak3	4496	7597
Zfp292	9977	7597
Col5a3	6086	7595
Snord22	126	7589
Tpm4	2082	7587
Cnbp	6489	7573
Dbnl	7086	7571
Nedd9	8947	7540
Gm10845	3389	7532
Ppp1r12a	3403	7530
Brd3	15982	7526
Map4k4	22525	7519
Herpud1	1871	7505
Rabgap1l	9711	7500
Hist1h4c	312	7494
Dyrk1a	11771	7487
Parp1	3827	7475
Rac2	3036	7471
Stk10	5073	7470
Trrap	12476	7468
Cd79a	1327	7459
Etnk1	6433	7445
Pax5	1208	7429
Ccar1	4478	7427
Hmgn5	1907	7423
Rbbp6	8471	7418
Slc1a5	2758	7418
Rpl28	496	7395
Dhx15	5991	7394
Eif4b	3854	7391
Kdm5a	10969	7390
Atad2b	8102	7388
Cbx5	26505	7384
Arhgdia	2732	7382
Bclaf1	16209	7379
Pcnt	9530	7378
Gse1	19783	7318
Clta	4458	7311
Actr2	3669	7300
Topbp1	5111	7296
Pik3r1	12754	7289
Ptp4a3	13595	7282
Med13l	9295	7263
Pnn	3469	7260
Uggt1	9029	7255
Pds5a	4146	7251
Thoc2	7619	7237
Gpam	3828	7222
Ubr2	15298	7211
AI314180	5901	7195
Tmem123	2870	7175
Apc	12449	7174
Sh3kbp1	13926	7162
Sfrs18	4545	7134
Qk	16812	7129
Syvn1	6573	7127
Gm15800	15482	7118
Phf3	7561	7113
Gramd4	8427	7085
Hivep1	8753	7078
Ylpm1	7034	7077
Trim28	3242	7049
Copa	4629	7046
Akt1	5330	7033
Prex1	6530	7030
Atp13a2	8580	7020
Tet3	10906	7011
Rsrc2	8674	7007
Safb	3183	6998
Ythdc1	3034	6993
Tfrc	4914	6959
Tnks2	6481	6957
Osbpl8	14267	6953
Sf3b3	4299	6951
Snrnp70	1639	6947
Susd1	3295	6946
Tacc1	14166	6941
Ywhah	1764	6933
Il17ra	3970	6914
Pde2a	20708	6906
Chd3	7281	6898
Dpp8	4764	6892
Mtor	8595	6889
Chd6	10549	6862
Sec63	6032	6829
Rrm2b	4512	6823
Vcp	3315	6823
Fam63b	8081	6804
Rab43	8913	6802
Bzw1	2833	6789
Rgs2	3009	6783
Lnpep	5181	6780
Pdia4	2481	6763
Abcf1	3150	6761
Wbp7	8457	6757
Cep170	6930	6753
Smarce1	2918	6752
Srrt	9018	6750
Dnahc8	14583	6742
Foxm1	4365	6732
Rpl7a	864	6729
Mylip	2983	6726
Dusp11	6434	6725
Ppp1cb	4024	6717
Ptpn6	4409	6712
Usp24	10601	6710
Dido1	18041	6702
Taok1	12409	6700
Jakmip1	2382	6699
Hist2h2ac	390	6658
Man2a1	6078	6658
Ube2h	13361	6650
Usp1	3567	6647
Setd5	6470	6643
Atxn2l	3718	6641
Jak1	5299	6640
Usp9x	11902	6628
Cnot2	11940	6599
Irf2bp2	4530	6590
Creb1	25057	6586
Sept7	5058	6562
Hnrnpc	13993	6550
Fip1l1	9003	6544
Cdk13	13982	6535
1700021K19Rik	10641	6519
Mcm3	2886	6509
Rpl27a	1112	6504
A130077B15Rik	2547	6499
Ptbp1	5788	6498
Smek1	9149	6488
Ddb1	4163	6475
Rps5	740	6472
Tcerg1	4409	6464
Ogt	5384	6462
Prpf40a	3565	6455
Zc3h4	6051	6450
Zfp207	12240	6446
Sema4b	3946	6443
Hip1r	4392	6437
Ik	1996	6428
Msl1	4340	6416
Purb	8478	6416
Trak1	4885	6405
Smc6	5603	6401
Smarcd2	5144	6391
Chst15	4265	6379
Reln	11698	6377
Tra2b	2135	6377
St8sia4	6807	6363
Hist1h3b	411	6345
Lsp1	11254	6342
Mrfap1	1630	6337
Papola	4508	6325
Pkig	5389	6325
Ktn1	4485	6312
Phf14	10800	6307
Srsf2	1903	6303
Tardbp	39147	6302
Far1	7853	6272
Sp1	7818	6269
Csnk1a1	2013	6264
Hdac5	7593	6254
Dgkz	7584	6240
Rapgef1	18321	6237
Srsf6	3546	6233
Txnip	5599	6231
Srsf11	9257	6229
Rbm17	1534	6215
2610507B11Rik	7443	6212
Celf2	65102	6199
Ppp1r18	8526	6191
Ttyh3	4658	6181
Zfml	10761	6177
Eif2c2	8031	6168
Supt5	3511	6163
Arl5c	1561	6159
Slc38a2	4628	6158
Matr3	4472	6147
Srsf3	5626	6127
Mapk1	7031	6108
Pabpn1	1793	6107
Cct2	1962	6103
Mga	27235	6092
Cbfa2t3	22910	6083
Ino80d	26967	6058
Psip1	3181	6057
Atad2	5683	6055
Rnf20	8471	6036
Tram1	2888	6026
N4bp2	5731	6019
Erp29	1243	6018
Gltscr2	1557	6016
Snx30	7507	6012
Maz	2371	6011
Add1	11918	6010
Rpl12	638	6010
Prkcd	2775	6005
U2af2	4392	6001
Rcsd1	5250	6000
Actn4	3811	5983
Fam120a	4918	5975
Smg6	5799	5972
Suz12	8677	5965
Rrm2	2180	5962
Sp3	8259	5953
Stag1	6010	5946
Rbm6	7705	5940
Pkn1	6761	5938
Pnrc1	1925	5936
Spag9	49794	5934
Elf4	5847	5932
Kansl1	5510	5932
Ftl1	970	5926
Dnaja1	16680	5906
Rhoh	4960	5905
Ubqln1	7288	5887
Smarca5	4638	5886
Sun2	11325	5884
Tab2	4278	5884
Tnrc6c	8726	5883
2900097C17Rik	4917	5878
Rpl11	594	5875
Brd8	4677	5857
Blnk	2097	5849
Upf1	9199	5844
St6gal1	12729	5836
Acly	8824	5835
Pafah1b3	870	5834
Clk1	6657	5832
Txndc11	4197	5830
Ncoa2	16219	5824
Ppp1r16b	12762	5818
Bdp1	9921	5805
Prkar1a	3323	5801
Ano6	11359	5797
Cd37	1226	5793
Kif15	4823	5788
R3hdm2	12489	5757
Ctbp1	9536	5756
Grk4	5648	5743
Rps15	522	5737
Clspn	4982	5732
Rps2	999	5726
Eef1g	1565	5724
Rpl14	935	5723
Rreb1	46572	5723
Itm2b	1772	5717
Fbxo11	4013	5702
Rps27a	1547	5696
Nr2c2	7620	5686
Zc3h11a	4395	5683
Dnm2	13688	5682
Zfp36l2	3532	5682
Mier1	9403	5681
Ubxn7	10318	5675
Rrm1	3997	5663
Hmgn1	1200	5662
Hcls1	2018	5661
Arhgef18	5300	5657
Ubap2l	30876	5634
Mlec	5952	5633
Fgfr1op2	2828	5632
2310036O22Rik	892	5628
Prr14l	10546	5628
Anp32a	2089	5627
Vav1	12315	5621
Apobec3	4819	5617
Cd74	2638	5612
Cbx3	1803	5603
Pdcd4	6554	5591
Cmah	19124	5589
Kif23	3425	5587
Hist1h2bg	615	5580
Hspa4	4640	5578
Snora81	164	5566
Nrd1	4155	5564
Ubtf	9138	5561
Cdc42	3654	5559
Uba1	16374	5557
Arid4b	11949	5554
Arf1	3790	5542
Eif4a1	3749	5542
Ints1	7113	5542
Bcl2l1	2371	5541
Jarid2	17383	5538
Eps8	21748	5532
Tgfb1	2094	5527
Slbp	1631	5522
Adnp	4903	5512
Mcm7	2396	5512
Zc3h13	6151	5508
Rpl10	795	5506
Fubp1	6491	5488
Arid4a	5780	5487
Ppp1r15b	5588	5479
Fnbp4	4690	5463
Capza1	3187	5459
Pan3	4628	5451
Hdac7	33483	5446
Lmo4	4670	5434
Rif1	8502	5417
Hp1bp3	9785	5415
Rpl18	679	5392
Dock11	6665	5372
Dhx16	3390	5365
Marf1	7765	5363
Ppp6r3	14498	5358
Tmem131	6548	5356
Casc5	6525	5352
Dock10	7303	5351
Sltm	7260	5344
Picalm	24501	5341
Taf1	8060	5332
Ctnnb1	7046	5325
Fam168b	15126	5325
4930523C07Rik	5868	5317
Mcm6	2901	5315
Swap70	4035	5315
Ccni	2804	5305
Gpcpd1	10795	5299
Celf1	25095	5297
Rsf1	11129	5296
Sec11c	770	5291
Hspa5	5150	5286
Mbd2	1850	5286
Glg1	3870	5285
Gm608	12606	5282
Sept11	5008	5278
Tbl1xr1	8127	5277
Stk24	2574	5275
Sin3a	15300	5239
Grk6	8091	5236
Zbed4	5374	5230
Ssb	4149	5220
Slc25a51	4437	5212
Hist1h3d	411	5203
Ddx54	3931	5194
Mprip	17502	5162
Ppp2ca	1930	5157
Rpl22	2040	5146
U2surp	15340	5137
Pcbp1	1669	5131
Zbtb18	8786	5127
Zfp608	6112	5122
Flii	4012	5110
Zfp710	13528	5110
Rpl32	504	5104
Odf2	14832	5102
Rnf10	3112	5102
Fcho1	6559	5100
Cbfb	11346	5099
Cdk12	20157	5098
D14Abb1e	14878	5097
Eif5b	7797	5097
Ran	2288	5092
Whsc1l1	13575	5089
Pum1	25717	5086
Cbx1	1274	5083
Snap29	3432	5076
Tmed2	1975	5070
Kdm5c	6267	5067
Kidins220	7402	5066
Hnrpdl	2750	5065
Nnt	8140	5054
Ccdc88c	6292	5049
Pgls	883	5049
Ptp4a2	6795	5041
Rfx7	8000	5024
Sf3a1	4916	5024
Zfp871	10850	5022
Nusap1	5821	5021
Hist1h2bn	381	5016
Mapre1	7327	5005
Jun	3187	5000
Pip5k1c	8480	5000
Wac	15127	4995
Zzef1	11150	4994
Pds5b	7309	4988
Ncapg2	6604	4987
Rbm27	6264	4986
Ddx23	2814	4985
Dazap2	1822	4982
Ubn1	6455	4979
Pcna	1260	4974
Zfc3h1	6956	4974
Myo18a	7304	4972
Cd97	12307	4970
E2f8	3691	4956
Tgfbr2	9501	4956
Zfp646	6310	4954
Zcchc6	5551	4950
Kif20b	5563	4944
Gpbp1	7188	4942
Akap8	3695	4933
Ubxn1	1033	4933
Rpl27	734	4932
Supt6	6201	4926
Eif4a2	7750	4925
Epn1	4959	4920
Golga4	7532	4919
Mtmr3	5674	4910
Rbm38	1774	4909
Phf20l1	6670	4908
Hist3h2a	1990	4907
Ubn2	14669	4907
Pou2f1	51912	4905
Atp8a1	16303	4898
C2cd3	7811	4897
Sash3	2584	4885
Rlim	7435	4874
Fus	1844	4856
Arid3a	5326	4854
Mbtps1	8599	4840
Bms1	4288	4832
Tcof1	9150	4832
Vps13a	11164	4831
Prdm2	16718	4823
Ap3d1	4730	4810
Msl2	4923	4810
Hist1h2ab	506	4807
Usp25	4413	4802
Eif5a	12029	4794
Arpc5	1897	4788
Eif3h	1228	4785
Taok2	10234	4778
Phrf1	5374	4777
Cdc5l	2991	4772
Rapgef6	31997	4772
Sart1	5091	4772
Rdx	10555	4766
Lig1	9437	4765
Rfwd2	5056	4751
Wtap	11937	4747
Dnajb6	7115	4745
Sept6	15282	4745
Glyr1	6686	4744
Rnf111	4880	4737
Zfp592	7292	4736
Ncapd3	5503	4731
Hnrnpr	2675	4728
Foxp4	12000	4725
Nin	16383	4724
Slc16a1	4426	4711
Tle3	15522	4710
D4Wsu53e	1415	4707
Hspa2	5089	4707
Tlk1	4031	4703
Eif3f	1507	4701
Sp100	2158	4701
E2f4	1993	4692
Kctd3	3703	4691
Setd1a	5931	4682
Rc3h1	11011	4675
Bag6	11230	4672
Xpo1	10050	4666
Helz	6218	4653
Pik3cg	20135	4646
Il2ra	4428	4640
Hist1h2bj	381	4639
Arpc2	1597	4634
Larp4b	4688	4630
Hist1h3f	1003	4628
Eif3b	2966	4621
Lbh	3068	4619
Atp13a3	14528	4618
Hist1h4f	312	4618
Gpatch8	6829	4616
Nek2	3197	4610
Pi4ka	6431	4605
Sdha	2859	4598
Ube2i	8297	4596
Cct5	1769	4577
Camk2d	12782	4570
Cdk19	11482	4569
P4hb	2538	4568
Paip2	1424	4568
Pold1	3424	4563
Atp11b	4864	4560
Cblb	6322	4560
Nup50	4749	4560
Clasp1	23049	4558
Gigyf1	5438	4555
Dot1l	5694	4551
Blk	2475	4550
Nktr	7015	4550
Gigyf2	11437	4545
Ube2s	988	4543
Eif5	7793	4539
Cul3	2764	4537
Srsf10	6116	4537
Ankfy1	8034	4533
Ncaph2	13253	4533
Mctp2	5789	4532
Vps54	4712	4531
Prc1	3011	4529
5031439G07Rik	5032	4528
Dennd5b	9833	4525
Ubr3	16153	4522
Rps11	602	4504
Dck	3057	4502
Iws1	9623	4499
Fam193a	5541	4493
Nol7	1811	4488
Rangap1	5956	4488
Ap2b1	10776	4487
Ppm1g	2165	4487
Ctdsp2	8959	4485
Ogdh	33277	4485
Arcn1	3454	4484
Zfr	4597	4484
Atf4	1725	4483
Ap2m1	2057	4475
Gtf3c1	6869	4471
Psme1	977	4469
Morc3	4179	4465
Otud4	14651	4463
Spin1	5200	4458
Mcm5	3422	4457
Heg1	4780	4449
Fli1	3087	4448
Lrrfip1	8617	4445
Dcp2	8643	4444
Myo9b	21541	4442
Cdkn1b	2405	4441
Arhgdib	1100	4435
Smg7	17387	4419
Prkce	6254	4415
Suv420h1	33890	4411
Dnajc13	7697	4407
Ttc14	20502	4407
B4galt1	4535	4403
Tmem106b	6082	4399
Mtdh	3680	4391
Sik1	4509	4368
Mdm4	3490	4365
A230046K03Rik	5858	4363
Srsf7	11804	4362
Mcm2	3371	4361
Cmip	8879	4357
Tnrc6a	8479	4354
Azin1	9896	4351
Gak	4453	4347
Rfwd3	4443	4345
Suds3	4751	4344
Ncor2	25588	4341
Zfp148	9431	4326
Peli1	3485	4324
Racgap1	8926	4324
Foxn3	2611	4322
Ppig	6297	4322
Pecam1	6553	4319
Tnpo1	10776	4319
Rsbn1l	5554	4315
Dcaf8	3743	4312
Aff4	10165	4305
Arntl	5523	4303
Nfya	7335	4303
Rbl1	7264	4299
Yy1	2324	4297
Asxl2	17922	4295
Pak2	4099	4295
Nudt4	3231	4292
Scaf8	4873	4285
Mdc1	7352	4283
Fam49b	3800	4275
Crebrf	7453	4268
Tm9sf3	6144	4265
Rtf1	4664	4264
Leng8	5094	4251
Dicer1	9851	4250
Kdm4a	7992	4250
Osbpl9	9599	4248
Gcn1l1	8546	4243
Dip2b	17041	4242
Snw1	2257	4237
Snx5	4927	4228
4930470H14Rik	1734	4227
Rps12	518	4224
Atp5h	574	4218
Anapc1	8967	4210
Gm1821	703	4210
Gna13	6197	4205
Aldh2	2207	4203
Oxr1	19759	4203
Scaf4	4181	4200
Ankrd44	6140	4196
Nfat5	26824	4194
Ube2d3	2619	4189
Utrn	12382	4186
Ypel3	2006	4186
Rpl24	679	4181
Med12	8447	4176
Ppp2r5c	13298	4176
Ddx21	4743	4166
1110037F02Rik	7115	4162
Cep128	4807	4160
Nfyb	2552	4150
Traf6	5474	4147
Ddx39b	3390	4144
Notch1	9489	4140
Wipf1	4397	4139
Rac1	2269	4136
Ehbp1l1	17401	4134
Zbtb7a	5373	4126
Ywhaq	2110	4121
Pdcd6ip	17877	4119
Arpc4	6463	4116
Zfp407	7908	4116
Parp14	7251	4115
Rasa3	4118	4113
Stk38	3288	4106
Dnajc21	2053	4105
Tor1aip1	12152	4098
Dcaf7	5749	4097
Rps18	524	4097
Zbed6	5007	4094
Cherp	3800	4091
Nufip2	10399	4091
Smek2	5108	4090
Madd	18118	4088
Brd7	2370	4087
Zmynd11	8066	4083
Med1	15722	4081
H2-Q4	1793	4076
Gm4759	3091	4075
Cbl	5083	4073
Ly6d	691	4071
Nr3c1	6329	4069
Usp19	23481	4067
Fmr1	4393	4050
Gdi1	2657	4050
Plec	225028	4050
Tceb3	4592	4049
Acss1	3594	4048
Trim25	5563	4048
Clic1	1159	4037
Nfkb1	4118	4035
Api5	3702	4021
Msi2	7270	4021
Nsmce4a	1435	4015
Tbc1d10b	3613	4013
Snora21	128	4007
H13	16199	4006
Dynll1	2021	4000
Man1a2	7943	3999
Birc3	2811	3997
Pdzd8	7076	3996
Larp1	6615	3995
Mid1	7784	3995
Kpna2	2038	3993
Rps15a	5134	3992
Trim11	2252	3991
Rps16	615	3985
Plekhm1	5128	3981
Alkbh5	6025	3972
Polm	2925	3972
Rrp1	2008	3972
Ddx24	5974	3968
Ap3b1	4020	3967
Eif4h	2409	3958
Pim1	1753	3958
A630089N07Rik	2131	3957
Sumo2	998	3955
Ptpra	7110	3954
Rps19	629	3952
