geneid	length	nreads
Zfp260	3716	1171
Zfp512	3297	1171
Arhgef11	5600	1170
Cyhr1	11675	1170
Nol11	6260	1170
Prkaca	2293	1169
Samd4b	4391	1169
Zfand6	1658	1169
Phb	1799	1168
Tmem2	13252	1168
Zfp143	3013	1168
Krr1	4990	1167
Rnf146	17454	1167
Stim2	4910	1167
Exoc7	6556	1166
Mms19	3965	1166
Rnf139	4348	1166
Sufu	4715	1166
Sh3gl1	4025	1165
Traf4	3016	1165
Unc45a	3262	1165
Gps1	3860	1164
Tomm40	3234	1164
Ilf2	1973	1163
Tbcd	3912	1163
Fam117a	2317	1161
Mtf1	7631	1161
Vps18	4054	1161
Anxa7	5815	1160
Arpp19	7995	1160
Bend5	3734	1160
Hiat1	2779	1159
Mre11a	3004	1159
Nans	1904	1159
Tmem184b	12914	1159
Trabd	2386	1159
Gm17644	3200	1158
Psmd6	1296	1158
Sap30bp	2086	1158
Twistnb	2324	1158
Flcn	13774	1157
Myo9a	11974	1157
Rrs1	2048	1157
Atp6v0e	796	1156
Nus1	4614	1156
Sec11a	1113	1156
2310067B10Rik	4996	1155
B4galt5	4204	1155
Olfr856-ps1	1642	1155
Psmb6	1036	1155
Cep57	5318	1154
Lphn1	8188	1154
Sypl	9202	1154
Tbc1d20	1936	1154
Ifi27l2a	463	1153
Smcr7l	5086	1153
Spata5	5817	1153
Csf2rb	4765	1152
Lta4h	2066	1152
Nup93	2928	1152
Stub1	1672	1152
Abhd2	2903	1151
Vps36	1277	1151
Nf2	18740	1150
U2af1	1814	1150
Dpp9	3509	1149
Snx13	6226	1149
Carm1	6367	1148
Pdlim2	3101	1148
Copg2	3125	1146
Ranbp10	5308	1146
Rbm8a	5229	1146
Drosha	9138	1145
Fbxo22	2102	1145
Slc39a1	2344	1145
Snx19	5541	1145
Dctn5	1532	1144
Tmem245	6895	1144
Zbtb5	14648	1144
Gfm1	2598	1143
Kpna6	5711	1143
Msh2	3056	1143
AI662270	1408	1142
Arl8a	1702	1142
Pitpnb	2761	1142
Sde2	3190	1142
Panx1	2075	1141
Icam2	1142	1140
Llph	1162	1140
Psmd13	1563	1140
Ythdc2	6299	1140
Mthfd1	3324	1139
Pank4	2565	1139
Plxnc1	7044	1139
Them6	1488	1139
Cycs	3059	1138
Itgb3	5779	1138
Reep3	11023	1138
Sdhaf2	3097	1138
Cant1	14717	1137
Tnpo2	9748	1137
Hist1h2bg	615	1136
Hspg2	14177	1136
Fam192a	1799	1135
Rnf41	7701	1135
Wrnip1	2642	1135
Abt1	4456	1134
Ctnnbl1	2731	1134
Ddx1	2469	1134
Exoc8	7407	1134
Pnpt1	2704	1134
Slc25a51	4437	1134
Drap1	916	1133
Haus3	1951	1133
Med17	3900	1133
Pink1	2366	1133
Ppp6r2	5563	1133
Sacm1l	3433	1133
Uqcrq	499	1131
Bcl2l11	14685	1130
Fam114a2	7785	1130
Oxct1	3482	1130
Sfmbt1	23274	1130
Zbtb22	2607	1130
Ercc3	2673	1129
Nrm	1464	1129
Zfp319	4107	1129
Atxn3	6362	1128
Inip	3216	1128
Rras2	2275	1128
Taf9	3442	1128
Atg16l2	2164	1127
Ccdc124	911	1127
Gga1	3034	1127
Gpsm3	1343	1127
Mtmr6	3837	1127
Orc3	12623	1127
Ankrd28	5229	1126
Ddx18	2249	1126
Lsm6	7503	1126
Rbmx	7253	1126
Hes6	1335	1125
Hist2h2ac	390	1125
Sod1	648	1125
Eya3	15322	1123
Usp3	2201	1122
Actl6a	1969	1121
Gtf3c4	14146	1120
Rab24	1865	1120
Spg21	2690	1120
Tnks1bp1	5747	1120
Mdp1	3535	1119
Skap2	1639	1119
Srp9	1388	1119
Dapk3	5100	1118
Pim1	1753	1118
Psma2	946	1118
Tmem55b	2753	1117
Bub3	2055	1116
Dync1li1	2035	1116
Etv6	5530	1116
Rbbp8	14094	1116
Suclg1	1392	1116
Dab2ip	18300	1115
Sipa1l2	6365	1115
Trmt1l	2665	1115
Bcl6	3285	1114
Gm13157	2729	1114
Las1l	2598	1114
Urb1	7365	1114
Vti1b	1281	1114
Gnaq	5634	1113
Racgap1	8926	1112
Eif2ak4	10122	1111
Psmb4	949	1111
Wiz	12477	1110
Zfp598	3287	1110
Dvl3	2953	1108
Nmi	3959	1108
Zfp655	5837	1108
Fnip1	6281	1107
Pphln1	11595	1107
Vps72	1436	1107
Fh1	1632	1106
Hars	1989	1106
Ndufb11	853	1106
Snrnp48	1789	1105
Camsap1	32014	1104
Foxo3	2889	1104
Klf6	4217	1104
Mrpl43	1213	1104
Polr3a	4683	1104
Ppp1r8	2041	1104
Tm9sf4	3895	1104
Zc3h12a	2805	1104
Babam1	1592	1103
Ammecr1l	9763	1102
Arhgef12	10483	1102
Eif2s3y	1767	1101
Irs2	4012	1101
Rpe	2630	1101
Sesn3	2158	1100
Cdan1	6384	1099
H2-DMb1	1284	1099
Hk1	8257	1099
Slc35c2	9878	1099
Smad3	5090	1099
Tti1	3772	1099
Acadl	1948	1098
Slc3a2	5385	1098
Anks3	2483	1097
Prc1	3011	1097
Prep	2719	1097
Farsb	2132	1096
Fbxl3	4264	1096
Zfp865	3958	1096
Cep89	2567	1094
Ube2r2	3312	1094
Dctn2	5761	1093
Wdr7	7108	1093
Slc39a9	5230	1092
Atg16l1	9387	1091
Emg1	1045	1091
Faim	2091	1090
Srsf9	2414	1090
Wdr46	2164	1090
9030624J02Rik	3577	1088
Anapc4	2668	1088
Gimap3	2145	1088
Xpo4	3456	1088
Cops6	1094	1087
Mgat5	3104	1087
Shoc2	8191	1087
Tollip	3705	1087
Cacna1h	16403	1086
Cst3	742	1086
Tmem173	2302	1085
Galnt2	4110	1084
Gtf2h1	2745	1084
Snx20	1434	1084
Wdr11	4550	1084
Cnot7	7669	1083
Ndrg1	2890	1083
Phtf1	12620	1083
Sdhb	1073	1083
Fes	2762	1082
Hmgxb4	3844	1082
Snx17	1941	1082
Arrdc1	5118	1081
Dck	3057	1081
Minos1	5156	1081
Rrp12	4320	1081
Zfp828	4013	1081
Atl3	12852	1080
Dynlt3	2153	1080
Gbp4	9013	1080
Setd3	2725	1079
Olfr613	5137	1078
Phf1	2429	1078
Ubl5	1939	1078
Csrnp1	2890	1077
Fgfr1op	6248	1077
Hsbp1	1165	1077
Rab4b	1170	1077
Tmco4	3322	1077
Wdr36	8383	1077
Akap2	20291	1076
Ap1s2	3184	1075
S1pr4	2393	1075
Sec13	1301	1075
Snrpe	492	1075
Zdhhc17	4548	1075
S100a10	650	1074
Vamp2	2164	1074
Yars	2874	1074
Egln1	3524	1072
Rnf126	3085	1072
Arntl	5523	1071
Nbas	7240	1071
Spag7	2292	1071
Myl12a	1779	1070
Zbtb17	3415	1070
Ube2q2	2941	1068
Dctn4	3714	1067
Kif13b	5603	1067
Mbd1	2672	1067
Zfp597	5630	1067
Brcc3	9755	1066
Bin3	1727	1065
Mapk9	18718	1065
Yipf4	2133	1065
Anapc16	1329	1064
Inppl1	9750	1064
Klhdc4	2083	1063
Tecr	2303	1063
Tfdp1	1700	1063
Casd1	3760	1062
Parp3	2633	1062
Tsc1	7697	1062
Lnx2	4543	1061
Mff	1865	1061
Atp5g3	679	1060
Rala	2662	1060
Sh3bp2	11974	1060
A630007B06Rik	2754	1059
Snrk	9640	1059
Tomm6	1960	1059
Vps33b	2568	1059
Anks1	5646	1058
Cenpb	2724	1058
Helb	4532	1058
Rybp	4376	1058
Taf7	3302	1058
Pdcd7	2455	1057
Pex6	3200	1057
Psma1	1255	1057
Ccdc25	2227	1056
Fam168a	6583	1056
Zer1	4100	1056
Zfp191	3128	1054
Dnaja3	5175	1053
Gnl3	1884	1053
Kat2a	6093	1053
Mapkap1	3018	1053
Pik3r5	4363	1053
Ilk	3549	1050
Eid1	2543	1049
Pafah1b3	870	1049
Snrpc	760	1048
Nsfl1c	1354	1047
Ypel5	2869	1047
Emc10	1855	1046
Gemin5	24723	1046
Ostc	1062	1046
Pelp1	3440	1046
Rer1	1518	1046
Tmem50a	1096	1046
Trim21	5481	1046
Esyt2	5541	1045
Sbds	1479	1044
Lcor	4663	1043
Mphosph8	2938	1043
Swi5	768	1043
Ddost	2095	1042
Nme1	1235	1042
Snapc4	8863	1042
Ube2g1	3837	1042
Abcc1	5935	1041
Mapk6	8174	1041
Ankrd27	6221	1040
Chaf1a	3308	1040
Fbxo3	6063	1040
Gpatch2	4549	1039
Mea1	840	1039
Mta3	8245	1039
Rars	2131	1039
Rprd1a	4297	1039
Tmem206	4204	1039
Frs2	5684	1038
Rnf181	1383	1038
Sppl3	2817	1038
Elp2	2789	1037
Atad5	7272	1035
Il27ra	2658	1035
Wdr13	8421	1035
Abcf3	3288	1031
Atp6v1f	635	1031
Dclre1c	11523	1030
Gpatch4	3399	1030
Ppp6c	1558	1030
Ndufb10	635	1029
Nvl	3060	1029
Zfp687	4632	1029
Cyb5r3	2030	1028
E2f8	3691	1028
Edc3	3342	1026
Ing5	4538	1025
Pot1b	3499	1025
E130309D02Rik	2343	1024
Ell3	1674	1024
Haao	1224	1024
Ndufa10	1209	1024
Atp6v0b	996	1023
Hist2h4	348	1023
Kbtbd11	6972	1023
Proser1	4321	1023
Tmem183a	6335	1023
Aaas	1816	1022
Atp6v0a1	15831	1022
Zfp146	2030	1022
Atp5sl	2389	1021
Bcl7b	1666	1021
Ergic3	1297	1021
Rrn3	3598	1021
Krcc1	1749	1020
2700081O15Rik	4989	1019
9530068E07Rik	2467	1018
Atp5l	513	1017
Cyc1	1194	1017
Idh3a	2404	1017
Nop2	2623	1017
Ptdss1	3424	1016
Rnf8	2031	1015
Tspyl2	2758	1015
Zfp276	4877	1015
Fgd6	8044	1014
Slc25a19	12254	1014
Cers2	2017	1013
Me2	2455	1013
Prkag1	1639	1013
Bmf	4633	1012
Dr1	3080	1012
Dus3l	2304	1012
Herc3	4729	1012
Slfn5	5989	1012
Tubgcp4	2563	1012
Zfp758	2974	1012
Parp2	1788	1011
Setdb2	3034	1011
Srgap2	8040	1011
Actr1b	2077	1010
Gprasp1	17342	1010
Isy1	1619	1010
Blmh	2355	1009
Cetn3	1013	1009
Fis1	1736	1009
Ndufv1	1572	1009
4933434E20Rik	2715	1008
Psenen	650	1008
Fam175b	2895	1007
Fkbp3	945	1007
Hist1h3e	411	1007
Tacc3	2625	1007
Ap3m1	4424	1006
Erh	812	1006
Casp9	3896	1005
Cdk4	1346	1005
Grpel1	3338	1005
Prcp	2964	1005
Mpnd	1694	1004
Polr3c	1796	1004
Mrpl52	412	1003
Trim39	6155	1002
Vamp1	5896	1002
Hint1	576	1001
Iars2	3540	1001
Cluap1	1595	1000
Psma6	997	1000
Sdccag8	2619	1000
Nup133	5808	999
Sp4	11534	999
Nosip	4193	998
Selplg	2604	998
Mapre2	11973	996
Rbms1	7726	996
Wbp4	3452	996
Adsl	3712	995
Fbxw5	2359	995
Rbpj	16355	995
Cenpc1	3191	994
Cr1l	1662	994
Haus6	3695	994
Prmt3	2495	994
Rae1	1742	994
Vps4a	2075	994
Mknk1	2493	993
Soat1	4785	993
Atad3a	2419	992
Myef2	8328	992
Extl3	5978	991
Fam134a	2557	991
Mavs	11624	991
Fam104a	2615	990
Hbp1	5986	990
Oxa1l	2534	990
Nhlrc2	3934	989
Sec23b	13603	989
Fcho2	5119	988
Fyttd1	8692	988
Fam65a	4133	987
Miip	1813	987
Tbrg3	7979	987
Zmym5	16001	987
Ppp2cb	1836	986
Ubr7	3247	986
Chd1l	2989	985
Gltp	1609	985
Ccdc71l	4155	984
Cd48	1142	983
Nfatc2ip	3388	983
Ppp2r5d	2926	983
Sgpp1	3324	983
Taf3	4805	983
Tinf2	1738	983
Atp7a	16289	982
Napa	2332	982
Armc1	2931	981
Gm19757	2946	981
Mib1	3793	981
Hmox2	2494	980
Ublcp1	2138	980
Fam102a	4217	979
Rasal1	3208	979
Cep63	2696	978
Ipo4	3611	978
Ndufab1	800	978
Pkib	32478	978
Rhot1	12630	978
Zfp110	3549	978
Hdac3	2005	977
Plp2	870	977
Rbm7	3725	975
Scarna2	61	975
Tmx1	2320	975
Cdt1	2191	974
Pdhb	1485	974
Recql5	3986	974
Tubgcp5	3681	974
Zdhhc14	3115	974
Ccdc71	3108	973
Tbck	6622	973
Ece1	4816	972
Tnik	25835	972
Ifi35	1360	971
Txlng	3807	971
Acbd5	14632	970
Gclc	3427	970
H2-M3	1425	970
Leo1	2192	970
Mis12	2766	970
Mpp1	2458	970
Tbc1d13	3470	970
Ciao1	3075	969
Rbm45	1897	969
Rsl24d1	1522	969
Alkbh1	1948	968
Paip1	9123	968
Pnpla6	8923	968
2700089E24Rik	4340	967
Ipmk	5417	967
Mzb1	906	967
Pcmtd2	3509	967
Serpina3g	2004	967
Zfp398	6560	967
Cpsf3l	2347	966
Mum1	3717	966
Pacs1	4342	966
Setd7	7356	966
Wdr91	2637	966
Ate1	19472	965
Bak1	2002	965
Cdk16	3042	965
Mina	2149	965
Wdr44	4112	965
Bccip	1244	964
Cog4	2754	964
Dut	4621	964
Snrpa1	1250	964
Aldh9a1	2833	963
Cnppd1	2738	963
Rnf19a	4276	963
Cep164	5488	962
Ctc1	12482	962
Dstn	1900	961
Fam96a	1253	960
Tmcc1	5719	960
Alms1	9984	959
Id3	953	959
Ppat	4008	959
Aimp1	1122	958
Mrps9	1419	958
Tomm22	1024	958
Zfp385a	2291	958
Ptpn18	1573	957
Lilrb3	2728	956
Lyar	1551	956
4931406P16Rik	5808	955
Adprh	1583	955
Keap1	14374	955
Kynu	2733	955
Zfp869	9713	955
Cyth2	5051	954
E330033B04Rik	6712	954
Ube2e3	1539	954
Brix1	2654	953
Per1	9305	953
Psmc6	1564	953
BC004004	2809	952
Endod1	4470	952
Etaa1	4192	952
Zfp182	11864	952
2810417H13Rik	2387	951
Cops4	1754	951
Ctdnep1	1614	951
Ifngr1	2099	951
Mesdc1	3847	951
Nubp2	1430	950
Ap2a2	4639	949
Nt5c2	15616	949
Snrnp40	1588	949
Tpcn1	4648	949
Phka2	13583	948
Smap1	2259	948
Gatad1	2547	947
Itsn1	25441	947
Naa30	4597	947
Sugt1	1951	947
Foxj2	5013	946
Timeless	17773	946
Ccdc41	2986	944
Chmp7	2706	944
Coro2a	7999	944
Cox6a1	533	944
D1Ertd622e	2738	944
Gpr18	1310	944
Lgmn	1874	944
Lrrc8a	4254	944
Osgep	1608	944
Pde12	3529	944
Tmco1	4474	944
Zdhhc3	6987	944
Gtf3c6	1020	943
Sugp1	2287	943
6820431F20Rik	9275	942
Cdk2ap2	911	942
Med28	4568	942
Tbrg4	5487	942
Atp6v1g1	1093	941
Chp1	2594	941
Cnot10	2983	941
Fem1c	2866	941
Ap4e1	6524	940
Rnpep	4485	940
Ak3	2751	939
Phactr4	9059	938
Prmt5	2641	938
Napg	3482	937
Taf12	1350	937
Tmem134	2989	937
Ap5b1	3092	936
Bmi1	3594	936
Zc3h12d	4093	936
Rraga	1611	935
Zfp53	3079	935
Manf	2206	934
Ndel1	2365	934
Wdr76	4244	934
Btrc	12542	933
Snrpd3	604	933
Arfgap1	15590	932
Hist1h2be	4986	932
Ufd1l	3966	932
Abhd13	10253	931
Cuedc2	12891	931
Tesk1	3620	931
Slc35e2	6292	930
Eapp	1043	929
Grap2	2919	929
Bysl	3854	928
Cdca7	2361	928
Sfxn1	2810	928
Wdhd1	4174	928
Wdr77	3553	928
Scyl2	3431	927
Vdac1	1766	927
Entpd7	6050	926
Gfm2	17089	926
Mtmr14	2676	926
Qser1	8971	926
Cd200	2347	925
Pnpla2	7819	925
Nfkbib	1945	924
Nol10	2986	924
Psmc5	1277	924
Snip1	2325	924
Tdp2	1977	924
Entpd5	9907	923
Gid4	4400	923
Lypla1	2433	923
Phlpp1	6104	923
Ssu72	1451	923
Nol12	1993	922
Cir1	1945	921
Commd7	6501	921
Gcc1	4138	921
Hsf1	2018	921
Ndufs7	758	921
Armc8	8257	920
Rabggtb	11260	920
Spred1	2997	920
Il10rb	1850	919
Mki67ip	1894	919
Pitrm1	3534	919
Psmd5	2042	919
Trp53bp2	4370	919
Agpat1	4132	918
Dad1	4203	918
Hirip3	2511	918
Ndufs4	1534	918
Nup85	2159	917
Zfp715	4190	916
Ralgapa2	9610	915
Sike1	2798	915
Stk40	7368	914
Aacs	3173	913
Elac2	2781	913
Fam207a	2428	913
Inpp5b	3781	913
Thoc5	2235	913
Zfp180	3383	913
Elp3	8710	911
Prdm15	6346	911
Rhot2	2808	911
Top3a	3740	910
Dus1l	1909	909
Zswim6	5457	909
Golph3l	7714	908
Tmem167b	2864	908
Noa1	2303	907
Rbm4	2586	907
Vti1a	3405	907
Zfp451	3650	907
Cdyl	6934	906
Papd7	7991	906
Atf7	2854	905
Ddrgk1	1101	905
Slc14a1	11140	905
Etfb	1807	904
Fbxo18	3514	904
Gosr1	4265	904
Zfp266	12557	904
Pagr1a	1412	903
Sephs1	5318	903
Zfp330	1642	903
Dennd1a	4352	902
Zcrb1	826	902
Cdk6	2470	901
Manea	4628	900
Lpcat1	1605	899
Mrpl24	949	899
Cdc23	4134	898
Ostm1	3009	898
Snx11	5102	898
Ubqln4	3372	898
Fam195b	1205	897
Ncaph	2694	897
Aldh3a2	3131	896
Naa25	3105	896
Slc15a2	5094	896
Usp31	10198	896
Ftx	8641	895
AI848285	1804	893
Atp6v1e1	1204	893
Fbxo42	5925	893
Gpx4	1932	893
Osbpl2	2745	893
Atrn	8737	892
Crocc	12789	892
Rnh1	5110	892
Ppme1	2361	891
Rnf13	3792	891
Snrpd1	837	891
Tmem214	2762	891
Dcaf15	2312	890
Plcg1	4435	890
Pole4	1694	890
C330007P06Rik	3339	888
Chic2	1115	888
Cog8	2104	888
Gpr183	2942	888
Snora7a	129	888
Dera	1688	887
Txnrd1	13866	887
A530054K11Rik	5179	886
Atrnl1	6583	886
Golga1	4386	886
Hnrnph3	2168	886
Scfd1	2091	886
Txndc9	4596	886
AA987161	4835	885
Polr2e	1008	885
Mrpl12	949	884
Tsg101	1832	884
Map1s	3274	883
Mtpap	2651	883
Pias2	19056	883
Ash2l	4744	882
Cdk5rap3	1875	882
Impa1	2601	882
Pofut1	5603	882
Usp10	3236	882
Lpxn	1673	881
Pfkp	3986	881
Kif4	4712	880
Mios	3704	880
Reps1	5155	880
Slc9a8	8939	880
Aifm1	2100	879
Tfg	3749	879
Trim59	2920	879
Ubxn6	1701	879
Wdr92	3431	879
Dcaf13	1541	878
Isyna1	1838	878
Sgk3	16319	878
1110059E24Rik	1428	877
Chmp5	1372	877
Pbdc1	2619	877
Peg13	4725	877
Pigq	3084	877
Rfx3	18333	877
Stk25	3254	877
Taf6	2264	877
Afg3l1	8420	876
Otud1	2529	875
Psmd12	1723	875
Thumpd3	2061	875
Tomm7	1109	875
Trim65	3050	875
Adck3	7954	874
Dhx29	4098	874
Prpsap2	7170	874
Tob1	2285	874
Klhdc3	4097	873
Mrps26	962	873
Dvl1	3348	871
Lsm4	942	871
Mov10	10617	871
Scamp2	2342	871
Txnl1	2558	871
Ier2	1522	870
Pik3r2	3159	870
Prdx5	688	870
Uty	5228	870
Hsd17b12	1839	869
Map7	7766	869
C330027C09Rik	3974	868
Psma5	1217	868
Rnpc3	6124	868
Sec24a	6798	868
Trmt112	1966	868
Ebna1bp2	2960	867
Psd3	18762	867
Rag1	6667	867
Sos2	5612	867
Twf2	1594	867
Hist4h4	2879	866
Srbd1	3530	866
BC018473	3263	865
Csnk2a2	3766	865
Pcid2	2408	865
Rab22a	1909	865
Zc3h3	3338	865
Rqcd1	3266	864
Wash	5791	864
AU019823	6659	863
Fhod1	3948	863
Dhx34	3801	862
Ei24	4336	862
Hist1h2ab	506	862
Pggt1b	2736	862
Pja1	4851	862
Vimp	1191	862
Vta1	1325	862
Med25	2271	861
Nck1	1685	861
Pi4k2a	3771	861
Slain1	2740	861
1700052N19Rik	2290	860
Herpud2	2744	860
Mettl3	2020	860
Mrpl39	1850	860
Pin1	3808	860
Tmem209	3403	860
Zfp87	2709	860
Cdc34	1266	859
Cog2	2824	859
Cul2	4158	859
Lrpap1	2907	859
Lsm14b	2534	859
Med16	6433	859
Top3b	2959	859
Anapc7	2750	858
Mrps5	1434	857
Kif16b	5445	856
Arf5	933	855
Ncapg	3698	855
Zfp943	2734	855
Unc119b	3643	854
Zcchc8	4286	854
Rmi1	10728	853
Trmt1	6428	853
Get4	4021	852
Rad9a	2046	851
Tmem14c	952	851
Vps37a	6379	851
Atmin	4877	850
Dag1	43936	850
Etfa	1464	850
Kat5	9130	850
Ndufb4	454	850
Ppm1k	5560	850
Reln	11698	850
Pcmt1	1917	849
Aldh18a1	7048	848
Parp11	3724	848
Tmppe	6856	848
Ccpg1	5654	847
Gmcl1	2944	847
Nfkbiz	10987	847
Slc38a9	8913	847
Carns1	3968	846
Fbxw2	13390	846
Hmmr	3914	846
Pstpip1	1851	846
Bud13	2208	845
Cdk7	7597	845
Prkx	3204	845
Tgif1	7854	845
Timm23	1162	845
Lrrc8c	2829	844
Ppp2r2d	2053	844
Sucla2	2108	844
Tm9sf1	2516	844
Ap1ar	2390	843
Crip1	447	843
Pibf1	6436	843
Tgfbrap1	5538	843
Fkbp5	3505	842
Otud6b	3259	842
Scmh1	6283	842
Zfyve20	5220	842
Mrpl15	7884	841
Mrpl49	1722	841
Myl4	883	841
Pik3ip1	2243	841
Zfyve27	11088	841
Lrif1	6839	840
Msl3	2319	840
Atp6v1c1	2098	839
Gpatch11	4207	839
Hps1	2754	839
Atpif1	539	838
Exoc1	3371	838
Nop9	3828	838
Rnmt	9851	838
Cc2d1a	3288	837
Kcnq5	13903	837
Nup54	2332	837
Gdap2	2871	836
Prkaa1	4655	836
Aspscr1	5009	834
Nelfa	2161	834
Phc1	15418	834
Suclg2	2279	834
1810026J23Rik	3170	833
Laptm4a	2129	833
Zbtb6	4535	833
Pacs2	5480	832
Polr3e	8390	832
Ulk3	2826	832
Fam78a	4011	831
Rbm41	13389	831
Trafd1	4960	831
Yipf3	2035	831
Zyx	2438	831
Rogdi	1392	830
Vps37b	2512	830
Eif1b	917	829
Ell2	3649	829
Hsd17b4	2685	829
Lmo4	4670	829
Ncoa7	7863	829
Nuak1	5018	829
Ptcd3	2595	829
Tpi1	1601	829
Zbtb20	6058	829
Elovl5	2781	828
Fanca	4541	828
Lpin2	11406	828
Tceanc2	6243	827
Tut1	2750	827
Brk1	1095	826
Cdkn2aip	3494	826
Ndufa2	529	826
Vps51	2631	826
Ercc6l2	8279	825
Ip6k2	1842	825
Ppp3cc	1948	824
Rbm34	3431	824
Rnf138	6112	824
Suv39h1	3116	824
Whamm	3069	824
Ercc4	6703	823
Fbxo34	12689	823
Fnta	1881	823
Lrrc8d	7830	823
Ms4a4c	1723	822
Ccdc12	821	821
Zxdc	9294	821
Dlgap4	11360	820
Ehd2	3058	820
Insr	9355	820
Ndufa9	1322	820
Cog6	2920	819
Lemd2	2596	819
Pebp1	1182	819
Vps53	2816	819
5830417I10Rik	9833	818
Galnt7	8680	818
Klhdc5	6571	817
Asna1	1253	816
Fam134b	4680	816
Mark4	2259	816
Mroh1	10380	816
Samsn1	1845	815
Cisd2	2869	814
Gmfg	1989	814
Rwdd1	1082	814
Chmp2b	1838	813
Pgam5	4155	813
Snord33	82	813
Ufm1	4867	813
Pde4dip	25645	812
Prrc1	4801	812
Slc35c1	5788	812
Spata2	3996	812
Abracl	809	811
Rab11a	2333	811
Rab5a	2364	811
Cbll1	11541	810
Cdkn2aipnl	1864	810
Gne	8202	810
Alg10b	3727	809
Wdtc1	4175	809
Ssr4	1490	808
Trmt6	2820	808
Zfp322a	9749	808
D830031N03Rik	8311	807
Erc1	11111	807
Psmc2	1782	807
Cers4	3668	806
G530011O06Rik	2380	806
Npepl1	2097	806
Phlpp2	7847	805
Zfp281	10546	805
Cndp2	2051	804
Fbxo46	2962	804
Asah1	2251	803
Osbpl7	3535	803
Hat1	1576	802
Nfu1	1907	802
Taz	7304	802
Ccr7	1975	801
Gtf2f2	1467	801
Map3k8	2507	801
Osbpl5	7788	801
Pias4	1663	801
Rad17	5566	801
Ccdc174	1757	800
Mrpl9	1601	800
Setbp1	9955	800
4833439L19Rik	12212	799
Pura	1601	799
Rcbtb1	3903	799
Ammecr1	3109	798
Chmp1a	2171	798
Csnk1e	2760	798
Dcaf17	14021	798
Kif3b	5631	798
Nfe2l2	2469	798
Pus1	5193	798
Tigd2	3007	798
Ppp2r1b	7259	797
Agl	9625	796
Ptcd2	1675	796
Tubgcp2	3085	796
Ubac1	3450	796
9830001H06Rik	13232	795
Cdc123	1623	795
Chka	7887	795
Dcaf10	7213	795
Ppp1r37	2971	795
Zfp12	4271	795
Adnp2	4188	794
Ngdn	1200	794
Zfp748	5316	794
Dhx33	5179	793
Nbeal2	8803	793
Ube2w	10768	793
Zfp513	4443	793
Zfp574	8335	793
Sec14l1	13080	792
Slc7a5	3513	791
Sun1	19399	791
Sh3glb2	1725	790
Snora62	128	790
Tlr1	5742	790
Zdhhc13	2407	790
Zmpste24	3430	790
Mapk7	2926	789
Ppid	1728	789
Atp5e	414	788
Casc4	20066	788
Egr3	1416	788
Prpf4	5237	788
Zfp35	3033	788
Arhgap33	4396	787
Rpap1	9567	787
Snora65	118	787
Tstd2	3725	787
Commd8	3464	786
Katna1	1775	786
Btf3l4	3111	785
Crbn	8103	785
Dynlrb1	686	784
Sys1	1608	783
Zfp790	8960	783
Tbl3	2515	782
Cwc25	3307	781
Ola1	3194	781
Tifa	2137	781
0610009D07Rik	1116	780
Colec12	3322	780
Gm20300	3440	780
Npat	7347	780
Osbpl11	4521	780
Ppp1r12b	6202	780
Prpsap1	1868	780
Taf5l	2887	780
Cntrob	3950	779
Jmjd6	1668	779
Lrrc45	2463	779
Rngtt	4153	779
Wdr5	2900	779
Zbtb24	2831	779
Nuf2	2405	778
Exosc9	1617	777
Lsm3	631	777
Ndufs8	2835	777
Pygo2	2911	777
Orc2	10146	776
Calhm2	2049	775
Lifr	12507	775
Ndufv2	1472	775
Rcc1	4615	775
Mcrs1	3712	774
Oard1	1135	774
Emc3	1958	773
Fut8	13469	773
Tiparp	4154	773
Nkap	4262	772
Tbc1d22a	3229	772
Ide	4964	771
Ndst2	3907	771
Ofd1	4453	771
2700029M09Rik	1183	770
St6galnac4	7635	770
Vps26a	6135	770
Ykt6	2476	770
Adssl1	1791	769
Ccndbp1	1572	769
Ccnf	3099	769
Ctps	2705	769
Ebag9	1563	769
Pbx2	2801	769
Prdm4	3919	769
Ttll4	4253	769
Galnt4	5113	768
Klhl18	4530	768
Pepd	1853	768
Tmem33	11527	768
Zbtb43	10086	768
Lsm12	1224	767
Ptms	1155	767
Slc25a36	3061	767
Pcgf3	3731	766
Mrpl3	1531	765
5430417L22Rik	3046	764
Galnt11	2541	763
Gusb	2456	763
Nbeal1	12108	763
Prmt7	2254	763
Cirbp	1256	762
Kif1b	17165	762
Pced1b	2200	762
Klhl20	4037	761
Papolg	3764	761
Plk4	10556	761
BC037034	2546	760
Dalrd3	1737	760
Gng5	535	760
Mafk	2825	760
Ptpn7	3264	760
Ripk3	5716	760
Sphk2	10823	760
Zfp628	3524	759
Cib1	837	758
Commd3	881	758
Trip4	13405	758
Cnot11	3166	757
Ctu2	3066	757
Dyrk1b	7405	757
Bid	1891	756
Kat8	1503	756
Pgm2l1	8626	756
Pydc3	2987	756
Tmx2	1968	756
Emc8	4933	755
Pabpc4	5519	755
Tbp	1842	755
Zbtb9	2784	755
Aph1a	6097	754
Dnajb12	1774	754
Ganc	4804	754
Hist1h4f	312	754
Micu1	2274	754
Pdcd5	642	754
Pigs	2488	754
Scarb2	2110	754
Zmym3	16093	754
Klhl5	3408	753
Lzic	1777	753
Arl6ip5	1339	752
Cry1	3016	752
Itgb7	2674	752
Zfp809	4882	752
