geneid	length	nreads
Smc3	4851	7411
Arf1	3790	7404
Rps15	522	7403
Apc	12449	7396
Hnrnpd	26832	7396
Ddx21	4743	7388
Tsc22d3	4119	7378
Mta2	3087	7365
Kpnb1	5909	7362
Cyth1	9474	7356
Smarcc2	14214	7342
Rcsd1	5250	7341
Uggt1	9029	7341
Ewsr1	2400	7337
Sun2	11325	7305
Rpl32	504	7299
Kif5b	6030	7292
Rasa3	4118	7275
Mid1	7784	7268
Far1	7853	7267
Snora81	164	7264
Ubtf	9138	7253
Cd53	2802	7214
Rps19	629	7207
Ctss	2713	7200
Sf3b3	4299	7192
Zfml	10761	7189
Cblb	6322	7176
Fermt3	2587	7161
Filip1l	7199	7159
Diap1	4377	7156
Tpm4	2082	7155
Btg2	3083	7148
Arhgap4	9867	7142
Ncf1	2721	7131
Sash3	2584	7125
Sp110	3852	7102
Hmgn1	1200	7086
Malt1	5008	7073
Vcp	3315	7068
Hmgb2	2692	7037
Rpl9	725	7033
Cmah	19124	7032
Rsf1	11129	7027
Hnrnpl	2142	7018
Mknk2	3068	7017
Hdac7	33483	7016
Lbr	3552	7014
Capza1	3187	7006
Vpreb3	602	6996
Gns	3855	6993
Ino80d	26967	6985
Grn	2333	6980
Mgea5	4797	6980
Rpl12	638	6969
Wbp7	8457	6967
Ppp1r12a	3403	6950
Irf5	4432	6946
Irf4	4683	6945
Itm2b	1772	6944
Calm2	1216	6935
Cbfa2t3	22910	6935
Prkar1a	3323	6934
Cct2	1962	6925
Zbtb7a	5373	6911
Sept6	15282	6899
Syncrip	9341	6881
Il16	4989	6880
Lynx1	3952	6877
2900097C17Rik	4917	6874
Cdc42	3654	6865
Tnks2	6481	6864
Supt6	6201	6863
Hdac9	12623	6862
Smarcc1	5673	6861
Chd9	11517	6852
Hivep1	8753	6850
Traf3	13875	6850
Top2a	5217	6843
Rps26	448	6840
Anp32b	1367	6828
Setd5	6470	6822
Nr3c1	6329	6819
Top1	3846	6811
Ccni	2804	6809
Prdm2	16718	6806
Git2	14911	6802
Pkm	4864	6795
Atxn2l	3718	6794
Bclaf1	16209	6791
U2af2	4392	6791
Flii	4012	6790
Atad2b	8102	6789
Qk	16812	6773
Glg1	3870	6768
Erp29	1243	6760
Gltscr1	5360	6750
Gga2	4891	6746
Psme1	977	6728
Srsf3	5626	6725
Epb4.1l2	8667	6716
Safb2	3272	6706
Eif4a1	3749	6702
Ubqln1	7288	6699
N4bp2	5731	6692
Nfkb2	9232	6670
Spag9	49794	6662
Ebf1	2245	6651
Ktn1	4485	6650
Arhgap25	5330	6632
Elf4	5847	6629
Rps15a	5134	6626
Pds5a	4146	6625
Matr3	4472	6623
Thoc2	7619	6620
Luc7l3	3296	6619
Vav2	3482	6618
Ap2b1	10776	6617
2610507B11Rik	7443	6614
Supt5	3511	6610
Wasf2	4088	6604
Ubap2l	30876	6600
Ubl3	2667	6565
Rpl28	496	6555
Rnf20	8471	6548
Man2a2	6554	6543
Rpl27	734	6541
Tbc1d1	5432	6540
Ccdc50	13917	6536
Il4ra	5094	6511
Sec16a	8739	6510
Map4k2	2466	6487
Larp1	6615	6476
Zfp592	7292	6476
Stat6	3805	6452
Fam65b	12159	6446
Trim28	3242	6442
Nfatc1	27724	6439
Ddx46	5673	6430
Msl1	4340	6429
Ier5	3270	6416
Fubp1	6491	6410
Cep170	6930	6399
Ap3d1	4730	6394
Ddb1	4163	6393
Ifi203	7244	6389
Dnaja1	16680	6368
Scd2	5451	6368
Baz2b	7980	6347
Adar	17660	6346
Snord22	126	6344
Hnrnpa0	2678	6341
Ankrd44	6140	6340
Nrd1	4155	6333
Rbbp6	8471	6333
Skil	20603	6333
Zfpm1	3386	6325
Gm15800	15482	6323
Smarcd2	5144	6319
Eif5	7793	6309
Gpcpd1	10795	6309
Pcm1	8381	6307
Rapgef6	31997	6305
Mybbp1a	4117	6301
Marcks	4186	6288
Trak2	6240	6285
Limd1	4853	6273
Bcl7a	3809	6270
Lrrk2	8230	6270
Add3	17766	6269
Myo5a	11683	6264
Rpl10a	830	6261
Fam168b	15126	6260
Trib2	4198	6257
Abcf1	3150	6252
Epn1	4959	6243
Nfkbid	2010	6236
Birc3	2811	6206
Susd1	3295	6206
Sfrs18	4545	6201
Pik3r1	12754	6195
Pold1	3424	6186
Arap1	19753	6185
Stk17b	3278	6185
Creb1	25057	6184
Snap29	3432	6182
Hist1h1d	2977	6158
P4hb	2538	6157
Rps5	740	6149
Phf3	7561	6146
Zcchc6	5551	6142
Smek1	9149	6127
Dip2b	17041	6107
Srebf2	4570	6107
Jhdm1d	9553	6098
Elmsan1	14112	6090
Dpp4	8922	6087
Rps14	597	6077
Cd52	503	6076
Arid4b	11949	6073
Ccar1	4478	6068
Chd6	10549	6068
Fnbp1	20146	6063
Tor1aip1	12152	6060
Ctcf	3823	6058
Taok3	12913	6057
Dok3	1546	6054
Setd1b	8858	6052
Gmip	3925	6042
Tnrc18	13852	6041
Xpo1	10050	6035
Zbtb18	8786	6029
Rock2	8012	6023
Phf2	5260	6012
Tcerg1	4409	6006
Dennd1b	16276	6001
Gna13	6197	5998
Dusp6	2797	5997
Ankfy1	8034	5994
Fam120a	4918	5993
Cd164	2830	5989
Papola	4508	5987
Morc3	4179	5986
Ttyh3	4658	5971
Dhx15	5991	5969
Tra2b	2135	5964
Zc3hav1	7180	5963
Pi4ka	6431	5961
Ube2d3	2619	5957
Calm3	2208	5956
Gm17821	12530	5947
Med12	8447	5939
Mllt6	7271	5936
Prpf40a	3565	5935
Eif5b	7797	5925
Rsrc2	8674	5920
Vasp	2251	5919
Gnb1	9374	5914
Ppp1r15b	5588	5908
Arfgef1	7042	5901
Ctsz	1393	5895
Stk24	2574	5895
Pnn	3469	5893
C1galt1	2065	5889
Arpc1b	1551	5880
Gcn1l1	8546	5880
Fam49b	3800	5879
Ppp1cc	2379	5872
Clk1	6657	5863
Napsa	1479	5858
Zfp706	4417	5858
Pcbp1	1669	5857
Mtmr3	5674	5854
Dyrk1a	11771	5852
Ylpm1	7034	5850
Sh3bgrl3	707	5846
Cbl	5083	5844
Tmod3	3590	5837
Ythdc1	3034	5835
Limd2	2950	5814
Trim8	3241	5812
Capzb	6761	5809
Smap2	2905	5809
Grb2	2610	5803
Ncor2	25588	5789
Sf3a1	4916	5779
G3bp1	2685	5774
Rpl15	1841	5773
Dnm2	13688	5772
Gripap1	2922	5767
Eif3f	1507	5755
Slc1a5	2758	5755
Usp25	4413	5755
Trim25	5563	5754
Zfp36	1765	5742
Anp32a	2089	5732
Clec2d	1214	5727
Sin3a	15300	5726
Jakmip1	2382	5724
Blk	2475	5715
Kdm4a	7992	5710
Cyth4	2791	5707
Rlim	7435	5698
Tmpo	19823	5694
Ik	1996	5693
Rps11	602	5690
Ehbp1l1	17401	5682
Clasp1	23049	5678
Ran	2288	5672
Osbpl8	14267	5663
St13	1622	5654
Blnk	2097	5647
Pag1	16447	5644
Zfp207	12240	5639
Arcn1	3454	5638
Cd93	6638	5633
Srsf6	3546	5631
Csnk1a1	2013	5620
Clint1	3398	5616
Sept7	5058	5615
Tbl1xr1	8127	5612
Zc3h4	6051	5610
Ahnak	19145	5609
Prkce	6254	5598
Cotl1	1639	5597
Fchsd2	8750	5597
Mrfap1	1630	5584
Mapk1	7031	5580
Cybb	4752	5574
Dusp2	1618	5574
Dhx16	3390	5570
Actn4	3811	5569
Pxk	5647	5560
Celf2	65102	5545
Tab2	4278	5541
Trp53i11	2662	5541
Eif3b	2966	5522
Nfat5	26824	5518
Cnn3	2003	5515
Dcp2	8643	5509
Arid2	9029	5502
Rps10	573	5493
Serinc5	5318	5491
Map4k4	22525	5487
Aldh2	2207	5482
Fbxo11	4013	5470
Sdha	2859	5458
Smarca5	4638	5450
Hdlbp	6238	5440
Zfp148	9431	5436
Adnp	4903	5435
R3hdm2	12489	5433
Man2a1	6078	5421
Ddx58	4943	5416
Lrba	28098	5414
Cdk12	20157	5412
Rnase6	1071	5404
Pa2g4	2432	5403
Fgfr1op2	2828	5402
Adam10	4589	5401
Tnrc6c	8726	5395
Dpp8	4764	5394
Hyou1	4432	5389
Vps13a	11164	5385
Sp3	8259	5374
Msl2	4923	5373
Tm9sf3	6144	5371
Ppp2ca	1930	5370
H2-Q4	1793	5367
Zeb2	9113	5361
Ccdc88c	6292	5355
Gpd1l	4393	5353
Was	2094	5353
Gtf3c1	6869	5352
H2-Aa	1069	5351
Atm	11964	5336
Pnrc1	1925	5332
Upf1	9199	5332
Ctnnb1	7046	5329
Lpgat1	14107	5329
Rbm27	6264	5314
U2surp	15340	5313
Slc44a2	6916	5299
Smg7	17387	5299
Ctbp1	9536	5288
Rbm33	9501	5284
Rap1b	1937	5281
Pak2	4099	5279
Eif3h	1228	5263
Coro1b	1844	5255
Hspa9	3042	5255
Heatr6	5673	5251
Kidins220	7402	5249
Kansl1	5510	5246
Rpl36a	489	5239
Pds5b	7309	5226
Crebrf	7453	5214
Lrrfip1	8617	5207
Dusp11	6434	5205
Nktr	7015	5205
Fip1l1	9003	5202
Rgs2	3009	5200
Arpc5	1897	5199
Ptpn1	4213	5194
Picalm	24501	5187
Ehd1	3182	5179
Marf1	7765	5179
D4Wsu53e	1415	5172
Pum1	25717	5170
Tlk1	4031	5162
Whsc1l1	13575	5155
Cnn2	1782	5154
Tmem131	6548	5151
Arfgef2	8776	5149
Psd4	4683	5144
Nsa2	2686	5137
Arglu1	1712	5134
Cdc5l	2991	5128
Golga4	7532	5115
Hnrpdl	2750	5115
2810407C02Rik	3546	5113
Fam43a	3075	5097
Bms1	4288	5093
Mier1	9403	5088
Rpl36	407	5085
Lrp10	3012	5084
Eif2c2	8031	5080
Ogdh	33277	5074
Heg1	4780	5072
Fli1	3087	5071
Ehd4	3387	5069
Pan3	4628	5063
Gm608	12606	5062
Pdcd6ip	17877	5061
Fnbp4	4690	5058
Gltscr2	1557	5056
Irf2bp2	4530	5043
Myo9b	21541	5043
Ahctf1	8831	5037
Snora74a	198	5035
Dtx3l	5181	5033
Tmf1	6781	5033
Nin	16383	5029
Srsf11	9257	5029
Ywhah	1764	5028
Med13l	9295	5017
Zzef1	11150	5014
Dcaf7	5749	5003
Pcnt	9530	5003
Mlxip	9505	5002
Ftsjd2	3754	4993
Tardbp	39147	4989
Acap1	2482	4976
Tnfaip3	8757	4968
Dnajc13	7697	4965
Synrg	11105	4964
Fam178a	6880	4959
Snx30	7507	4955
Srsf2	1903	4950
Aim1	7416	4948
Nucks1	12189	4947
Phf14	10800	4946
Dicer1	9851	4942
Ubxn7	10318	4941
Ogt	5384	4936
Kdm5c	6267	4934
Clic1	1159	4927
Camk2d	12782	4924
Mndal	1908	4924
Eps15	9415	4922
Med1	15722	4915
Rest	4266	4904
Anp32e	9375	4893
Ddx23	2814	4891
Fam3c	2739	4885
Aldoa	4560	4883
Ubr2	15298	4880
Sltm	7260	4879
Nufip2	10399	4871
H2afy	7824	4856
Gpbp1	7188	4855
Nfkbie	2421	4855
Eif2c1	7064	4854
Myl6	614	4854
Slc38a1	22077	4851
Dusp10	2712	4848
Smc6	5603	4843
Rasgrp2	2193	4839
Zc3h11a	4395	4838
Rrp1	2008	4836
Tcf25	8330	4836
Otud4	14651	4826
Nup153	6021	4825
Brd1	5137	4820
Celf1	25095	4820
Arl5a	5212	4819
Ubn2	14669	4817
Rpl22	2040	4816
Rreb1	46572	4812
Dgkz	7584	4803
Tnrc6a	8479	4803
Eif2ak3	4496	4797
Arpc5l	1271	4796
Rassf4	6344	4782
Rps28	327	4778
Sh3pxd2a	20844	4778
Ttc7	4615	4776
Cep250	31789	4766
Ppig	6297	4765
Zc3h13	6151	4765
Rnf111	4880	4764
Cpsf2	5315	4760
Topbp1	5111	4758
Cd2ap	5399	4750
Rbm6	7705	4750
Aff4	10165	4746
Sh3bp5	2473	4745
Stxbp2	2703	4745
Usp19	23481	4742
Rsbn1l	5554	4735
Mast3	5334	4734
Tcea1	7903	4731
Wtap	11937	4729
Cabin1	7460	4721
Gigyf2	11437	4721
Cpm	5195	4718
Fkbp15	4342	4715
Tkt	3207	4712
Ap2m1	2057	4710
Tcf12	21475	4707
Bag6	11230	4706
Gramd4	8427	4703
Brd7	2370	4690
Dennd4a	8655	4683
Fam63b	8081	4682
Psme4	6442	4676
Safb	3183	4674
Arf3	3481	4672
Klhl6	2405	4670
G3bp2	21355	4667
Atf4	1725	4656
Pecam1	6553	4656
Mtdh	3680	4652
Srpk3	1963	4651
Ttpal	9043	4649
Iws1	9623	4647
Pik3cg	20135	4644
Rpl35a	1532	4641
Xiap	6550	4638
Ubr3	16153	4635
4930523C07Rik	5868	4634
Ppp1cb	4024	4633
Glyr1	6686	4631
Ints1	7113	4630
Srsf10	6116	4626
Zfp871	10850	4626
Pdia6	2125	4619
Smc4	4082	4618
Atf6	7463	4611
Akap8	3695	4608
Pkig	5389	4605
Rnf10	3112	4605
Il10ra	3493	4601
Dennd3	5299	4599
Slc38a2	4628	4596
Ap1m1	1964	4595
Pou2f1	51912	4591
Smek2	5108	4584
Zfp236	9473	4580
Anapc1	8967	4577
D14Abb1e	14878	4575
Zfp646	6310	4572
Setd1a	5931	4570
Suv420h1	33890	4567
S1pr1	3029	4565
Man1a2	7943	4563
Ccnd3	6170	4558
Rps13	582	4551
Srrt	9018	4551
Cpsf6	6534	4550
Ubn1	6455	4542
Rps25	684	4540
Eprs	4850	4528
Cul3	2764	4524
Il21r	2607	4516
Phrf1	5374	4508
Cherp	3800	4507
Man2b1	4325	4504
Zmiz1	7525	4495
Rbbp4	4407	4493
Cobll1	9973	4491
Gpatch8	6829	4491
Rpl39	394	4491
Anapc5	5477	4485
Slc25a5	1238	4484
Wac	15127	4478
Rdx	10555	4469
Hsph1	3478	4467
Glt25d1	3181	4462
Rfc1	4720	4462
Psmb8	1223	4459
Senp6	4938	4452
Plcl2	4051	4445
Fkbp4	2167	4444
Ssb	4149	4443
Pabpn1	1793	4439
Smg6	5799	4435
Tmbim6	9870	4430
Ddx39b	3390	4429
Lsm14a	2723	4425
Zfp318	11737	4423
Capza2	1986	4421
C2cd3	7811	4415
Dynll1	2021	4410
Mgat1	11373	4408
A630001G21Rik	1936	4401
Zfp217	11355	4397
Irf2	2484	4381
Ywhag	3592	4381
Prr12	6879	4378
Fam111a	3199	4374
Mbd2	1850	4369
Parvg	5355	4367
Rpl31	3403	4366
2310014L17Rik	3239	4362
Ncoa2	16219	4362
Eif1	1211	4361
Gak	4453	4361
Tmem229b	7521	4361
Btk	2535	4355
Plekhf2	2920	4355
Rac1	2269	4353
Alkbh5	6025	4348
Il2rg	1612	4348
Snrnp70	1639	4348
Lmtk2	8114	4344
Sept1	1453	4344
Rrbp1	7867	4340
Ywhaq	2110	4338
Nr2c2	7620	4333
Pcf11	5804	4327
Vezf1	4583	4319
Specc1l	12353	4314
Hook3	12836	4312
Pip4k2b	5053	4311
Eif3d	1910	4307
BC018507	7675	4304
