geneid	length	nreads
Nfkb1	4118	9151
Ddx3x	4571	9141
Eml4	15786	9124
Ptprcap	846	9047
Mdn1	17959	9035
4932438A13Rik	15883	9000
Parp14	7251	8972
Nup210	7035	8967
Rps20	502	8948
Dek	2602	8908
Dock11	6665	8892
Dennd5b	9833	8880
Srrm1	7449	8875
Trrap	12476	8868
Zfp292	9977	8831
Ewsr1	2400	8816
Stat1	15456	8803
Ppp1r18	8526	8801
Pdia4	2481	8771
Sdc4	2460	8757
Fcrla	5046	8755
Khdrbs1	6348	8754
Herc1	15229	8726
Rhoa	2126	8726
Atp13a2	8580	8714
Rbm5	3087	8712
Zfp36l2	3532	8709
Arhgap4	9867	8684
Hivep3	9021	8675
Rapgef1	18321	8669
Mga	27235	8629
Rasa3	4118	8603
Txnip	5599	8589
Nfatc3	6014	8582
Rad21	3605	8580
Hipk1	8049	8567
Mef2d	2459	8559
Ankhd1	8231	8557
Pik3cd	29395	8550
Pdcd4	6554	8549
Mtpn	4042	8537
Rpl27a	1112	8534
Rpl7a	864	8528
Akap9	12105	8495
Ppp1ca	1363	8495
A630089N07Rik	2131	8467
Cmah	19124	8455
Glcci1	6204	8433
Ubr5	19562	8428
Stag2	11770	8425
Bcor	33578	8418
Lyst	11806	8404
Mlec	5952	8399
Zmiz2	8160	8386
Ssh2	9039	8384
Pyhin1	3497	8383
Atp5b	1879	8381
Elk4	3671	8363
Dnmt1	21864	8361
Cd97	12307	8352
Chd1	7918	8346
Chd3	7281	8297
Eef1b2	1933	8283
Prpf4b	4466	8280
Rpl23	1062	8263
Rps2	999	8263
Kdm2a	7265	8260
Ptp4a2	6795	8259
Ankrd17	19379	8222
Arpc2	1597	8214
Cerk	4546	8214
Baz2b	7980	8199
Ktn1	4485	8194
Ptp4a3	13595	8184
Usp24	10601	8171
Pkn1	6761	8155
Snx5	4927	8131
Anp32b	1367	8121
Sp110	3852	8101
Man2a2	6554	8095
Eef1g	1565	8084
Clta	4458	8057
Tmsb10	1828	8048
Eif4b	3854	8046
Pbrm1	8117	8024
Tacc1	14166	8004
Gm10845	3389	7996
Hist1h1e	1931	7989
Uggt1	9029	7979
Copa	4629	7970
Khsrp	3999	7960
B3gnt5	14089	7956
Sfrs18	4545	7955
Sema4b	3946	7949
Hspa4	4640	7946
Mef2c	12752	7925
Chst15	4265	7915
Cnbp	6489	7915
Grn	2333	7908
Cblb	6322	7896
Dido1	18041	7876
Rps27a	1547	7849
Fermt3	2587	7844
Cyth1	9474	7841
Trp53inp1	10822	7831
Hdac7	33483	7829
Safb2	3272	7796
Diap1	4377	7787
Chchd10	948	7786
Zfpm1	3386	7785
Apc	12449	7754
St6gal1	12729	7753
Rfx7	8000	7744
Ssrp1	5587	7741
Spen	12299	7737
Pou2f2	13180	7710
Ddx54	3931	7706
Cybasc3	2580	7702
Smarcc2	14214	7702
Ebf1	2245	7651
Strbp	16348	7647
Tapbp	5497	7647
Prr14l	10546	7641
Map4k2	2466	7625
Srsf1	10924	7624
Tax1bp1	3284	7607
Cdv3	15211	7564
Luc7l3	3296	7564
Hnrnpd	26832	7538
Kdm5a	10969	7524
Fam65b	12159	7519
Tgfb1	2094	7502
Ddx46	5673	7493
Kpnb1	5909	7490
Edem1	5858	7481
Lrba	28098	7481
Prkce	6254	7474
Rpl37	867	7455
Lrrk2	8230	7435
Ppp1r12a	3403	7420
Wbp7	8457	7419
Tgfbr2	9501	7409
Psme1	977	7400
Ubtf	9138	7393
Tram1	2888	7381
Uba1	16374	7357
Tcp1	2363	7351
Usp9x	11902	7342
Lnpep	5181	7336
Smc3	4851	7332
Lynx1	3952	7327
Vav2	3482	7327
Tpm4	2082	7325
Apobec3	4819	7315
Prpf38b	3003	7305
Eif5a	12029	7293
Ankrd13a	3252	7285
Btg2	3083	7268
Sh3kbp1	13926	7263
Pcbp2	11196	7232
Cdk13	13982	7221
Taok1	12409	7214
Eif4a2	7750	7210
Ppp2r5a	3082	7210
Rpl18	679	7194
Zbtb7a	5373	7189
Ppp1r16b	12762	7180
Arhgdib	1100	7165
Hdac9	12623	7162
Spag9	49794	7143
Rsf1	11129	7139
Chd9	11517	7123
Epn1	4959	7121
Ptbp1	5788	7113
Zeb2	9113	7107
Acly	8824	7101
Bzw1	2833	7084
9930111J21Rik1	3863	7082
Naca	8152	7075
Bdp1	9921	7066
Hist1h1d	2977	7060
Syncrip	9341	7060
Itm2b	1772	7044
Zfp608	6112	7024
Pdia3	2642	6997
Lbr	3552	6985
Sp1	7818	6981
Add3	17766	6979
Ino80d	26967	6969
Irf5	4432	6968
Atxn2l	3718	6967
Gga2	4891	6960
Nfatc1	27724	6950
Cbfa2t3	22910	6945
Ehbp1l1	17401	6938
Ftl1	970	6930
Ncf1	2721	6925
Malt1	5008	6924
Rapgef6	31997	6923
Epb4.1l2	8667	6916
Kif5b	6030	6914
Arap1	19753	6907
Mta2	3087	6906
Mgea5	4797	6894
Sf3b3	4299	6894
Thoc2	7619	6878
2610507B11Rik	7443	6866
Ube2h	13361	6856
Hnrnpl	2142	6853
Rps15	522	6836
Dpp4	8922	6833
Adar	17660	6827
Myo5a	11683	6819
Wasf2	4088	6815
Prdm2	16718	6806
Elf4	5847	6796
Filip1l	7199	6791
Dok3	1546	6788
Ankrd44	6140	6782
Supt6	6201	6782
Ap3d1	4730	6779
Susd1	3295	6770
Gns	3855	6763
Gpcpd1	10795	6752
Ccni	2804	6746
Gltscr1	5360	6737
Hivep1	8753	6729
Rcsd1	5250	6706
Atad2b	8102	6686
Flii	4012	6681
Tnks2	6481	6681
Ubl3	2667	6677
Kdm5c	6267	6665
Dnajc7	2312	6654
4930470H14Rik	1734	6650
Ubb	1165	6649
Arid4b	11949	6642
Il4ra	5094	6641
Rps17	474	6639
Erp29	1243	6635
Git2	14911	6631
Rpl14	935	6618
Far1	7853	6616
Fnbp1	20146	6610
Tbc1d1	5432	6608
Cct5	1769	6598
Abcf1	3150	6586
Pnn	3469	6566
Rc3h1	11011	6562
Cdc42	3654	6560
Slc1a5	2758	6555
Setd5	6470	6551
Sept6	15282	6543
Ttyh3	4658	6543
Qk	16812	6521
Rpl11	594	6515
Nrd1	4155	6510
U2af2	4392	6505
Sun2	11325	6503
Pold1	3424	6485
Tle3	15522	6485
Pkm	4864	6484
Trim25	5563	6479
Rps12	518	6474
Rnf20	8471	6469
Mknk2	3068	6464
Ogt	5384	6462
Hnrnpc	13993	6461
Capza1	3187	6450
Jakmip1	2382	6449
Cyth4	2791	6440
Zfml	10761	6429
Zc3hav1	7180	6428
Calm2	1216	6420
Arhgap25	5330	6414
Tmpo	19823	6413
Tnrc18	13852	6411
Cep170	6930	6410
Ddx21	4743	6392
Pcm1	8381	6390
Sec16a	8739	6387
Klhl24	6683	6381
H2-Ab1	1193	6378
Ddb1	4163	6373
Ctss	2713	6370
Traf3	13875	6359
Hmgn1	1200	6354
Ctcf	3823	6345
Elmsan1	14112	6343
Arglu1	1712	6331
Rpl12	638	6325
Slc44a2	6916	6317
Snap29	3432	6317
Irf4	4683	6314
Pds5a	4146	6301
Fam120a	4918	6298
Ddx58	4943	6288
Dnm2	13688	6283
Gripap1	2922	6274
Srebf2	4570	6261
Supt5	3511	6261
Ubap2l	30876	6254
Arf1	3790	6251
Cpsf6	6534	6247
Snord15a	148	6247
Cd53	2802	6239
Sash3	2584	6239
Cybb	4752	6236
St3gal1	5784	6222
Smarcc1	5673	6221
Smek1	9149	6220
Vcp	3315	6218
Hnrnpa0	2678	6211
Il16	4989	6210
Rbbp6	8471	6203
Larp1	6615	6197
Nfkb2	9232	6197
Ahnak	19145	6190
Bclaf1	16209	6190
Lpgat1	14107	6190
2900097C17Rik	4917	6181
Trp53i11	2662	6179
Limd1	4853	6178
Usp25	4413	6146
Blk	2475	6141
Tcerg1	4409	6140
Ubqln1	7288	6125
Rock2	8012	6119
Ccdc88c	6292	6111
Serinc5	5318	6111
Clint1	3398	6108
Nfkbid	2010	6100
Chd6	10549	6095
Eif5b	7797	6090
Gm15800	15482	6084
Stk17b	3278	6081
Tor1aip1	12152	6081
Trak2	6240	6076
Prkar1a	3323	6068
Rsrc2	8674	6066
Fubp1	6491	6063
Leng8	5094	6061
Ifi203	7244	6057
Glg1	3870	6049
Dennd1b	16276	6045
Matr3	4472	6045
Vps13a	11164	6017
Pi4ka	6431	6015
Pik3r1	12754	6013
Vpreb3	602	6013
Rbm33	9501	5999
Hnrpdl	2750	5997
Zfp592	7292	5997
Birc3	2811	5985
Marcks	4186	5977
H2-Q4	1793	5970
D4Wsu53e	1415	5965
Skil	20603	5964
Dhx16	3390	5961
N4bp2	5731	5961
Setd1b	8858	5961
Rps18	524	5953
Cct2	1962	5944
Eif4a1	3749	5941
Zbtb18	8786	5941
Rassf4	6344	5940
Ap2b1	10776	5939
Pcnt	9530	5930
Bcl7a	3809	5917
Cd93	6638	5914
C1galt1	2065	5909
Arid2	9029	5900
Ylpm1	7034	5895
Zfc3h1	6956	5891
Clk1	6657	5885
Cbl	5083	5880
Nr3c1	6329	5880
Ccdc50	13917	5879
Jhdm1d	9553	5875
Trim28	3242	5875
Eif5	7793	5868
Mllt6	7271	5864
Msl1	4340	5856
Stk24	2574	5853
Fam49b	3800	5846
Srsf6	3546	5832
Gcn1l1	8546	5821
Gnb1	9374	5812
Med12	8447	5811
Tnrc6c	8726	5804
Rpl27	734	5795
Gmip	3925	5794
Mybbp1a	4117	5770
Rps16	615	5769
Map4k4	22525	5765
Ankfy1	8034	5762
Rpl28	496	5755
Clasp1	23049	5753
Zcchc6	5551	5743
Dgkz	7584	5740
Man2a1	6078	5739
Stat6	3805	5738
Fam168b	15126	5721
Snx30	7507	5719
Morc3	4179	5718
Osbpl8	14267	5699
Dhx15	5991	5697
Pag1	16447	5679
Acap1	2482	5676
Calm3	2208	5674
Dusp2	1618	5671
Lrrfip1	8617	5668
Xpo1	10050	5667
Sh3bgrl3	707	5664
Rps26	448	5659
Kdm4a	7992	5644
Tab2	4278	5640
Taok3	12913	5640
Smarcd2	5144	5638
Gna13	6197	5637
Prpf40a	3565	5625
Phf14	10800	5624
Ncor2	25588	5620
Zfp207	12240	5617
Tardbp	39147	5610
Phf3	7561	5609
Blnk	2097	5608
Dyrk1a	11771	5594
Zzef1	11150	5593
Rpl32	504	5590
Zfp706	4417	5589
Fnbp4	4690	5584
Whsc1l1	13575	5576
Sla	5434	5564
Dip2b	17041	5561
R3hdm2	12489	5558
Ftsjd2	3754	5542
Srpk3	1963	5541
Kidins220	7402	5538
Zc3h4	6051	5537
Dennd4a	8655	5534
Top1	3846	5532
Ppp1r15b	5588	5529
Ccar1	4478	5519
Nktr	7015	5519
Dcp2	8643	5509
Srsf2	1903	5506
Ier5	3270	5488
Papola	4508	5485
Nin	16383	5483
Smc4	4082	5479
Pxk	5647	5473
Ythdc1	3034	5473
Gtf3c1	6869	5472
Rlim	7435	5468
Mlxip	9505	5466
Heg1	4780	5459
Topbp1	5111	5454
Mtmr3	5674	5450
Srsf3	5626	5450
Sept7	5058	5445
A630001G21Rik	1936	5442
Aff4	10165	5434
Fbxo11	4013	5430
Srrt	9018	5430
Capzb	6761	5427
Upf1	9199	5427
Arfgef1	7042	5418
Gm608	12606	5418
Dpp8	4764	5416
P4hb	2538	5393
U2surp	15340	5383
Phf2	5260	5381
Rps11	602	5380
Marf1	7765	5378
S1pr1	3029	5377
Eif2ak3	4496	5372
Rasgrp2	2193	5369
Glt25d1	3181	5361
Smap2	2905	5354
Rpl9	725	5352
Slc38a1	22077	5350
Arpc1b	1551	5341
Ik	1996	5336
Pcbp1	1669	5332
Med13l	9295	5326
Fchsd2	8750	5325
Cnn3	2003	5314
Nfat5	26824	5312
Ptpn1	4213	5306
Limd2	2950	5300
Eif3b	2966	5293
Napsa	1479	5290
Rreb1	46572	5290
Rbm3	6700	5289
Ahctf1	8831	5287
Ubr3	16153	5286
Csnk1a1	2013	5278
Rps14	597	5274
Sin3a	15300	5274
Tlk1	4031	5274
Ppp1cc	2379	5272
Camk2d	12782	5261
Dnajc13	7697	5248
Bms1	4288	5245
Rap1b	1937	5233
Ubr2	15298	5231
Cd164	2830	5225
Psd4	4683	5224
Arcn1	3454	5222
Golga4	7532	5219
Cdk12	20157	5204
Rps19	629	5204
Was	2094	5203
Atm	11964	5201
Cep250	31789	5198
Ctbp1	9536	5194
Vasp	2251	5189
Sf3a1	4916	5188
Celf2	65102	5187
Cotl1	1639	5185
Rpl10a	830	5185
Eps15	9415	5177
Gpd1l	4393	5177
Tmem131	6548	5174
Mctp2	5789	5168
Arfgef2	8776	5167
Hdlbp	6238	5167
Ctnnb1	7046	5160
Srsf11	9257	5146
Atp8a1	16303	5142
Actn4	3811	5139
Mapk1	7031	5137
Eif3f	1507	5128
Cpm	5195	5116
Fus	1844	5112
Myo9b	21541	5106
Tra2b	2135	5106
Uvrag	3438	5106
Plcl2	4051	5100
Kansl1	5510	5098
Arap2	7362	5083
Ube2d3	2619	5079
Ddx23	2814	5075
Msl2	4923	5074
Sdha	2859	5074
Smc6	5603	5072
Sp3	8259	5069
Eif2s3x	3587	5065
Ehd1	3182	5061
Txndc5	2617	5050
Anp32a	2089	5049
H2afy	7824	5048
Psme4	6442	5043
Rnase6	1071	5042
Adnp	4903	5038
Tcf25	8330	5037
Trim30a	3770	5034
Aldh2	2207	5027
Heatr6	5673	5024
Mrfap1	1630	5024
Ogdh	33277	5018
Rpl22	2040	5006
Cd52	503	5001
Ppp2ca	1930	5001
Fgd2	5247	4998
Creb1	25057	4996
D14Abb1e	14878	4996
Cabin1	7460	4994
Trib2	4198	4994
Otud4	14651	4993
Sh3bp5	2473	4988
Tbl1xr1	8127	4986
Crebrf	7453	4983
Dicer1	9851	4973
Dusp11	6434	4959
Ckap5	13091	4953
Mast3	5334	4953
Pou2f1	51912	4949
Arl5a	5212	4948
Whsc1	21625	4939
Anapc5	5477	4937
Sltm	7260	4935
Arpc5	1897	4934
Fip1l1	9003	4930
Safb	3183	4927
Eif2c2	8031	4913
Pds5b	7309	4913
Nucks1	12189	4910
Cobll1	9973	4897
Rbm6	7705	4895
Fgfr1op2	2828	4893
Nufip2	10399	4892
Aim1	7416	4889
Anp32e	9375	4887
Synj2bp	10398	4884
Dusp10	2712	4879
Synrg	11105	4879
Ubn2	14669	4878
Ubxn7	10318	4878
Nfkbie	2421	4877
Rrp1	2008	4877
Ints1	7113	4876
Adam10	4589	4872
Smarca5	4638	4867
Rnf111	4880	4865
Fam43a	3075	4862
Mtdh	3680	4862
Sept1	1453	4861
Picalm	24501	4857
Pkig	5389	4854
Irf2bp2	4530	4849
Rrbp1	7867	4843
Pum1	25717	4840
Cd2ap	5399	4835
Fli1	3087	4830
Dtx3l	5181	4820
Iws1	9623	4816
Brd8	4677	4812
Tm9sf3	6144	4810
Rbm27	6264	4790
Gigyf1	5438	4786
Celf1	25095	4782
Neat1	3177	4777
Ehd4	3387	4775
Zc3h13	6151	4774
Akap8	3695	4770
Zfp871	10850	4769
Rps5	740	4767
Cdc5l	2991	4764
Coro1b	1844	4764
Ctsz	1393	4758
Adcy7	24060	4756
G3bp1	2685	4756
Lrp10	3012	4755
Ran	2288	4752
Fam63b	8081	4749
Cnn2	1782	4747
Man1a	3889	4746
Tmod3	3590	4740
Rps10	573	4734
Nisch	5586	4729
Man2b1	4325	4726
Pip5k1c	8480	4724
Stxbp2	2703	4715
Med1	15722	4709
Tnrc6a	8479	4707
Brd1	5137	4692
Gltscr2	1557	4690
Dusp6	2797	4689
Atp1b1	2422	4685
Man1a2	7943	4680
Tap1	5816	4680
Bag6	11230	4671
Zc3h11a	4395	4670
Snrnp70	1639	4666
Zfp148	9431	4662
Glyr1	6686	4654
4930523C07Rik	5868	4649
Pa2g4	2432	4649
Mgat1	11373	4645
Rnf10	3112	4644
Rel	2584	4643
Zfp646	6310	4641
Phrf1	5374	4634
Rps15a	5134	4634
Nr2c2	7620	4633
Hyou1	4432	4630
Smg6	5799	4625
Hist2h2bb	493	4623
Smarce1	2918	4621
Ttc14	20502	4618
Hspa9	3042	4616
Gak	4453	4612
Cherp	3800	4611
Tmem229b	7521	4605
Grb2	2610	4601
Rgs2	3009	4597
Rpn1	3642	4594
Pecam1	6553	4591
Cpsf2	5315	4587
Tcf12	21475	4583
Anapc1	8967	4581
Pnrc1	1925	4581
Themis2	2542	4580
Ncoa2	16219	4578
Tmf1	6781	4572
Dennd3	5299	4567
Mdm4	3490	4566
Ttpal	9043	4556
Pabpn1	1793	4547
Fam193a	5541	4538
Fkbp15	4342	4537
Rb1	4625	4537
Zfp407	7908	4534
Ppig	6297	4530
Cd180	2326	4527
Rfc1	4720	4524
Nup153	6021	4521
Fam111a	3199	4520
St8sia4	6807	4515
Ddx39b	3390	4514
Fam178a	6880	4510
Specc1l	12353	4509
Smg7	17387	4506
Ttc7	4615	4506
Arhgef2	17296	4505
Pde7a	6667	4504
Ywhah	1764	4498
Pak2	4099	4496
Szt2	10958	4494
Pik3cg	20135	4493
Sart1	5091	4486
Mbd2	1850	4483
Zfp236	9473	4480
Atf6	7463	4474
Kdm6b	6644	4462
Pan3	4628	4461
Trim8	3241	4458
Ralgapa1	23678	4457
Taf1	8060	4454
Gramd4	8427	4450
Mndal	1908	4449
Hist1h1a	747	4447
Pdcd6ip	17877	4440
Setd1a	5931	4439
Mier1	9403	4428
Il10ra	3493	4427
Ap3b1	4020	4425
Cbx5	26505	4425
Fam3c	2739	4424
Clic1	1159	4422
Dcaf7	5749	4418
Eif2c1	7064	4418
Os9	7933	4417
2810407C02Rik	3546	4416
Ifnar1	7013	4410
Clec2d	1214	4401
Hook3	12836	4401
Rsbn1l	5554	4401
Gbp9	3633	4395
Uso1	3898	4394
Ubxn1	1033	4392
Myl6	614	4386
Ssb	4149	4386
Scd2	5451	4381
Gnb2	1577	4380
Rpl15	1841	4379
Vcl	5229	4379
Gimap1	3004	4378
Gigyf2	11437	4376
Pdzd8	7076	4375
Stag1	6010	4369
Gse1	19783	4367
H2-D1	1736	4366
Ap2m1	2057	4365
Akt3	4735	4355
Il17ra	3970	4348
Wac	15127	4347
Dot1l	5694	4344
Cyld	40018	4332
Plekhf2	2920	4330
Phf12	4392	4328
Rpl36	407	4319
Brd7	2370	4318
Eprs	4850	4318
Rhbdf2	7504	4318
Cul3	2764	4317
Slfn2	1664	4317
Gpi1	2856	4310
Xrn2	3367	4298
Zmiz1	7525	4297
