geneid	length	nreads
Srsf6	3546	5501
Ccdc50	13917	5500
Clint1	3398	5496
Sfrs18	4545	5495
Edem1	5858	5481
Pcbp1	1669	5481
Capzb	6761	5476
Blnk	2097	5464
Anxa6	5304	5460
Rpl36a	489	5459
Vpreb3	602	5445
Srsf2	1903	5440
Bdp1	9921	5423
Sept1	1453	5417
Csnk1a1	2013	5416
Ehd4	3387	5407
Luc7l3	3296	5397
Man2a1	6078	5389
Tcerg1	4409	5388
Prkar1a	3323	5384
Coro1b	1844	5381
Eif3f	1507	5375
Ahnak	19145	5365
Ogt	5384	5364
Sla	5434	5362
Pdcd6ip	17877	5357
Anapc5	5477	5352
Ppp1r15b	5588	5349
Tcf25	8330	5345
Hivep1	8753	5339
Actn4	3811	5337
Ltb	1095	5329
Setd1b	8858	5328
Gcn1l1	8546	5322
Pnrc1	1925	5320
Gm608	12606	5318
Myl6	614	5309
Smg7	17387	5308
Fubp1	6491	5291
Mapk1	7031	5290
Adar	17660	5289
Lrp10	3012	5289
Kidins220	7402	5274
Chd6	10549	5264
Pds5b	7309	5257
Gpd1l	4393	5255
Hmgn1	1200	5255
Tnrc6c	8726	5255
Pcm1	8381	5248
Arfgef1	7042	5238
Sdha	2859	5235
Vps13a	11164	5232
A130077B15Rik	2547	5224
Ubqln1	7288	5200
Dgkz	7584	5195
Ddx23	2814	5175
Slc44a2	6916	5166
Was	2094	5166
Eif1	1211	5162
Rps29	390	5161
Fbxo11	4013	5158
Ctbp1	9536	5152
Gpcpd1	10795	5152
Snord22	126	5149
Abcf1	3150	5143
Arpc5	1897	5126
Zc3h4	6051	5122
Ap3d1	4730	5118
Ftsjd2	3754	5116
Whsc1l1	13575	5115
Adcy7	24060	5114
Glcci1	6204	5113
C1galt1	2065	5111
Bcl7a	3809	5101
Gna13	6197	5101
Atad2b	8102	5096
Atm	11964	5096
Sept7	5058	5094
Tlk1	4031	5094
Hspa9	3042	5091
Stxbp2	2703	5089
Smarcd2	5144	5083
Ik	1996	5081
Grb2	2610	5077
Topbp1	5111	5068
Ogdh	33277	5062
Msl2	4923	5056
Arcn1	3454	5055
Slc38a1	22077	5051
Rpl31	3403	5042
Creb1	25057	5040
Mrfap1	1630	5038
Ttc7	4615	5038
Msl1	4340	5034
Arpc5l	1271	5032
Upf1	9199	5031
Zfpm1	3386	5026
Ccar1	4478	5022
Eps15	9415	5015
Tmpo	19823	5015
Il21r	2607	5001
Eif2ak3	4496	5000
Nup153	6021	4999
Tra2b	2135	4996
Akap9	12105	4995
Arfgef2	8776	4987
Rlim	7435	4986
Top1	3846	4984
Pum1	25717	4982
Rpl39	394	4977
Dcaf7	5749	4975
Xpo1	10050	4974
Zeb2	9113	4973
Ylpm1	7034	4968
Mndal	1908	4957
Tmod3	3590	4944
Cpsf6	6534	4940
Acap1	2482	4928
Tkt	3207	4928
Srsf11	9257	4927
Gatad2a	15475	4926
Rpl22	2040	4923
Clasp1	23049	4920
Rnf20	8471	4915
Rps28	327	4914
Pa2g4	2432	4912
Bag6	11230	4904
Rps13	582	4904
Rac1	2269	4892
Smc4	4082	4888
Txndc5	2617	4886
Ehmt2	7765	4885
Tardbp	39147	4880
Cdc42se1	3659	4877
Shisa5	3341	4863
Ehbp1l1	17401	4860
Slc25a5	1238	4860
Rps25	684	4849
Cyba	759	4846
Kdm4a	7992	4846
Trim25	5563	4846
Clic1	1159	4840
Fam53b	10199	4836
Arglu1	1712	4834
Fgfr1op2	2828	4830
Sf3a1	4916	4826
Myo9b	21541	4824
Ckap5	13091	4822
Trim8	3241	4822
Zfp236	9473	4821
Ap2m1	2057	4818
Mapre1	7327	4804
Mllt6	7271	4801
Smarca5	4638	4800
Pou2f1	51912	4797
Hnrpdl	2750	4793
Eif3h	1228	4786
Rasgrp2	2193	4784
Rbm33	9501	4772
Glyr1	6686	4771
Ppp2ca	1930	4769
Tmbim6	9870	4766
Kdm5c	6267	4759
Sp3	8259	4756
Zfp706	4417	4739
Crebrf	7453	4723
Tbl1xr1	8127	4720
Atf4	1725	4719
Dcp2	8643	4709
Rap1b	1937	4706
Tcf12	21475	4704
Tbc1d10c	1759	4701
Rnase6	1071	4699
Rsrc2	8674	4696
Cd93	6638	4695
Otud4	14651	4691
Rpl35a	1532	4685
Ttpal	9043	4683
Chst15	4265	4682
Hist1h1a	747	4681
Sp110	3852	4675
P4hb	2538	4670
Anp32a	2089	4667
Zc3hav1	7180	4660
Cnn3	2003	4659
Ahctf1	8831	4652
Akap8	3695	4651
Gm15800	15482	4646
Srrt	9018	4644
Gltscr2	1557	4639
Nsa2	2686	4639
Ccnd3	6170	4637
Nufip2	10399	4628
Pak2	4099	4628
Picalm	24501	4627
Zzef1	11150	4621
Arhgef2	17296	4618
Tap1	5816	4615
Cblb	6322	4611
Lrrfip1	8617	4604
Ncoa2	16219	4603
Pan3	4628	4603
Specc1l	12353	4596
Eif5b	7797	4591
Pold1	3424	4588
Fam178a	6880	4579
Taok3	12913	4578
Nr2c2	7620	4570
U2surp	15340	4569
Eif3d	1910	4563
Cul3	2764	4562
Fam63b	8081	4552
Msi2	7270	4550
Foxk1	7446	4535
Rrp1	2008	4534
Zfp148	9431	4533
Cmip	8879	4518
Cabin1	7460	4514
4930523C07Rik	5868	4503
Ythdc1	3034	4501
Snora74a	198	4494
Eif2c1	7064	4490
Dnmt3a	28337	4489
Ubr2	15298	4489
Ppp3ca	2194	4488
Mark2	18018	4480
Ap1m1	1964	4477
Pdzd8	7076	4466
R3hdm2	12489	4466
Celf2	65102	4465
Phf3	7561	4462
Rnf10	3112	4461
Xrn2	3367	4460
Smc6	5603	4457
Ubn1	6455	4456
Bin1	4577	4455
Dusp6	2797	4450
Marcks	4186	4449
Rnf111	4880	4443
Med1	15722	4438
Cherp	3800	4435
Fam111a	3199	4431
Parvg	5355	4430
Fnbp4	4690	4426
Tmem229b	7521	4422
Irf2bp2	4530	4407
Gtf3c1	6869	4404
Usp25	4413	4399
Slc38a2	4628	4395
Cdc5l	2991	4391
Cnn2	1782	4388
Pnn	3469	4387
Ubr3	16153	4387
Rhbdf2	7504	4385
Zfp871	10850	4371
Arid4b	11949	4365
Rltpr	2504	4364
Irf2	2484	4361
Ywhah	1764	4360
Ktn1	4485	4358
Grk4	5648	4355
Prkd2	6965	4354
Nfkbid	2010	4345
Puf60	5610	4345
Brd1	5137	4344
Cdk12	20157	4338
Celf1	25095	4338
H2afy	7824	4335
Wac	15127	4330
Zc3h11a	4395	4324
Sept6	15282	4320
Ppp1cb	4024	4315
C2cd3	7811	4314
Xiap	6550	4308
Cab39	3800	4299
Jakmip1	2382	4299
Napsa	1479	4291
Ppp6r3	14498	4289
Usp19	23481	4288
Rpl37a	588	4281
Il2rg	1612	4278
Gak	4453	4275
Smek2	5108	4274
Gpbp1l1	3519	4273
Capza2	1986	4256
Adam10	4589	4254
Sec24c	8664	4254
Iws1	9623	4253
Tmf1	6781	4251
Gripap1	2922	4250
Asxl2	17922	4249
Gramd4	8427	4243
Aldh2	2207	4242
D14Abb1e	14878	4242
BC017643	11715	4237
Cd55	2526	4235
Ubxn7	10318	4234
Il17ra	3970	4230
Rnf216	9171	4229
Dusp2	1618	4221
Phrf1	5374	4221
Zfp646	6310	4219
Mtdh	3680	4217
Atp1a1	3702	4210
Setd1a	5931	4199
Ncf4	1454	4198
Fus	1844	4195
Cpsf2	5315	4194
Anapc1	8967	4190
Trim30a	3770	4190
Med13l	9295	4188
Rtf1	4664	4188
Gnb2	1577	4181
Hook3	12836	4179
Cbx5	26505	4172
Cd180	2326	4171
Chtf8	2931	4170
Bms1	4288	4167
Aldoa	4560	4165
Dusp11	6434	4164
Itch	10576	4160
Clk1	6657	4153
Ints1	7113	4153
Cnr2	3860	4151
Phf12	4392	4145
Leng8	5094	4144
Eprs	4850	4141
Scd2	5451	4137
Tnpo1	10776	4126
Anp32e	9375	4114
Dnajc13	7697	4113
Ddx24	5974	4109
Suz12	8677	4108
Nop56	1895	4107
Dnaja1	16680	4106
Slc1a5	2758	4105
Scaf8	4873	4104
Cdc37	2456	4103
Ddx39b	3390	4099
Gimap6	1612	4099
N4bp2	5731	4098
Psmd2	6014	4091
Wtap	11937	4091
Scaf1	4177	4086
Cd2ap	5399	4085
Rreb1	46572	4083
Pafah1b1	11307	4079
Dicer1	9851	4076
Zfp36	1765	4072
Maz	2371	4071
Hnrnpr	2675	4067
Cep250	31789	4065
Man2b1	4325	4065
Gtf2i	21857	4064
Atp8a1	16303	4061
Arf3	3481	4059
Qrich1	6600	4058
Cd40	8362	4054
Uso1	3898	4054
Synrg	11105	4051
Lrrk2	8230	4050
Btk	2535	4048
Brd7	2370	4038
Dpp8	4764	4029
Fam3c	2739	4029
Rprd2	8419	4029
Fkbp15	4342	4027
Ift140	5804	4025
Ahdc1	6602	4024
Ap3b1	4020	4024
Pitpna	3716	4024
Arhgap27	10185	4023
Mcm3	2886	4021
Bcar3	3300	4016
2810407C02Rik	3546	4000
Pabpn1	1793	3994
Mprip	17502	3993
Gpatch8	6829	3992
Rab11b	6065	3992
Spop	2882	3990
Dhx16	3390	3988
Cdc42se2	3138	3987
Mdm4	3490	3985
Ccng1	3487	3983
Dazap2	1822	3983
Tcea1	7903	3983
Psmb8	1223	3982
