geneid	length	nreads
Arhgap30	4487	14954
Mll5	7258	14949
Stk4	5189	14870
Ralgps2	41634	14857
Rasgrp1	5105	14781
Ep300	8749	14741
Txnip	5599	14739
Csde1	8309	14719
Faim3	1491	14681
Sik1	4509	14667
Smchd1	7047	14599
Nap1l1	5453	14592
Fau	1881	14549
Nedd9	8947	14519
Iqsec1	11016	14518
Mtss1	9908	14463
Usp34	12200	14365
Snrnp200	6740	14273
Cnot1	24984	14269
Ptp4a2	6795	14256
Fryl	11470	14169
Vim	1834	14155
Scaf11	7724	14130
Rps8	740	14121
Rplp1	468	14027
Ankrd11	17535	14019
Rock1	6187	14003
Sept11	5008	13962
Ptk2b	11794	13960
H2-Ab1	1193	13832
Pyhin1	3497	13793
Rpl27a	1112	13790
Esyt1	3685	13783
Pum2	37079	13658
Cd72	5736	13637
Kctd12	6057	13630
Bank1	3247	13616
Helz2	10109	13600
Tcf3	26488	13590
Lsp1	11254	13553
Fmnl1	7647	13546
Aff3	6010	13543
Canx	12827	13534
Sbk1	4092	13511
Rpl7a	864	13505
Apobec3	4819	13504
Btla	6467	13464
Snn	2904	13423
Rere	7458	13369
Mycbp2	15233	13363
Eif4g1	10813	13323
Nedd4	5494	13268
Vars	4224	13190
Aff1	16635	13162
Phip	10729	13151
Sipa1	18455	13142
Dock8	7810	13130
Itsn2	14409	13115
Ablim1	18775	13059
Npm1	4093	13046
Rpl23	1062	13046
Ezr	3070	12990
Sbno1	10071	12985
Laptm5	2398	12874
Sf3b2	3233	12795
Hnrnph1	2226	12794
Smarca4	19107	12692
Notch2	10506	12657
Grk6	8091	12644
Rpl13	778	12632
Ranbp2	9476	12629
Rps27a	1547	12553
Tcf20	14579	12486
Parp1	3827	12480
Hnrnpm	4947	12398
Rbm39	2812	12393
Stag2	11770	12358
Snord17	221	12348
Ash1l	11270	12342
Hist1h1c	1561	12207
Acin1	19148	12186
Nfkb2	9232	12141
Cnp	4881	12120
Atp5a1	2431	12115
Etnk1	6433	12056
Snx2	2013	12007
Csk	2276	11990
Setx	10970	11984
Hmha1	7408	11957
Jak1	5299	11919
Uba52	494	11825
Rps2	999	11760
Rpl35	452	11734
1700021K19Rik	10641	11713
Erbb2ip	12962	11670
Pik3ap1	2615	11655
Prkcd	2775	11651
Srsf1	10924	11638
Usp7	5427	11614
Akna	5475	11597
Hip1r	4392	11597
Adam19	6387	11567
Chd8	8190	11542
Cd37	1226	11536
Brwd1	18378	11433
Vps13b	13371	11423
2310014L17Rik	3239	11419
Arhgdia	2732	11381
Akap12	6247	11320
Map4k1	2698	11281
Slc12a6	12573	11264
Inpp5d	14628	11242
Elf1	4217	11237
Eif4g3	18437	11233
Arid1b	11325	11232
Hcfc1	8093	11199
Dock11	6665	11187
Hnrnpul2	5726	11156
Luc7l2	10478	11155
Set	5497	11131
Wdr1	2878	11114
Cnbp	6489	11112
Thrap3	4327	11089
Nckap1l	4717	11087
Tnrc6b	34458	11085
Chd3	7281	11068
Card11	4112	11050
Brd2	13469	11036
Sdc4	2460	11034
H3f3a	1076	11024
Ivns1abp	9693	11016
Klf2	1816	11015
Rac2	3036	10983
Cd79a	1327	10949
Baz1b	6433	10900
Cic	18294	10870
Stk10	5073	10867
Kdm2a	7265	10866
Siglecg	2484	10853
Herc2	15346	10787
Rps12	518	10777
Cap1	2393	10768
Dhx9	4613	10757
Fchsd2	8750	10752
Syne2	21718	10744
Eef1g	1565	10735
Jmjd1c	16999	10730
Tet3	10906	10726
H2-Aa	1069	10698
D930015E06Rik	4909	10696
St3gal1	5784	10674
Top2a	5217	10664
Ddx3x	4571	10640
Hmgb1	2309	10617
Nfatc3	6014	10614
Gm17821	12530	10594
Fcrla	5046	10581
Eml4	15786	10568
Baz1a	6179	10545
Mdn1	17959	10505
Atf7ip	4527	10477
Gabpb2	17273	10454
Mef2c	12752	10454
Numa1	7153	10449
Cep110	13582	10434
Rcc2	3767	10412
Trrap	12476	10409
Naca	8152	10397
Cux1	7990	10393
Ifi203	7244	10371
Brd4	8667	10370
Cep350	13307	10309
Hnrnpul1	4106	10298
Kdm3b	7112	10260
Jarid2	17383	10234
Prrc2b	19232	10232
Rhoa	2126	10221
Eif3c	2882	10198
Fam107b	3148	10184
Mga	27235	10184
Pcbp2	11196	10170
Nfkb1	4118	10097
Ywhae	2078	10089
Sf1	8084	10083
Lrmp	2313	10065
Sp100	2158	10028
Rfx7	8000	10021
Ankhd1	8231	10009
Eif4a2	7750	10001
Dennd4b	5399	9995
Hspa4	4640	9983
Hipk1	8049	9965
Ssh2	9039	9949
Add1	11918	9945
Hectd1	8988	9941
Hnrnpab	4949	9845
Pax5	1208	9790
Pbrm1	8117	9769
Sema4d	4377	9759
5031439G07Rik	5032	9732
Rasa3	4118	9699
Ppp6r1	3793	9642
Capza1	3187	9638
Hck	4184	9631
Tcof1	9150	9614
Taok1	12409	9607
Usp9x	11902	9582
Zfp36l2	3532	9562
Arpc2	1597	9550
Arhgef18	5300	9541
Wdr26	7047	9512
Supt16	4491	9499
Rapgef6	31997	9420
Gdi2	2681	9394
Treml2	4509	9381
Sp1	7818	9347
Atp5b	1879	9346
Ppp1ca	1363	9319
Smc1a	3970	9292
Uba1	16374	9291
Golgb1	11025	9270
Ctss	2713	9266
Stat1	15456	9233
Ubr5	19562	9228
Ankrd17	19379	9206
Wipf1	4397	9144
Hivep3	9021	9134
Hcls1	2018	9130
Lpgat1	14107	9077
Bod1l	10539	9074
Arf6	3731	9059
Cmah	19124	9047
Eif4a1	3749	9034
Itpr1	9877	9027
Ncoa3	7531	9011
Smap2	2905	9010
Lyst	11806	9003
Nono	4933	9002
H2-Q4	1793	8993
Ptp4a3	13595	8953
Snora81	164	8945
Rock2	8012	8921
Prpf4b	4466	8895
Klhl24	6683	8886
Pdia3	2642	8862
Usp24	10601	8842
Vcp	3315	8835
Rbm25	4244	8832
Rapgef1	18321	8821
Trp53inp1	10822	8802
Pik3c2b	7929	8796
Wasf2	4088	8760
Kif21b	9119	8756
Eef1b2	1933	8744
Rbm5	3087	8742
Nucks1	12189	8737
Arhgdib	1100	8724
Syncrip	9341	8719
Cerk	4546	8718
Bclaf1	16209	8670
Kif5b	6030	8665
Myo1e	4944	8656
Srrm1	7449	8647
Parp14	7251	8625
Cacna1e	12697	8617
Ankrd44	6140	8615
Hmgb2	2692	8608
Dennd5b	9833	8598
Mtpn	4042	8594
Qk	16812	8588
Ddx21	4743	8575
Lnpep	5181	8571
Dek	2602	8570
Prr14l	10546	8563
4932438A13Rik	15883	8539
Copa	4629	8522
Rad21	3605	8491
Mlec	5952	8481
Pml	10616	8478
Tacc1	14166	8439
Lbh	3068	8435
Tardbp	39147	8406
Dhx15	5991	8405
Cdk13	13982	8403
Vps13d	44688	8381
Nr3c1	6329	8374
Tax1bp1	3284	8364
Eif4b	3854	8361
Pik3cd	29395	8361
Pdcd4	6554	8360
Rps17	474	8353
Strbp	16348	8340
Srsf3	5626	8325
Sh3kbp1	13926	8316
Ppp1r16b	12762	8307
Hnrnpd	26832	8305
Rpl11	594	8300
Baz2a	8369	8294
Mctp2	5789	8278
Rps15a	5134	8269
Far1	7853	8266
Ebf1	2245	8246
Syvn1	6573	8239
Kpnb1	5909	8200
Zfp292	9977	8187
Nup210	7035	8179
Ino80d	26967	8178
Tnks2	6481	8168
Rpl15	1841	8158
Elf4	5847	8144
Jhdm1d	9553	8142
Rps23	555	8140
Dnmt1	21864	8138
Khdrbs1	6348	8087
Srsf2	1903	8081
H2-Eb1	1669	8077
Dbnl	7086	8061
Rps18	524	8052
Ppp1r18	8526	8047
Malt1	5008	8046
Ahnak	19145	8020
Vps13a	11164	8006
Rps16	615	8005
Dnajc7	2312	7994
Sla	5434	7993
Rps20	502	7989
Smc4	4082	7987
E2f2	4738	7970
Plec	225028	7958
Rps19	629	7958
Lmnb1	2844	7957
Thoc2	7619	7950
Stk17b	3278	7944
Elk4	3671	7933
Dpp4	8922	7932
Papola	4508	7928
Fcer2a	14807	7926
Ssrp1	5587	7912
Snx5	4927	7909
Spag9	49794	7889
Tgfbr2	9501	7882
Supt6	6201	7874
Fam65b	12159	7837
Smarcc1	5673	7824
Ptbp1	5788	7823
Mid1	7784	7811
Xpo1	10050	7792
Mndal	1908	7784
Prex1	6530	7784
Eif5a	12029	7780
B3gnt5	14089	7753
Herc1	15229	7741
Rpl29	710	7738
2900097C17Rik	4917	7723
Rps26	448	7694
Cytip	5735	7682
Ube2h	13361	7677
Cybasc3	2580	7670
Cct5	1769	7668
Rpl14	935	7662
Rc3h1	11011	7654
Bcor	33578	7653
Zfp36l1	2984	7648
Eif5	7793	7647
Kdm5a	10969	7647
Ankrd13a	3252	7645
Arhgap17	16878	7639
Bzw1	2833	7620
Irf5	4432	7620
Cd97	12307	7606
Matr3	4472	7605
Cdc42	3654	7593
Tm9sf3	6144	7582
Lynx1	3952	7580
Arhgap4	9867	7538
Cep170	6930	7534
Ccdc50	13917	7532
Smek1	9149	7530
Vav1	12315	7516
Pds5a	4146	7507
Clk1	6657	7505
Tlr9	3471	7505
2610507B11Rik	7443	7504
Ubb	1165	7500
Apc	12449	7499
Cct2	1962	7483
Ubap2l	30876	7483
Atxn2l	3718	7471
Prdm2	16718	7470
Arfgef1	7042	7421
Itpr2	23547	7414
Btg2	3083	7401
Tapbp	5497	7395
Ddb1	4163	7374
Fermt3	2587	7349
Myo5a	11683	7343
Arap1	19753	7339
St6gal1	12729	7337
Srsf5	4703	7303
Cecr2	9213	7294
Hnrnpl	2142	7292
Hdac9	12623	7290
Pdia4	2481	7290
Zfp207	12240	7282
Setd5	6470	7281
Ewsr1	2400	7279
Nfat5	26824	7275
Rsf1	11129	7274
Ctnnb1	7046	7273
Filip1l	7199	7273
Rpl18	679	7272
Smc3	4851	7270
Edem3	6604	7269
Ube2d3	2619	7250
Ftl1	970	7249
Khsrp	3999	7248
Tcp1	2363	7241
Nufip2	10399	7238
Pik3r1	12754	7237
Rbm3	6700	7233
Klhl14	4018	7226
Ogt	5384	7215
Rbbp6	8471	7214
Acly	8824	7212
Dido1	18041	7204
Larp1	6615	7185
Creb1	25057	7183
Rpl12	638	7176
Pou2f2	13180	7173
Sf3b3	4299	7164
Hnrnpc	13993	7116
Chd9	11517	7107
Atm	11964	7085
Rpl9	725	7074
Birc3	2811	7069
Gpcpd1	10795	7066
Rpl10a	830	7066
Top1	3846	7064
Man2a1	6078	7053
Pxk	5647	7046
Chd1	7918	7041
Srsf6	3546	7040
Jund	2878	7030
Fam120a	4918	7018
Irf4	4683	7013
Sin3a	15300	7012
Prpf40a	3565	7010
Ier5	3270	7008
Zfml	10761	7000
Myo1g	3307	6993
Snord15a	148	6981
Ubtf	9138	6953
Ankfy1	8034	6947
Fam49b	3800	6946
Ppp1r15b	5588	6943
Luc7l3	3296	6938
Bdp1	9921	6926
Pcm1	8381	6924
Hdlbp	6238	6923
Srpk3	1963	6921
Clec2d	1214	6915
Cyth1	9474	6913
Eif1	1211	6898
Fth1	2453	6895
Smarca5	4638	6886
Nfatc1	27724	6885
G3bp1	2685	6866
Tra2b	2135	6858
Traf3	13875	6858
Akap9	12105	6853
Ppp2r5a	3082	6852
Csnk1a1	2013	6838
Ddx54	3931	6831
Fam111a	3199	6830
Map4k2	2466	6821
Prkce	6254	6817
Mapk1	7031	6816
Kdm5c	6267	6804
D14Abb1e	14878	6802
Prkar1a	3323	6800
Limd2	2950	6797
Sfrs18	4545	6781
Tgfb1	2094	6778
Dip2b	17041	6776
Smc6	5603	6774
Mta2	3087	6773
Calm2	1216	6761
Zmiz2	8160	6759
Phf2	5260	6758
Tram1	2888	6747
Cdv3	15211	6729
Ppp1r12a	3403	6716
Rlim	7435	6708
Trim28	3242	6706
Ccdc88c	6292	6703
Prpf38b	3003	6693
Med12	8447	6689
Diap1	4377	6687
Atad2b	8102	6670
Sh3bp5	2473	6667
9930111J21Rik1	3863	6663
Foxo1	5552	6654
Smg7	17387	6652
Ap2b1	10776	6650
Wbp7	8457	6645
Ahctf1	8831	6632
Mybbp1a	4117	6631
Adnp	4903	6628
Fam168b	15126	6620
C1galt1	2065	6616
Marf1	7765	6613
Cpsf6	6534	6612
Cbl	5083	6611
Fubp1	6491	6610
Add3	17766	6603
Cd53	2802	6603
Tbc1d1	5432	6599
Baz2b	7980	6577
Dennd1b	16276	6573
Picalm	24501	6561
Trak2	6240	6536
Pecam1	6553	6529
Ran	2288	6527
Blnk	2097	6523
Zcchc6	5551	6515
Rpl22	2040	6511
Dyrk1a	11771	6509
Tsc22d3	4119	6509
Xrn2	3367	6508
Mknk2	3068	6499
Rap1b	1937	6494
Lbr	3552	6485
Nrd1	4155	6484
Rps15	522	6479
Klf13	6396	6473
Trim30a	3770	6461
Spen	12299	6458
Pou2f1	51912	6455
Ncf1	2721	6451
Ddx46	5673	6445
Pds5b	7309	6440
Arid3a	5326	6438
Sec16a	8739	6428
Mef2d	2459	6425
Arf1	3790	6423
Tpm4	2082	6415
Tab2	4278	6409
Pi4ka	6431	6403
Nup153	6021	6401
Glg1	3870	6394
Cybb	4752	6354
Sun2	11325	6347
Fam178a	6880	6346
Serinc5	5318	6322
Tlk1	4031	6283
Eif2s3x	3587	6282
Uggt1	9029	6270
U2af2	4392	6262
Mgea5	4797	6258
Otud4	14651	6253
Zbtb18	8786	6247
Hivep2	9768	6240
Myo18a	7304	6240
Il16	4989	6235
Fli1	3087	6230
Rpl32	504	6230
Ccni	2804	6219
Fam63b	8081	6210
Ckap5	13091	6192
Tcerg1	4409	6186
Ktn1	4485	6179
Rps25	684	6179
Zfp592	7292	6174
Stk24	2574	6167
Cd2ap	5399	6164
Topbp1	5111	6160
Ptprcap	846	6159
Dcp2	8643	6155
Mtmr3	5674	6152
Edem1	5858	6147
Limd1	4853	6146
Sash3	2584	6141
Gmip	3925	6138
Eif2c2	8031	6136
Hook3	12836	6122
Ncor2	25588	6118
Tmpo	19823	6109
Msl2	4923	6104
Psme1	977	6093
Med1	15722	6089
Cbx5	26505	6086
Elmsan1	14112	6082
Whsc1l1	13575	6081
Ccar1	4478	6078
Ctcf	3823	6051
Eps15	9415	6051
Arid4b	11949	6039
Pa2g4	2432	6038
Cd55	2526	6035
Morc3	4179	6034
Sept7	5058	6031
Tmsb10	1828	6018
Arid2	9029	6014
Zeb2	9113	6011
Ppp1cc	2379	5993
Celf2	65102	5988
Fnbp1	20146	5978
Sh2b3	2482	5966
Zfp148	9431	5966
Pkn1	6761	5961
Gnb1	9374	5960
Slc38a2	4628	5959
Arhgap25	5330	5954
Hivep1	8753	5935
Tnrc6c	8726	5934
2810407C02Rik	3546	5933
Clta	4458	5932
Arfgef2	8776	5928
Rcsd1	5250	5923
Ptpn1	4213	5922
Smek2	5108	5922
Gga2	4891	5910
Rpl28	496	5905
Zmiz1	7525	5902
Srebf2	4570	5900
Rbm33	9501	5896
Smarcc2	14214	5888
Adar	17660	5875
Pafah1b1	11307	5875
Atp13a2	8580	5872
Tmod3	3590	5871
Zfp871	10850	5864
Kidins220	7402	5862
Tnpo1	10776	5858
Snora74a	198	5856
Il4ra	5094	5854
Pcnt	9530	5852
Sdha	2859	5849
Clint1	3398	5845
Stat6	3805	5842
Rps11	602	5835
Fbxo11	4013	5832
Usp25	4413	5829
Celf1	25095	5827
Supt5	3511	5821
Hspa9	3042	5809
Susd1	3295	5802
Sema4b	3946	5780
Clasp1	23049	5772
Suz12	8677	5770
Cul3	2764	5767
Pkm	4864	5765
Anapc5	5477	5755
Pak2	4099	5750
Nsa2	2686	5737
Marcks	4186	5729
Tle3	15522	5729
Hnrnpa0	2678	5717
Ftsjd2	3754	5712
Tmf1	6781	5708
Cdk12	20157	5707
Arcn1	3454	5703
Gm608	12606	5688
Anp32b	1367	5681
Ik	1996	5672
Adcy7	24060	5661
H2-Ob	2670	5661
Ssb	4149	5648
Hist1h1e	1931	5643
Trim25	5563	5637
Pan3	4628	5628
Zc3h11a	4395	5628
Ppp1cb	4024	5621
Eprs	4850	5608
Trp53i11	2662	5606
G3bp2	21355	5599
Hdac7	33483	5598
Cd52	503	5560
Rpl36a	489	5555
Hist1h1d	2977	5549
Gns	3855	5544
Gna13	6197	5531
Slc44a2	6916	5525
A630089N07Rik	2131	5524
Ppp6r3	14498	5520
Xiap	6550	5520
Eif5b	7797	5516
Csnk1g3	4394	5513
Rps5	740	5507
Btaf1	8509	5503
Msi2	7270	5499
Pdcd6ip	17877	5499
Itm2b	1772	5498
Cbfa2t3	22910	5496
Rsrc2	8674	5495
Rpl27	734	5491
Glcci1	6204	5486
Vav2	3482	5480
Epb4.1l2	8667	5474
Rpl31	3403	5473
Arpc5	1897	5464
Arpc5l	1271	5461
Cblb	6322	5460
Hnrpdl	2750	5460
Cdc42se1	3659	5459
Pcf11	5804	5458
Snap29	3432	5449
Osbpl8	14267	5447
Tor1aip1	12152	5445
Sp3	8259	5443
Wapal	4585	5437
Suv420h1	33890	5432
Kansl1	5510	5427
Fnbp4	4690	5425
Flii	4012	5421
Clic1	1159	5420
Rps10	573	5417
Ncoa1	7329	5414
Nr2c2	7620	5413
Safb2	3272	5411
Pld4	1978	5404
Epn1	4959	5403
Sh3bgrl3	707	5381
Dicer1	9851	5374
Capzb	6761	5372
Fgfr1op2	2828	5371
Ccng1	3487	5355
U2surp	15340	5354
Iws1	9623	5351
Ehd1	3182	5341
Irf2	2484	5339
Ncoa2	16219	5339
Tcf12	21475	5339
Gpbp1l1	3519	5337
Chst15	4265	5334
Blk	2475	5332
Ylpm1	7034	5331
Rpl39	394	5330
St8sia4	6807	5329
Zbtb7a	5373	5329
Srrt	9018	5324
Zfp608	6112	5317
Dnm2	13688	5310
Wac	15127	5307
Pum1	25717	5298
Slc25a5	1238	5298
Sh3pxd2a	20844	5295
Kdm4a	7992	5288
Eif3b	2966	5287
Mtdh	3680	5285
Snx30	7507	5284
Dnaja1	16680	5282
Gcn1l1	8546	5274
Tbl1xr1	8127	5274
Acap1	2482	5268
Myl6	614	5268
Vpreb3	602	5253
Ythdc1	3034	5245
Tcea1	7903	5242
Ttyh3	4658	5242
Adam10	4589	5234
Pnrc1	1925	5232
Rpl35a	1532	5224
Mapre1	7327	5215
Zfc3h1	6956	5207
Ciita	15704	5206
Arl5a	5212	5203
Itch	10576	5200
Chd6	10549	5198
Rev3l	10665	5198
Pcbp1	1669	5193
Nfkbie	2421	5192
Rnf111	4880	5190
Capza2	1986	5189
Srsf10	6116	5189
Tkt	3207	5182
Il2rg	1612	5173
Atp8a1	16303	5155
Gimap6	1612	5149
Dlg1	27519	5145
Rpl37	867	5145
Tnrc18	13852	5144
Gm15800	15482	5133
Taok3	12913	5120
Taf1	8060	5119
Srsf11	9257	5112
Senp6	4938	5106
Crebrf	7453	5101
Stag1	6010	5100
Dnmt3a	28337	5092
Grb2	2610	5078
Anp32a	2089	5072
Tap1	5816	5070
C2cd3	7811	5066
Git2	14911	5062
Azin1	9896	5055
Ube3a	13895	5055
Psme4	6442	5046
Rprd2	8419	5042
Vasp	2251	5038
Cdc5l	2991	5037
Zc3hav1	7180	5031
Man1a	3889	5017
Rab10	3513	5014
Dnajc13	7697	5013
Slfn2	1664	5008
Cd93	6638	5007
Ehd4	3387	5003
Akap8	3695	4993
Lsm14a	2723	4992
Ogdh	33277	4991
Ttc7	4615	4978
Zzef1	11150	4975
Specc1l	12353	4972
Rasgrp2	2193	4971
D4Wsu53e	1415	4967
Gas5	2554	4966
Sp110	3852	4965
Anxa6	5304	4964
Sell	4534	4964
Gas7	13980	4963
Cyld	40018	4961
Stxbp2	2703	4959
Uso1	3898	4955
Ctbp1	9536	4954
Ppig	6297	4954
Larp4	13064	4952
Lrp6	9366	4926
Mdm4	3490	4926
Atp2b1	7130	4925
N4bp2	5731	4924
Shisa5	3341	4924
Gls	9392	4921
Ubr3	16153	4920
Ttc14	20502	4916
Arf3	3481	4902
Dpp8	4764	4902
Ubl3	2667	4902
Nop56	1895	4901
Slc38a1	22077	4900
Vcpip1	5174	4900
Pcna	1260	4893
Ap2m1	2057	4889
Cotl1	1639	4888
Sept6	15282	4887
Zfp706	4417	4886
BC016423	8338	4884
Coro1b	1844	4883
Pdzd8	7076	4879
Glyr1	6686	4874
Tcf25	8330	4873
Copb2	3043	4871
Rps14	597	4870
Myo9b	21541	4869
4930523C07Rik	5868	4867
Cpsf2	5315	4865
Rnu12	150	4863
Cct8	2391	4862
Actn4	3811	4860
Hif1a	4761	4851
Dok3	1546	4849
Smarcd2	5144	4849
Heatr1	6776	4848
Lrrfip1	8617	4847
Gripap1	2922	4841
Ap1g1	6817	4836
Eif2c1	7064	4836
P4hb	2538	4836
Mlxip	9505	4833
Rbm27	6264	4833
Msl1	4340	4825
Gpbp1	7188	4823
Sf3a1	4916	4819
Calm3	2208	4813
Ap3d1	4730	4812
Erp29	1243	4794
Eif3f	1507	4792
Zc3h4	6051	4791
Ubr2	15298	4786
A130077B15Rik	2547	4784
Pnn	3469	4784
Arid4a	5780	4783
Ppp3ca	2194	4783
Naa15	6090	4776
Arih1	6435	4775
Cab39	3800	4774
Phf3	7561	4771
Rnf216	9171	4762
Ttpal	9043	4761
Pitpna	3716	4757
Phf14	10800	4749
Bcl7a	3809	4743
Asxl2	17922	4742
Cd164	2830	4742
Leng8	5094	4739
Myb	7197	4739
Rnf20	8471	4733
R3hdm2	12489	4727
Arhgef2	17296	4725
Setd1b	8858	4724
Sumo2	998	4724
Prkdc	12674	4711
Cnot6l	5269	4709
Ube2i	8297	4708
Rif1	8502	4702
Hist1h1a	747	4696
Sept1	1453	4680
Zfp236	9473	4674
Txndc5	2617	4672
Klhl6	2405	4666
Tbc1d10c	1759	4664
Ubn2	14669	4664
Atf4	1725	4661
Atp13a3	14528	4660
Rest	4266	4646
Tmbim6	9870	4643
Wtap	11937	4643
Spop	2882	4637
Fam53b	10199	4632
Dgkz	7584	4630
Grk4	5648	4628
Cabin1	7460	4624
Psmd2	6014	4624
Rnase6	1071	4620
Zfp646	6310	4620
Whsc1	21625	4613
Ythdf3	15578	4611
Dcaf7	5749	4604
Ddx39b	3390	4604
Synrg	11105	4603
Il21r	2607	4599
Ralgapa1	23678	4595
Gspt1	13647	4591
Ssr1	9306	4585
Scaf8	4873	4584
Brd1	5137	4580
Ppp2ca	1930	4577
Rfwd2	5056	4571
Anp32e	9375	4568
Vezf1	4583	4568
Rps29	390	4564
Anapc1	8967	4561
Pabpn1	1793	4560
Skil	20603	4559
Csnk2a1	4204	4552
Nktr	7015	4552
Cobll1	9973	4549
Ubqln1	7288	4548
Ireb2	5808	4547
Mier1	9403	4531
Apbb1ip	2540	4530
H2afy	7824	4529
Ltb	1095	4526
Rel	2584	4526
Larp4b	4688	4523
Btk	2535	4518
Ddx23	2814	4517
Sltm	7260	4511
Rac1	2269	4510
Aff4	10165	4502
Mrfap1	1630	4496
Ap1m1	1964	4495
Fam3c	2739	4483
Nisch	5586	4481
Aftph	7788	4476
Rfc1	4720	4474
Morf4l1	3849	4458
Gtf2a1	11395	4454
Mllt6	7271	4454
Mark2	18018	4452
Eif2ak3	4496	4449
Was	2094	4447
Dennd4a	8655	4444
Wdr43	3450	4444
Trim33	17685	4441
Galnt1	7862	4440
Upf1	9199	4440
Usp1	3567	4439
Ehmt2	7765	4435
Il17ra	3970	4434
Ehbp1l1	17401	4433
Hnrnpr	2675	4430
Ibtk	5650	4429
Cbfb	11346	4427
Gltscr1	5360	4425
Ino80	6295	4413
