geneid	length	nreads
Cnp	4881	16528
Baz1b	6433	16358
Gnb2l1	1254	16347
Huwe1	14625	16335
Serbp1	26614	16271
Tifa	2137	16258
Hnrnpab	4949	16225
Chst3	6112	16181
Dock2	6291	16179
Anp32b	1367	16119
Tmpo	19823	16091
Fam53b	10199	16056
Itga4	9832	16020
Tln1	8560	15979
Sox4	2953	15938
Dnmt1	21864	15902
Nap1l1	5453	15845
Pik3ap1	2615	15823
Ppia	736	15785
Setd2	8350	15774
Zfpm1	3386	15592
Uba52	494	15580
D930015E06Rik	4909	15512
Calm1	4001	15504
Top1	3846	15469
Pten	8212	15340
Scaf11	7724	15317
Cerk	4546	15247
Polr2a	5799	15165
Phip	10729	15089
Nup210	7035	15078
Smc4	4082	15054
Hnrnpd	26832	15003
B2m	858	14857
Edem3	6604	14848
Mll1	16439	14841
Hnrnpm	4947	14833
Rbm39	2812	14746
Nono	4933	14740
Adam19	6387	14629
Acin1	19148	14538
Prpf8	7481	14533
Chd1	7918	14509
Fam129c	2482	14463
Thrap3	4327	14438
Tcp1	2363	14417
Wdr26	7047	14392
Nsd1	12784	14391
Cap1	2393	14346
Cltc	6144	14294
Mbnl1	28915	14244
Whsc1	21625	14238
Slc12a6	12573	14196
Marcks	4186	14186
Rpl7	934	14076
Stag2	11770	13980
Calm2	1216	13969
Serinc5	5318	13967
Cnot1	24984	13933
Kif21b	9119	13803
4930470H14Rik	1734	13740
Numa1	7153	13726
Cep110	13582	13720
Elf1	4217	13719
Clint1	3398	13689
Ly6e	12714	13682
Ptbp3	13735	13610
Ablim1	18775	13551
Ssh2	9039	13489
Tpm3	9062	13485
Adam10	4589	13445
H2afx	1359	13407
Dnajc7	2312	13355
Ywhae	2078	13354
Hist1h1b	672	13337
Smg1	15553	13269
Dync1h1	14398	13194
Snord15a	148	13119
Smc3	4851	13079
Cplx2	4925	13066
Rpl6	1250	12951
Gdi2	2681	12890
Fam107b	3148	12879
Hcfc1	8093	12841
Fmnl1	7647	12818
E2f2	4738	12755
Rbm25	4244	12740
Ranbp2	9476	12739
Pum2	37079	12729
Grk4	5648	12707
Sf1	8084	12652
Gm10845	3389	12580
Rpl17	775	12567
Chchd10	948	12476
Brd4	8667	12405
Cd79b	1198	12405
Hipk1	8049	12395
Arl5a	5212	12386
Arhgap30	4487	12385
Vim	1834	12384
Psme4	6442	12375
Ubr4	15872	12269
Ep400	21488	12252
Ets1	9859	12243
Ctcf	3823	12165
Hnrnph1	2226	12123
Actr3	7851	12119
Fryl	11470	12108
Luc7l2	10478	12066
Rpl29	710	12053
Ppp2r5a	3082	12012
Rps8	740	11995
Myo1c	15883	11925
Ncapd2	4514	11924
Incenp	3217	11923
Nucks1	12189	11904
Lbr	3552	11883
Ckap5	13091	11820
Cytip	5735	11774
Smarcc1	5673	11773
C1galt1	2065	11736
Brd2	13469	11715
Syncrip	9341	11685
Pbrm1	8117	11534
Uhrf1	13944	11471
Hist1h4h	478	11435
Rock1	6187	11422
H2afz	957	11416
Akna	5475	11398
Unc93b1	4258	11383
Rpl8	862	11381
Hmgn5	1907	11374
Smc2	5321	11355
Anapc5	5477	11331
Ssrp1	5587	11316
Baz2a	8369	11307
Trip12	9632	11302
Caprin1	25393	11288
Btg2	3083	11250
Rplp1	468	11247
Arid2	9029	11227
Snord17	221	11222
Sptan1	23994	11211
Ddx3x	4571	11209
Aff3	6010	10990
Dock8	7810	10900
Cenpe	7813	10893
Ewsr1	2400	10848
H2-K1	1646	10790
Hnrnpul2	5726	10714
Foxo1	5552	10679
Hist1h2ak	393	10674
Erbb2ip	12962	10651
Plcg2	4298	10627
Rps7	961	10626
Ubb	1165	10624
Kif11	4819	10595
Ep300	8749	10592
Baz1a	6179	10560
Mll5	7258	10544
Rpl18a	1291	10518
Canx	12827	10513
Gnai2	2177	10491
H3f3a	1076	10471
Laptm5	2398	10454
Ppp6r1	3793	10448
Prrc2b	19232	10419
Atp5a1	2431	10367
Npm1	4093	10354
Lgals9	3079	10335
Tpx2	21219	10332
Smchd1	7047	10298
Rps4x	876	10274
Gltscr1	5360	10269
Slamf7	3977	10244
Tcf12	21475	10233
Ebf1	2245	10178
Snx2	2013	10154
Eif4g1	10813	10127
Set	5497	10106
Phf2	5260	10081
Serp1	2449	10054
Cd79a	1327	10021
Mtss1	9908	9979
Arf6	3731	9964
Rpl35	452	9959
Klhl24	6683	9957
Rcc2	3767	9957
Jund	2878	9949
Pyhin1	3497	9936
Baz2b	7980	9909
Ddx17	16427	9904
Rpl21	1856	9866
Cd72	5736	9856
Srrm1	7449	9797
Bcor	33578	9765
Usp34	12200	9743
Vars	4224	9732
Fcrla	5046	9666
Ptprc	15994	9658
Rbbp4	4407	9646
Lyn	6849	9631
Cep350	13307	9602
Jmjd1c	16999	9573
Arhgef1	16676	9570
Rps23	555	9546
Kdm3b	7112	9544
Smarce1	2918	9540
Cic	18294	9488
Ddx46	5673	9474
Sbno1	10071	9474
Cdv3	15211	9450
Rpl13	778	9429
Sbk1	4092	9418
Eif3c	2882	9401
Ccar1	4478	9390
Kctd12	6057	9389
Zcchc11	6054	9374
Dhx9	4613	9373
Cfl1	1184	9336
Tcf20	14579	9316
Atp2a3	13719	9275
Elk4	3671	9200
Rps9	703	9184
Csde1	8309	9175
Khdrbs1	6348	9173
Zfp106	9099	9172
Macf1	40909	9171
Ccna2	2811	9168
Ezr	3070	9149
Mcl1	3487	9121
Fau	1881	9118
Luc7l3	3296	9095
Strbp	16348	9091
Rps20	502	9078
Aspm	9866	9036
Tnrc18	13852	8994
Snrnp200	6740	8980
Vps13b	13371	8963
Ivns1abp	9693	8947
Calr	1943	8930
Csk	2276	8927
Rock2	8012	8907
Slc38a1	22077	8890
Setx	10970	8880
Itpr2	23547	8853
Cd19	2436	8827
Ppp1r12a	3403	8801
Calm3	2208	8745
Inpp5d	14628	8736
Il16	4989	8733
Psip1	3181	8711
Rpl3	1361	8706
Siglecg	2484	8695
Cdc25b	6134	8678
Ptprcap	846	8668
Thoc2	7619	8613
Ubl3	2667	8608
Chd9	11517	8493
Atp5b	1879	8491
Abcf1	3150	8480
Cpm	5195	8447
Hivep1	8753	8421
Arhgap17	16878	8413
Psap	15807	8413
Eif4g3	18437	8404
Zmiz1	7525	8404
Khsrp	3999	8402
Rps24	2569	8400
Ubr5	19562	8387
Xrcc6	2113	8385
Coro1a	1597	8384
Smc6	5603	8365
Ddx6	18106	8359
Rrm2	2180	8336
Mtpn	4042	8329
Hnrnpa0	2678	8328
Wdr1	2878	8327
Dbnl	7086	8324
Dpp4	8922	8322
Ik	1996	8322
Srsf1	10924	8293
Gas7	13980	8292
Hivep2	9768	8286
Il7r	3210	8262
Fth1	2453	8216
Srsf4	2254	8202
Map4k4	22525	8197
Gabpb2	17273	8191
Rpl28	496	8173
Gnas	22976	8171
Tubb4b	1600	8161
Smarcc2	14214	8160
Zfp706	4417	8141
Atad2	5683	8136
Tmsb10	1828	8135
Kpnb1	5909	8128
Hdgf	2245	8121
Syne2	21718	8118
Atf7ip	4527	8106
Rai1	14473	8105
Gnb1	9374	8097
Mlxip	9505	8087
Hmha1	7408	8063
AI314180	5901	8045
Tax1bp1	3284	8041
Pcbp2	11196	8036
Bod1l	10539	8028
Pcm1	8381	8022
Prpf40a	3565	8022
Ptp4a3	13595	8001
Chd8	8190	7982
Rhoa	2126	7967
Cnbp	6489	7965
Wasf2	4088	7959
N4bp2	5731	7958
Arhgap11a	5016	7956
Hist2h2ac	390	7907
Trib2	4198	7890
Samhd1	7897	7871
Snn	2904	7867
Golgb1	11025	7862
Cux1	7990	7811
Rbm3	6700	7809
Mef2d	2459	7807
Sept7	5058	7787
Klf13	6396	7783
Bzw1	2833	7767
Rps5	740	7767
Usp7	5427	7748
Prpf4b	4466	7742
Chd2	9071	7737
Nfatc3	6014	7724
Kif5b	6030	7709
Prpf38b	3003	7701
Hectd1	8988	7687
Ash1l	11270	7677
Acad9	3913	7668
Mgea5	4797	7668
Bclaf1	16209	7643
Vpreb3	602	7617
Hnrnpl	2142	7613
Pfn1	870	7611
Ccnd3	6170	7591
Arglu1	1712	7571
Cbx5	26505	7570
Eef1b2	1933	7563
Cct2	1962	7560
Bub1b	3669	7554
Cacna1e	12697	7534
Rplp2	441	7533
Matr3	4472	7523
Akap9	12105	7522
Herc1	15229	7516
Klf2	1816	7498
Tpm4	2082	7492
Spen	12299	7482
Pds5a	4146	7443
Mta2	3087	7429
Pdia4	2481	7408
Snord22	126	7400
Zfp292	9977	7400
Epb4.1l2	8667	7397
Gpd1l	4393	7387
Rps3	1878	7381
4932438A13Rik	15883	7372
Ppp1cc	2379	7369
Zc3h4	6051	7359
Cpsf2	5315	7338
Dyrk1a	11771	7335
Clta	4458	7323
Rbm17	1534	7319
Itsn2	14409	7301
Naca	8152	7300
Ralgps2	41634	7281
Topbp1	5111	7278
Rpl41	449	7238
Kdm5a	10969	7196
R3hdm2	12489	7178
Brd3	15982	7163
Tcerg1	4409	7155
Tapt1	3489	7140
Rrm1	3997	7131
Pik3cd	29395	7127
Ankrd13a	3252	7126
Rsrc2	8674	7105
Iqsec1	11016	7093
B3gnt2	5275	7092
Flna	8347	7064
Phf14	10800	7047
Klhl6	2405	7037
Actn4	3811	7035
Pik3r1	12754	7013
Osbpl8	14267	7011
Actr2	3669	7008
Eif2ak3	4496	6997
Gse1	19783	6997
Srsf5	4703	6988
Kdm2a	7265	6975
Cnot2	11940	6970
H2afy	7824	6967
Dpp8	4764	6962
Tardbp	39147	6958
Rbbp6	8471	6950
Ywhah	1764	6947
Srrt	9018	6922
Atad2b	8102	6904
Cyth1	9474	6900
Bcr	6537	6894
Tmsb4x	670	6888
Mycbp2	15233	6872
Eif4b	3854	6866
Bcl2l1	2371	6865
Rpl12	638	6865
Parp1	3827	6859
Man2a1	6078	6858
Rpl23	1062	6850
Trim28	3242	6839
Tmem123	2870	6836
Nedd9	8947	6834
Rabgap1l	9711	6808
Col5a3	6086	6804
Arl5c	1561	6802
Mbd2	1850	6799
Reln	11698	6787
Copa	4629	6768
Ptprj	11835	6758
Ppp1ca	1363	6748
Myl4	883	6743
Hnrpdl	2750	6736
Clspn	4982	6730
Fam63b	8081	6719
Etnk1	6433	6711
Eif5a	12029	6707
Ptpn6	4409	6707
Git2	14911	6702
Usp9x	11902	6682
Phf3	7561	6671
Herpud1	1871	6661
Ddb1	4163	6657
Rrm2b	4512	6654
Jak1	5299	6651
Vcp	3315	6651
Pnn	3469	6640
Nckap1l	4717	6639
Dmxl1	12211	6638
Tram1	2888	6635
Usp1	3567	6627
Dok3	1546	6623
Esyt1	3685	6594
Ankhd1	8231	6583
Nusap1	5821	6573
Rbm5	3087	6573
Rac2	3036	6558
Anp32a	2089	6552
Apc	12449	6549
Kdm5c	6267	6545
Ncoa2	16219	6536
Dhx15	5991	6534
Ano6	11359	6510
Papola	4508	6485
Zscan29	6904	6485
Hnrnpr	2675	6483
Suz12	8677	6479
Rbm6	7705	6476
Smarca5	4638	6476
Sh3kbp1	13926	6464
Arf1	3790	6458
Hnrnpc	13993	6446
Lnpep	5181	6445
Gpam	3828	6439
Zc3h13	6151	6428
Ube2h	13361	6418
U2surp	15340	6407
Uggt1	9029	6396
Ylpm1	7034	6396
Brd1	5137	6388
Rps17	474	6375
Cpsf6	6534	6350
Nin	16383	6345
Cxcr4	1814	6344
Ssb	4149	6342
Supt5	3511	6338
Ncoa3	7531	6336
Safb2	3272	6323
Ankrd17	19379	6320
Irf2bp2	4530	6310
Pde2a	20708	6304
Mcm3	2886	6301
Rbm33	9501	6300
Sema4b	3946	6294
Maz	2371	6291
Fam120a	4918	6283
Syvn1	6573	6282
Mtor	8595	6281
Dnm2	13688	6273
Sltm	7260	6272
Stk10	5073	6262
Arhgdia	2732	6249
Akt1	5330	6239
Bdp1	9921	6232
Ptk2b	11794	6228
Trrap	12476	6210
Snrnp70	1639	6196
Qk	16812	6192
Kif15	4823	6189
Glg1	3870	6178
Eif5b	7797	6167
Tnrc6b	34458	6166
Hmgn2	1254	6143
Cep250	31789	6135
Hdac5	7593	6135
Mir5109	87	6130
Rdx	10555	6125
Pax5	1208	6108
Herc2	15346	6080
Vps13d	44688	6080
Smarcd2	5144	6072
Hist1h2bb	468	6066
Stag1	6010	6049
Ppig	6297	6036
Rgs2	3009	6036
Rif1	8502	6036
Tmem131	6548	6023
Fip1l1	9003	6022
Srsf3	5626	6021
Purb	8478	6016
Ppp1r18	8526	6008
Hist1h3b	411	6006
Ythdc1	3034	6001
Far1	7853	5999
Rnf20	8471	5999
Tacc1	14166	5998
Uba1	16374	5987
Cdk19	11482	5983
Srsf11	9257	5968
Dusp11	6434	5965
Smek1	9149	5959
Tnks2	6481	5950
Lsp1	11254	5940
Foxp4	12000	5939
Dazap2	1822	5931
Itpr3	8990	5930
Ppp1cb	4024	5926
Pcnt	9530	5920
Sp3	8259	5918
Jakmip1	2382	5915
Ubtf	9138	5915
Rtf1	4664	5903
Cep170	6930	5902
Atxn2l	3718	5893
Usp24	10601	5891
Sf3b3	4299	5890
St6gal1	12729	5890
Snx30	7507	5886
Pkig	5389	5881
Sp1	7818	5871
Fgfr1op2	2828	5868
Ttyh3	4658	5845
Ubr2	15298	5841
Setd5	6470	5837
E2f8	3691	5827
Arid4b	11949	5822
Ptp4a2	6795	5808
Mapk1	7031	5796
Pabpn1	1793	5789
Taok1	12409	5784
2900097C17Rik	4917	5783
Dido1	18041	5772
Rpl11	594	5769
Rpl14	935	5751
Wbp7	8457	5749
Ppp2ca	1930	5739
Rpl10	795	5736
Ktn1	4485	5734
Chd6	10549	5718
Eef1g	1565	5691
Ubqln1	7288	5689
Ptbp1	5788	5680
Brd8	4677	5673
Srsf2	1903	5671
Tab2	4278	5667
Slc1a5	2758	5660
Prex1	6530	5655
Dock11	6665	5647
Hp1bp3	9785	5646
Brwd1	18378	5643
Casc5	6525	5636
Srsf6	3546	5626
Gramd4	8427	5620
2610507B11Rik	7443	5614
Pnrc1	1925	5612
Ubap2l	30876	5608
Hspa4	4640	5603
Mcm7	2396	5596
Taf1	8060	5594
Blnk	2097	5586
Sec63	6032	5578
Creb1	25057	5577
Gpcpd1	10795	5573
Foxm1	4365	5562
Capza1	3187	5555
Yy1	2324	5554
Dhx16	3390	5550
Psme1	977	5541
A630089N07Rik	2131	5537
Usp25	4413	5531
St8sia4	6807	5529
Trak1	4885	5521
Cmah	19124	5500
Med13l	9295	5493
Mrfap1	1630	5485
Mylip	2983	5470
Nrd1	4155	5470
Erp29	1243	5456
Chst15	4265	5455
2310036O22Rik	892	5453
Pafah1b3	870	5453
Rpl7a	864	5452
Pdcd4	6554	5444
Hmgn1	1200	5440
Dnajc8	1392	5428
Arid3a	5326	5423
Man2a2	6554	5416
Atp13a2	8580	5415
Ino80d	26967	5414
Eps8	21748	5411
Swap70	4035	5408
Hip1r	4392	5404
Kif23	3425	5404
Apobec3	4819	5400
Marf1	7765	5392
Ppm1g	2165	5380
Tet3	10906	5376
Gm608	12606	5370
Zfp207	12240	5359
Ubxn7	10318	5355
Rreb1	46572	5349
Chd3	7281	5339
Add1	11918	5313
Hist1h2ab	506	5306
Azin1	9896	5305
Lmo4	4670	5305
Safb	3183	5305
Zfr	4597	5299
Tfrc	4914	5291
Slc16a1	4426	5289
Mga	27235	5280
Aplf	6332	5271
Eif2c2	8031	5270
Fbxo11	4013	5270
Spag9	49794	5270
Slbp	1631	5257
Cdc42	3654	5245
Ccdc88c	6292	5232
Sec11c	770	5228
Ubxn1	1033	5224
Ncapg2	6604	5221
Fam168b	15126	5219
Ddx23	2814	5207
Atp13a3	14528	5197
Celf2	65102	5187
Cbfa2t3	22910	5185
Rhoh	4960	5176
Cdk13	13982	5164
Sin3a	15300	5152
Sept11	5008	5150
Sept6	15282	5143
Rpl27a	1112	5130
Rpl22	2040	5123
Ccni	2804	5118
Hist1h3f	1003	5114
Acly	8824	5103
Rcsd1	5250	5101
Csnk1a1	2013	5096
Fus	1844	5096
Pkn1	6761	5095
Rsf1	11129	5083
Eif5	7793	5078
Nasp	5205	5077
Dnahc8	14583	5068
Rapgef1	18321	5066
Rfwd2	5056	5060
Dnajb6	7115	5056
Rlim	7435	5054
Fcho1	6559	5044
Elf4	5847	5024
Mcm6	2901	5024
Mtdh	3680	5020
Ube2s	988	5017
Eif4a1	3749	5011
Nfyb	2552	5006
Gpbp1	7188	5001
Zfp36l2	3532	4997
Kansl1	5510	4996
Bms1	4288	4995
Hcls1	2018	4995
Itm2b	1772	4995
Gltscr2	1557	4988
Zbtb18	8786	4985
Vps54	4712	4984
Cbx1	1274	4979
Pecam1	6553	4975
Rbm38	1774	4970
Dgkz	7584	4965
Cul3	2764	4955
Jarid2	17383	4952
Rab43	8913	4948
Snw1	2257	4948
Msl1	4340	4947
Rps27a	1547	4946
Hist3h2a	1990	4945
Odf2	14832	4943
Eif3b	2966	4938
Picalm	24501	4934
Kif20b	5563	4921
Zfml	10761	4916
1700021K19Rik	10641	4914
Trim44	5612	4914
Adnp	4903	4906
Rpl24	679	4904
Sp100	2158	4899
Cmip	8879	4898
Sfrs18	4545	4897
Nr2c2	7620	4893
Sash3	2584	4893
Pcbp1	1669	4888
Hist1h2bn	381	4879
Pds5b	7309	4879
Msl2	4923	4875
Xpo1	10050	4866
Strap	2644	4864
Il17ra	3970	4862
Zfp608	6112	4857
2810407C02Rik	3546	4856
Pik3cg	20135	4853
Arpc5	1897	4847
Lig1	9437	4846
Phrf1	5374	4833
Camk2d	12782	4829
Cbfb	11346	4829
Rbm27	6264	4822
Ppp1r15b	5588	4821
Zfp277	4530	4818
Ppp1r16b	12762	4817
Eif3h	1228	4814
Arhgef18	5300	4796
Cct5	1769	4791
P4hb	2538	4790
Zc3h11a	4395	4789
Usp8	8387	4788
Arcn1	3454	4787
Ddx54	3931	4786
Rfx7	8000	4781
4930523C07Rik	5868	4767
Txnip	5599	4756
Tcof1	9150	4753
Pip5k1c	8480	4745
Rps15	522	4728
Wac	15127	4722
Ran	2288	4718
U2af2	4392	4714
Pcna	1260	4713
Kidins220	7402	4712
Pou2f1	51912	4710
Slc38a2	4628	4710
Susd1	3295	4708
Prc1	3011	4706
Prkcd	2775	4706
Rps2	999	4701
Arid4a	5780	4699
Eif2s3x	3587	4698
Ctbp1	9536	4696
Flii	4012	4684
Rpl18	679	4677
Prr14l	10546	4667
Mdc1	7352	4663
Zc3h18	7536	4663
Upf1	9199	4637
Fli1	3087	4636
Nudt4	3231	4636
Spin1	5200	4636
Epn1	4959	4635
Tnrc6c	8726	4629
Tmem106b	6082	4627
Snap29	3432	4623
Fubp1	6491	4621
Hdac7	33483	4620
Gm15800	15482	4619
Cdc5l	2991	4617
Btf3	1978	4615
Hist1h3d	411	4615
Vmn1r58	2680	4613
Sf3a1	4916	4600
C2cd3	7811	4599
Zcchc6	5551	4597
Ints1	7113	4589
Clec2d	1214	4588
Dcaf8	3743	4588
Mapre1	7327	4584
Eif3e	1541	4581
Celf1	25095	4578
Prkar1a	3323	4561
Vav1	12315	4549
Crebrf	7453	4537
Eif4a2	7750	4535
Nuf2	2405	4532
Ncor2	25588	4515
Fmr1	4393	4509
Heg1	4780	4507
Mlec	5952	4507
Ppp6r3	14498	4507
Tmed2	1975	4507
Cd37	1226	4502
Gpatch8	6829	4494
Cbx3	1803	4486
Mier1	9403	4482
Ctnnb1	7046	4474
Hist1h4c	312	4470
Tgfb1	2094	4455
Helz	6218	4450
Tgfbr2	9501	4450
Hist1h2bj	381	4448
Zfc3h1	6956	4433
Srsf10	6116	4432
Rnf10	3112	4431
Rps11	602	4430
Bag6	11230	4418
Racgap1	8926	4412
Nup50	4749	4411
Hist4h4	2879	4406
Pim1	1753	4405
Supt6	6201	4403
Ptpra	7110	4402
Rsbn1l	5554	4398
Irf2	2484	4391
Rapgef6	31997	4384
Epc2	4358	4381
Otud4	14651	4380
Pa2g4	2432	4380
Golga4	7532	4375
Parp14	7251	4371
Dtx3l	5181	4370
1110018G07Rik	5433	4364
Eif3f	1507	4355
Phf20l1	6670	4355
Dnajc13	7697	4354
Atp11b	4864	4352
Arpc2	1597	4347
Spop	2882	4346
Ddx21	4743	4338
Larp4b	4688	4335
Cd97	12307	4333
Nnt	8140	4332
Clasp1	23049	4331
Txndc11	4197	4325
Ube2d3	2619	4324
Api5	3702	4322
Rrp1	2008	4322
Ftl1	970	4320
Hspa5	5150	4320
Sdha	2859	4320
Kpna2	2038	4319
Pan3	4628	4319
Dnajc2	2037	4317
Ppp2r5c	13298	4310
Dennd5b	9833	4301
Zfp871	10850	4298
Smg6	5799	4289
Zbed4	5374	4283
Tbl1xr1	8127	4278
Setd1a	5931	4276
Pgls	883	4274
Rac1	2269	4270
Sun2	11325	4266
E2f4	1993	4264
Fnbp4	4690	4263
Pdcd6ip	17877	4261
BC005537	2551	4257
Prdm2	16718	4246
Pum1	25717	4243
Hspa2	5089	4240
Mast4	10670	4240
Tceb3	4592	4235
Anapc1	8967	4231
Tra2b	2135	4227
Cdk12	20157	4222
Tlk1	4031	4219
Slu7	7385	4207
Zc3hav1	7180	4205
Myo18a	7304	4203
Zfp710	13528	4201
Osbpl9	9599	4198
Birc3	2811	4196
Rangap1	5956	4189
Whsc1l1	13575	4189
Oxr1	19759	4187
Gigyf1	5438	4186
Glyr1	6686	4186
Mid1	7784	4185
Dnajc21	2053	4184
Stk24	2574	4183
Tm9sf3	6144	4182
Mprip	17502	4174
Atp5h	574	4166
Hist1h2af	393	4164
Ctdsp2	8959	4161
Zmat2	2257	4158
Dnaja1	16680	4156
Gigyf2	11437	4154
Puf60	5610	4153
Ubn1	6455	4151
Rbl1	7264	4143
B4galt1	4535	4123
Mcm5	3422	4108
Ap2m1	2057	4107
Phf12	4392	4104
Ubr3	16153	4102
Ckap2l	3137	4098
Fam193a	5541	4097
Polr2m	4420	4097
Rpl36a	489	4096
Gtf3c1	6869	4095
Iws1	9623	4094
Gps2	1220	4091
Ipo5	4593	4090
Pom121	5581	4083
Nfkbia	1579	4081
Rps26	448	4080
Tle3	15522	4080
Ap3d1	4730	4077
1110037F02Rik	7115	4064
Ap3b1	4020	4064
Lrrfip1	8617	4060
Il2ra	4428	4056
Ube4b	5508	4052
Cstf2	4352	4045
Rev3l	10665	4043
Cd74	2638	4042
Gnb2	1577	4036
Pi4ka	6431	4023
Rps14	597	4021
Rfwd3	4443	4019
Smek2	5108	4010
Tspan13	1923	4010
Ogdh	33277	4009
Mctp2	5789	4007
Morc3	4179	4001
Trim25	5563	3999
Atf4	1725	3993
Naa15	6090	3992
Pgm2l1	8626	3991
Synj2bp	10398	3991
Prep	2719	3987
Ncapd3	5503	3984
Cdkn1b	2405	3974
Pdzd8	7076	3974
Upf2	5174	3973
Cblb	6322	3971
Mtmr3	5674	3971
G3bp2	21355	3970
Snx5	4927	3969
Eif3g	1068	3966
Peli1	3485	3964
Nsmce4a	1435	3963
Rps18	524	3959
Capza2	1986	3958
Zfp646	6310	3956
Tbc1d10b	3613	3952
Sh3glb1	3949	3950
Vps13a	11164	3950
Sart1	5091	3936
5031439G07Rik	5032	3935
Wipf1	4397	3931
Dock10	7303	3928
Jhdm1d	9553	3928
Asxl2	17922	3925
Nek2	3197	3922
Usp47	11140	3917
Clk1	6657	3916
Lbh	3068	3915
Slc25a51	4437	3915
Mast2	11430	3908
Nktr	7015	3899
Paip2	1424	3893
Tm9sf2	3062	3892
Larp1	6615	3891
D4Wsu53e	1415	3888
Pkm	4864	3888
Eif1	1211	3884
Gak	4453	3883
Cd47	1914	3882
Rnf111	4880	3881
Gna13	6197	3877
Pold1	3424	3876
Lig4	4081	3868
Uso1	3898	3868
Ankrd44	6140	3865
Nudc	1347	3863
Ppp4r2	3641	3860
Trak2	6240	3854
Dcp2	8643	3853
Hmgb3	1656	3852
Wrn	12656	3851
Jun	3187	3847
Ogt	5384	3840
Rps10	573	3832
Suds3	4751	3825
Rb1cc1	7046	3824
Msi2	7270	3823
Mcm2	3371	3822
Prelid1	1089	3821
Med1	15722	3817
Sec16a	8739	3817
Dck	3057	3806
Ddx39b	3390	3803
Cherp	3800	3800
Ncaph2	13253	3793
Atp8a1	16303	3786
Wtap	11937	3786
Polm	2925	3782
Notch1	9489	3780
Kdm1b	4987	3778
Acbd3	3471	3773
Rpl9	725	3771
Sec62	3966	3769
Hdlbp	6238	3767
St13	1622	3761
Rnf38	9948	3758
Mdm4	3490	3755
Ptges3	1954	3738
Pml	10616	3728
Dicer1	9851	3722
H2-Q4	1793	3722
Rpl32	504	3718
Ipo7	3117	3716
Tapbp	5497	3707
Hmmr	3914	3705
Scaf1	4177	3700
Rasa3	4118	3699
Tmf1	6781	3699
